id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V2190135233,1776267319021.68,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,32405,46,true,0,0,270,480,27,29,27,1479,1,1,SV34,0,0,0,0,5385,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,214166,0.13,0,1.562323
OT01V3404661713,1776267319021.68,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267319021.68,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267319021.68,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,32405,46,true,0,0,270,480,27,29,27,1479,1,1,SV34,0,0,0,0,5385,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,214166,0.13,0,1.562323
OT01V3404661713,1776267319021.68,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267319021.68,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267320021.717,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,52547,137,true,0,0,270,480,55,28,55,18708,1,1,SV34,0,0,0,0,11058,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,190225,0.261,0,1.562336
OT01V3404661713,1776267320021.717,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267320021.717,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267320021.717,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,52547,137,true,0,0,270,480,55,28,55,18708,1,1,SV34,0,0,0,0,11058,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,190225,0.261,0,1.562336
OT01V3404661713,1776267320021.717,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267320021.717,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267321021.706,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,76177,233,true,0,0,270,480,85,30,85,37077,1,1,SV34,0,0,0,0,17057,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,247102,0.387,0,1.562349
OT01V3404661713,1776267321021.706,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267321021.706,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267321021.706,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,76177,233,true,0,0,270,480,85,30,85,37077,1,1,SV34,0,0,0,0,17057,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,247102,0.387,0,1.562349
OT01V3404661713,1776267321021.706,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267321021.706,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267322021.722,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,105992,321,true,0,0,270,480,115,30,115,51174,1,1,SV34,0,0,0,0,22884,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,257000,0.539,0,1.5624259999999999
OT01V3404661713,1776267322021.722,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267322021.722,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267322021.722,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,105992,321,true,0,0,270,480,115,30,115,51174,1,1,SV34,0,0,0,0,22884,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,257000,0.539,0,1.5624259999999999
OT01V3404661713,1776267322021.722,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267322021.722,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267323021.609,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,137548,424,true,0,0,270,480,145,30,145,69456,1,1,SV34,0,0,0,0,28612,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,257000,0.691,0,1.5625529999999999
OT01V3404661713,1776267323021.609,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267323021.609,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267323021.609,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,137548,424,true,0,0,270,480,145,30,145,69456,1,1,SV34,0,0,0,0,28612,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,257000,0.691,0,1.5625529999999999
OT01V3404661713,1776267323021.609,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267323021.609,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267324021.567,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,171011,526,true,0,0,270,480,175,30,175,86694,1,1,SV34,0,0,0,0,34290,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,257000,0.852,0,1.56276
OT01V3404661713,1776267324021.567,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267324021.567,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267324021.567,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,171011,526,true,0,0,270,480,175,30,175,86694,1,1,SV34,0,0,0,0,34290,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,257000,0.852,0,1.56276
OT01V3404661713,1776267324021.567,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267324021.567,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267325021.676,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,202676,654,true,0,0,270,480,205,30,205,112206,1,1,SV34,0,0,0,0,40017,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,256446,1.01,0,1.5629849999999998
OT01V3404661713,1776267325021.676,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267325021.676,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
OT01V2190135233,1776267325021.676,outbound-rtp,COT01_98_profile-id=0,video,video,2190135233,T01,202676,654,true,0,0,270,480,205,30,205,112206,1,1,SV34,0,0,0,0,40017,[object Object],bandwidth,0,RIV2190135233,0,0,r0,2031340902,L1T3,256446,1.01,0,1.5629849999999998
OT01V3404661713,1776267325021.676,outbound-rtp,COT01_98_profile-id=0,video,video,3404661713,T01,0,1,true,2,0,,,0,,0,283,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2108323309,,,0,0,0
OT01V3652952940,1776267325021.676,outbound-rtp,COT01_98_profile-id=0,video,video,3652952940,T01,0,0,true,1,0,,,0,,0,0,0,0,SV34,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,56016363,,,0,0,0
