

id,timestamp,type,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V864516628,1776271566208.244,inbound-rtp,video,video,864516628,T01,0,0,1,0,0,796,0,0,0,0,0,0,128,0,0,0,0,0,1776271566142.185,0,0,0,0,864516629,0,0,0,0,0,0,0,8e1435f8-3300-4d58-a50a-ad0ca804128b,1
IT01V864516628,1776271566208.244,inbound-rtp,video,video,864516628,T01,0,0,1,0,0,796,0,0,0,0,0,0,128,0,0,0,0,0,1776271566142.185,0,0,0,0,864516629,0,0,0,0,0,0,0,8e1435f8-3300-4d58-a50a-ad0ca804128b,1
IT01V864516628,1776271566410.841,inbound-rtp,video,video,864516628,T01,0,0,4,0,0,3444,0,1,1,0,1,0,240,0.255168,1,0.011045,0.011045,1,1776271566397.378,0,0,0,0,864516629,0.255118,0.0022199999999999998,0,0,0,0.264565,0,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
IT01V864516628,1776271566410.841,inbound-rtp,video,video,864516628,T01,0,0,4,0,0,3444,0,1,1,0,1,0,240,0.255168,1,0.011045,0.011045,1,1776271566397.378,0,0,0,0,864516629,0.255118,0.0022199999999999998,0,0,0,0.264565,0,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
IT01V864516628,1776271566608.175,inbound-rtp,video,video,864516628,T01,0.017,0,11,0,0,10420,0,2,2,0,2,0,548,0.309895,2,0.02209,0.02209,1,1776271566584.727,0,0,0,0,864516629,0.29974999999999996,0.0035269999999999998,0,0.084,0,0.32073599999999997,0.007056000000000001,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
IT01V864516628,1776271566608.175,inbound-rtp,video,video,864516628,T01,0.017,0,11,0,0,10420,0,2,2,0,2,0,548,0.309895,2,0.02209,0.02209,1,1776271566584.727,0,0,0,0,864516629,0.29974999999999996,0.0035269999999999998,0,0.084,0,0.32073599999999997,0.007056000000000001,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
IT01V864516628,1776271566808.166,inbound-rtp,video,video,864516628,T01,0.025,0,16,0,0,15004,0,4,4,0,4,0,768,0.48747399999999996,4,0.03195,0.03195,1,1776271566787.822,0,0,0,0,864516629,0.47726199999999996,0.005697,0,0.336,0,0.500655,0.040265999999999996,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
IT01V864516628,1776271566808.166,inbound-rtp,video,video,864516628,T01,0.025,0,16,0,0,15004,0,4,4,0,4,0,768,0.48747399999999996,4,0.03195,0.03195,1,1776271566787.822,0,0,0,0,864516629,0.47726199999999996,0.005697,0,0.336,0,0.500655,0.040265999999999996,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
IT01V864516628,1776271567008.138,inbound-rtp,video,video,864516628,T01,0.028,0,19,0,0,18062,0,6,6,0,6,0,900,0.554366,6,0.06705,0.06705,1,1776271566908.724,0,0,0,0,864516629,0.52533,0.009035,0,0.522,0,0.571116,0.057572,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
IT01V864516628,1776271567008.138,inbound-rtp,video,video,864516628,T01,0.028,0,19,0,0,18062,0,6,6,0,6,0,900,0.554366,6,0.06705,0.06705,1,1776271566908.724,0,0,0,0,864516629,0.52533,0.009035,0,0.522,0,0.571116,0.057572,8e1435f8-3300-4d58-a50a-ad0ca804128b,270
