

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V467490608,1776273330206.158,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0,0,8,0,0,8524,0,270,480,1,1,0,1,0,260,0.056885,1,0.011124,0.011124,1,1776273330173.456,0,0,0,0,172,467490609,0.056789,0.006305,0,0,0,0.063501,0,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273330206.158,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0,0,8,0,0,8524,0,270,480,1,1,0,1,0,260,0.056885,1,0.011124,0.011124,1,1776273330173.456,0,0,0,0,172,467490609,0.056789,0.006305,0,0,0,0.063501,0,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273330406.208,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.06045,2,0.022248,0.022248,1,1776273330376.987,0,0,0,0,378,467490609,0.056817,0.008617999999999999,0,0.203,0,0.069501,0.041209,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273330406.208,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.06045,2,0.022248,0.022248,1,1776273330376.987,0,0,0,0,378,467490609,0.056817,0.008617999999999999,0,0.203,0,0.069501,0.041209,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273330606.188,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.012,0,13,0,0,12520,0,270,480,3,4,0,4,0,420,0.156109,4,0.106719,0.106719,1,1776273330527.666,0,0,0,0,794,467490609,0.056847999999999996,0.013068,0,0.39,0,0.169865,0.059238,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273330606.188,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.012,0,13,0,0,12520,0,270,480,3,4,0,4,0,420,0.156109,4,0.106719,0.106719,1,1776273330527.666,0,0,0,0,794,467490609,0.056847999999999996,0.013068,0,0.39,0,0.169865,0.059238,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273330806.295,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.012,0,17,0,0,15385,0,270,480,5,6,0,6,0,548,0.173421,6,0.17516199999999998,0.17516199999999998,1,1776273330776.905,0,0,0,0,1203,467490609,0.056905,0.018337,0,0.599,0,0.192639,0.081259,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273330806.295,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.012,0,17,0,0,15385,0,270,480,5,6,0,6,0,548,0.173421,6,0.17516199999999998,0.17516199999999998,1,1776273330776.905,0,0,0,0,1203,467490609,0.056905,0.018337,0,0.599,0,0.192639,0.081259,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273331006.172,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.011,0,19,0,0,17012,0,270,480,6,7,0,7,0,612,0.173451,7,0.202014,0.202014,1,1776273330908.552,0,0,0,0,1407,467490609,0.056917999999999996,0.018795,0,0.729,0,0.19314399999999998,0.098159,89ffc15f-1cee-4641-960e-851079d66868
IT01V467490608,1776273331006.172,inbound-rtp,CIT01_105_profile-id=0,video,video,467490608,T01,0.011,0,19,0,0,17012,0,270,480,6,7,0,7,0,612,0.173451,7,0.202014,0.202014,1,1776273330908.552,0,0,0,0,1407,467490609,0.056917999999999996,0.018795,0,0.729,0,0.19314399999999998,0.098159,89ffc15f-1cee-4641-960e-851079d66868
