id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3333904119,1776272395021.737,outbound-rtp,COT01_98_profile-id=0,video,video,3333904119,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV175,0,0,0,0,5379,[object Object],bandwidth,0,RIV3333904119,0,0,r0,2113196365,L1T3,214166,0.135,0,1.519618
OT01V355006273,1776272395021.737,outbound-rtp,COT01_98_profile-id=0,video,video,355006273,T01,0,1,true,2,0,,,0,,0,283,0,0,SV175,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1467097353,,,0,0,0
OT01V3932683429,1776272395021.737,outbound-rtp,COT01_98_profile-id=0,video,video,3932683429,T01,0,0,true,1,0,,,0,,0,0,0,0,SV175,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3572119782,,,0,0,0
OT01V3333904119,1776272395021.737,outbound-rtp,COT01_98_profile-id=0,video,video,3333904119,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV175,0,0,0,0,5379,[object Object],bandwidth,0,RIV3333904119,0,0,r0,2113196365,L1T3,214166,0.135,0,1.519618
OT01V355006273,1776272395021.737,outbound-rtp,COT01_98_profile-id=0,video,video,355006273,T01,0,1,true,2,0,,,0,,0,283,0,0,SV175,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1467097353,,,0,0,0
OT01V3932683429,1776272395021.737,outbound-rtp,COT01_98_profile-id=0,video,video,3932683429,T01,0,0,true,1,0,,,0,,0,0,0,0,SV175,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3572119782,,,0,0,0
OT01V3333904119,1776272396021.585,outbound-rtp,COT01_98_profile-id=0,video,video,3333904119,T01,52258,139,true,0,0,270,480,56,29,56,19011,1,1,SV175,0,0,0,0,11233,[object Object],bandwidth,0,RIV3333904119,0,0,r0,2113196365,L1T3,207691,0.278,0,1.519644
OT01V355006273,1776272396021.585,outbound-rtp,COT01_98_profile-id=0,video,video,355006273,T01,0,1,true,2,0,,,0,,0,283,0,0,SV175,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1467097353,,,0,0,0
OT01V3932683429,1776272396021.585,outbound-rtp,COT01_98_profile-id=0,video,video,3932683429,T01,0,0,true,1,0,,,0,,0,0,0,0,SV175,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3572119782,,,0,0,0
OT01V3333904119,1776272396021.585,outbound-rtp,COT01_98_profile-id=0,video,video,3333904119,T01,52258,139,true,0,0,270,480,56,29,56,19011,1,1,SV175,0,0,0,0,11233,[object Object],bandwidth,0,RIV3333904119,0,0,r0,2113196365,L1T3,207691,0.278,0,1.519644
