id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1052021660,1776276283021.731,outbound-rtp,COT01_98_profile-id=0,video,video,1052021660,T01,29376,51,true,0,0,270,480,27,29,27,3631,1,1,SV283,0,0,0,0,5379,[object Object],bandwidth,0,RIV1052021660,0,0,r0,523475074,L1T3,214166,0.127,0,1.208175
OT01V2035314281,1776276283021.731,outbound-rtp,COT01_98_profile-id=0,video,video,2035314281,T01,0,0,true,1,0,,,0,,0,0,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1104058770,,,0,0,0
OT01V2364902567,1776276283021.731,outbound-rtp,COT01_98_profile-id=0,video,video,2364902567,T01,0,1,true,2,0,,,0,,0,283,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1813279894,,,0,0,0
OT01V1052021660,1776276283021.731,outbound-rtp,COT01_98_profile-id=0,video,video,1052021660,T01,29376,51,true,0,0,270,480,27,29,27,3631,1,1,SV283,0,0,0,0,5379,[object Object],bandwidth,0,RIV1052021660,0,0,r0,523475074,L1T3,214166,0.127,0,1.208175
OT01V2035314281,1776276283021.731,outbound-rtp,COT01_98_profile-id=0,video,video,2035314281,T01,0,0,true,1,0,,,0,,0,0,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1104058770,,,0,0,0
OT01V2364902567,1776276283021.731,outbound-rtp,COT01_98_profile-id=0,video,video,2364902567,T01,0,1,true,2,0,,,0,,0,283,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1813279894,,,0,0,0
OT01V1052021660,1776276284021.752,outbound-rtp,COT01_98_profile-id=0,video,video,1052021660,T01,50843,142,true,0,0,270,480,56,29,56,20095,1,1,SV283,0,0,0,0,11239,[object Object],bandwidth,0,RIV1052021660,0,0,r0,523475074,L1T3,207334,0.265,0,1.208202
OT01V2035314281,1776276284021.752,outbound-rtp,COT01_98_profile-id=0,video,video,2035314281,T01,0,0,true,1,0,,,0,,0,0,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1104058770,,,0,0,0
OT01V2364902567,1776276284021.752,outbound-rtp,COT01_98_profile-id=0,video,video,2364902567,T01,0,1,true,2,0,,,0,,0,283,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1813279894,,,0,0,0
OT01V1052021660,1776276284021.752,outbound-rtp,COT01_98_profile-id=0,video,video,1052021660,T01,50843,142,true,0,0,270,480,56,29,56,20095,1,1,SV283,0,0,0,0,11239,[object Object],bandwidth,0,RIV1052021660,0,0,r0,523475074,L1T3,207334,0.265,0,1.208202
OT01V2035314281,1776276284021.752,outbound-rtp,COT01_98_profile-id=0,video,video,2035314281,T01,0,0,true,1,0,,,0,,0,0,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1104058770,,,0,0,0
OT01V2364902567,1776276284021.752,outbound-rtp,COT01_98_profile-id=0,video,video,2364902567,T01,0,1,true,2,0,,,0,,0,283,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1813279894,,,0,0,0
OT01V1052021660,1776276285021.637,outbound-rtp,COT01_98_profile-id=0,video,video,1052021660,T01,79654,225,true,0,0,270,480,86,30,86,32797,1,1,SV283,0,0,0,0,17207,[object Object],bandwidth,0,RIV1052021660,0,0,r0,523475074,L1T3,245520,0.418,0,1.208232
OT01V2035314281,1776276285021.637,outbound-rtp,COT01_98_profile-id=0,video,video,2035314281,T01,0,0,true,1,0,,,0,,0,0,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1104058770,,,0,0,0
OT01V2364902567,1776276285021.637,outbound-rtp,COT01_98_profile-id=0,video,video,2364902567,T01,0,1,true,2,0,,,0,,0,283,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1813279894,,,0,0,0
OT01V1052021660,1776276285021.637,outbound-rtp,COT01_98_profile-id=0,video,video,1052021660,T01,79654,225,true,0,0,270,480,86,30,86,32797,1,1,SV283,0,0,0,0,17207,[object Object],bandwidth,0,RIV1052021660,0,0,r0,523475074,L1T3,245520,0.418,0,1.208232
OT01V2035314281,1776276285021.637,outbound-rtp,COT01_98_profile-id=0,video,video,2035314281,T01,0,0,true,1,0,,,0,,0,0,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1104058770,,,0,0,0
OT01V2364902567,1776276285021.637,outbound-rtp,COT01_98_profile-id=0,video,video,2364902567,T01,0,1,true,2,0,,,0,,0,283,0,0,SV283,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1813279894,,,0,0,0
