

id,timestamp,type,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V156983819,1776268542200.961,inbound-rtp,video,video,156983819,T01,0,0,3,0,0,2978,0,0,0,0,0,0,96,0,0,0,0,0,1776268542167.493,0,0,0,0,0,0,0,0,0,0,0,fbf882b9-69bb-4a70-97d0-144fb9bbc295,1
IT01V156983819,1776268542200.961,inbound-rtp,video,video,156983819,T01,0,0,3,0,0,2978,0,0,0,0,0,0,96,0,0,0,0,0,1776268542167.493,0,0,0,0,0,0,0,0,0,0,0,fbf882b9-69bb-4a70-97d0-144fb9bbc295,1
IT01V156983819,1776268542400.788,inbound-rtp,video,video,156983819,T01,0,0,4,0,0,3967,0,1,1,0,1,0,132,0.20762599999999998,1,0.011053,0.011053,1,1776268542365.485,0,0,0,0,0.207534,0.005384,0,0,0,0.21332299999999998,0,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
IT01V156983819,1776268542400.788,inbound-rtp,video,video,156983819,T01,0,0,4,0,0,3967,0,1,1,0,1,0,132,0.20762599999999998,1,0.011053,0.011053,1,1776268542365.485,0,0,0,0,0.207534,0.005384,0,0,0,0.21332299999999998,0,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
IT01V156983819,1776268542600.831,inbound-rtp,video,video,156983819,T01,0.016,0,9,0,0,8533,0,2,2,0,3,0,292,0.268957,2,0.022106,0.022106,1,1776268542594.1292,0,0,0,0,0.255994,0.008511,0,0.153,0,0.27786099999999997,0.023409,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
IT01V156983819,1776268542600.831,inbound-rtp,video,video,156983819,T01,0.016,0,9,0,0,8533,0,2,2,0,3,0,292,0.268957,2,0.022106,0.022106,1,1776268542594.1292,0,0,0,0,0.255994,0.008511,0,0.153,0,0.27786099999999997,0.023409,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
IT01V156983819,1776268542800.85,inbound-rtp,video,video,156983819,T01,0.018,0,11,0,0,10037,0,4,4,0,4,0,356,0.34163,4,0.071841,0.071841,1,1776268542702.28,0,0,0,0,0.30144299999999996,0.014211,0,0.34,0,0.35650099999999996,0.040894,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
IT01V156983819,1776268542800.85,inbound-rtp,video,video,156983819,T01,0.018,0,11,0,0,10037,0,4,4,0,4,0,356,0.34163,4,0.071841,0.071841,1,1776268542702.28,0,0,0,0,0.30144299999999996,0.014211,0,0.34,0,0.35650099999999996,0.040894,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
IT01V156983819,1776268543000.738,inbound-rtp,video,video,156983819,T01,0.017,0,13,0,0,11588,0,5,5,0,5,0,420,0.341697,5,0.103918,0.103918,1,1776268542869.35,0,0,0,0,0.30147199999999996,0.01664,0,0.501,0,0.359114,0.066815,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
IT01V156983819,1776268543000.738,inbound-rtp,video,video,156983819,T01,0.017,0,13,0,0,11588,0,5,5,0,5,0,420,0.341697,5,0.103918,0.103918,1,1776268542869.35,0,0,0,0,0.30147199999999996,0.01664,0,0.501,0,0.359114,0.066815,fbf882b9-69bb-4a70-97d0-144fb9bbc295,270
