

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V475487624,1776272070202.334,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0,0,8,0,0,8524,0,270,480,1,1,0,1,0,260,0.057844,1,0.011124,0.011124,1,1776272070174.98,0,0,0,0,172,475487625,0.057717,0.007265,0,0,0,0.06539299999999999,0,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272070202.334,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0,0,8,0,0,8524,0,270,480,1,1,0,1,0,260,0.057844,1,0.011124,0.011124,1,1776272070174.98,0,0,0,0,172,475487625,0.057717,0.007265,0,0,0,0.06539299999999999,0,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272070402.29,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.062091999999999994,2,0.022248,0.022248,1,1776272070377.324,0,0,0,0,378,475487625,0.057745,0.00957,0,0.201,0,0.072019,0.040401000000000006,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272070402.29,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.062091999999999994,2,0.022248,0.022248,1,1776272070377.324,0,0,0,0,378,475487625,0.057745,0.00957,0,0.201,0,0.072019,0.040401000000000006,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272070602.301,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.012,0,13,0,0,12520,0,270,480,3,4,0,4,0,420,0.15650999999999998,4,0.107738,0.107738,1,1776272070529.145,0,0,0,0,794,475487625,0.057773,0.014003,0,0.388,0,0.17107799999999998,0.05843000000000001,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272070602.301,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.012,0,13,0,0,12520,0,270,480,3,4,0,4,0,420,0.15650999999999998,4,0.107738,0.107738,1,1776272070529.145,0,0,0,0,794,475487625,0.057773,0.014003,0,0.388,0,0.17107799999999998,0.05843000000000001,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272070802.473,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.012,0,17,0,0,15385,0,270,480,5,6,0,6,0,548,0.18175,6,0.177612,0.177612,1,1776272070779.7231,0,0,0,0,1203,475487625,0.057828,0.01901,0,0.607,0,0.20147199999999998,0.08283100000000002,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272070802.473,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.012,0,17,0,0,15385,0,270,480,5,6,0,6,0,548,0.18175,6,0.177612,0.177612,1,1776272070779.7231,0,0,0,0,1203,475487625,0.057828,0.01901,0,0.607,0,0.20147199999999998,0.08283100000000002,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272071002.302,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.011,0,19,0,0,17012,0,270,480,6,7,0,7,0,612,0.18182099999999998,7,0.20502099999999998,0.20502099999999998,1,1776272070912.378,0,0,0,0,1407,475487625,0.057859,0.021575,0,0.732,0,0.20418,0.09845600000000002,f2849b8c-3b14-441d-a21d-3599291e3182
IT01V475487624,1776272071002.302,inbound-rtp,CIT01_105_profile-id=0,video,video,475487624,T01,0.011,0,19,0,0,17012,0,270,480,6,7,0,7,0,612,0.18182099999999998,7,0.20502099999999998,0.20502099999999998,1,1776272070912.378,0,0,0,0,1407,475487625,0.057859,0.021575,0,0.732,0,0.20418,0.09845600000000002,f2849b8c-3b14-441d-a21d-3599291e3182
