id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3206111535,1776269911021.764,outbound-rtp,COT01_98_profile-id=0,video,video,3206111535,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV106,0,0,0,0,5379,[object Object],bandwidth,0,RIV3206111535,0,0,r0,4084407250,L1T3,214166,0.132,0,1.556163
OT01V707892855,1776269911021.764,outbound-rtp,COT01_98_profile-id=0,video,video,707892855,T01,0,0,true,1,0,,,0,,0,0,0,0,SV106,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2493213884,,,0,0,0
OT01V754764561,1776269911021.764,outbound-rtp,COT01_98_profile-id=0,video,video,754764561,T01,0,1,true,2,0,,,0,,0,283,0,0,SV106,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1068304352,,,0,0,0
OT01V3206111535,1776269911021.764,outbound-rtp,COT01_98_profile-id=0,video,video,3206111535,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV106,0,0,0,0,5379,[object Object],bandwidth,0,RIV3206111535,0,0,r0,4084407250,L1T3,214166,0.132,0,1.556163
OT01V707892855,1776269911021.764,outbound-rtp,COT01_98_profile-id=0,video,video,707892855,T01,0,0,true,1,0,,,0,,0,0,0,0,SV106,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2493213884,,,0,0,0
OT01V754764561,1776269911021.764,outbound-rtp,COT01_98_profile-id=0,video,video,754764561,T01,0,1,true,2,0,,,0,,0,283,0,0,SV106,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1068304352,,,0,0,0
OT01V3206111535,1776269912021.65,outbound-rtp,COT01_98_profile-id=0,video,video,3206111535,T01,51752,141,true,0,0,270,480,56,29,56,19569,1,1,SV106,0,0,0,0,11243,[object Object],bandwidth,0,RIV3206111535,0,0,r0,4084407250,L1T3,202538,0.276,0,1.5561939999999999
OT01V707892855,1776269912021.65,outbound-rtp,COT01_98_profile-id=0,video,video,707892855,T01,0,0,true,1,0,,,0,,0,0,0,0,SV106,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2493213884,,,0,0,0
OT01V754764561,1776269912021.65,outbound-rtp,COT01_98_profile-id=0,video,video,754764561,T01,0,1,true,2,0,,,0,,0,283,0,0,SV106,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1068304352,,,0,0,0
OT01V3206111535,1776269912021.65,outbound-rtp,COT01_98_profile-id=0,video,video,3206111535,T01,51752,141,true,0,0,270,480,56,29,56,19569,1,1,SV106,0,0,0,0,11243,[object Object],bandwidth,0,RIV3206111535,0,0,r0,4084407250,L1T3,202538,0.276,0,1.5561939999999999
