,bytesSent,bytesReceived,testNum,codec,enc_type,spatial,temporal,recordedTime,atCorrectResTime,correctResPerc,correctedFromFrozen,jitterBufferDelay,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalSquaredInterFrameDelay,totalPausesDuration,totalProcessingDelay,framesDecoded,framesDropped,framesReceived,freezeCount
281,20251,1053835,41,video_av1,svc,1,2,28000.0,0.0,0.0,0.0,8.371096,1.2043819999999998,0.1863739999999999,13.178,17.72,40.946926,0,8.572078,123,452,220,6
281,20352,1019762,42,video_av1,svc,2,0,27999.0,0.0,0.0,0.0,6.783519,1.080214,0.177041,13.685,18.236,43.805696000000005,0,6.95857,121,450,211,6
Unnamed 86,20467,1012349,43,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,9.495307,0.940426,0.1726589999999999,13.634,18.2,43.688214,0,9.687954,121,439,205,6
Unnamed 87,20376,995395,44,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,7.809406,0.856908,0.1849009999999999,10.177,14.82,31.750072000000003,0,7.992965,122,304,207,5
Unnamed 88,17219,452395,45,video_av1,simulcast,0,0,28000.0,21800.0,77.85714285714286,0.0,1.163295,0.73679,0.343072,0.0,27.758,4.485777999999997,0,1.53369,183,0,183,0
Unnamed 89,24135,573100,46,video_av1,simulcast,0,1,28000.0,15000.0,53.57142857142857,0.0,5.574056,0.851583,0.599159,0.0,27.72,2.461222000000004,0,6.221528999999999,356,0,356,0
Unnamed 90,27238,868807,47,video_av1,simulcast,0,2,28000.0,12800.0,45.714285714285715,0.0,12.993147,1.167854,1.114712,0.0,27.833,1.3658909999999926,0,14.201466,721,0,722,0
Unnamed 91,23352,1091021,48,video_av1,simulcast,1,0,28000.0,11446.0,40.87857142857143,1354.0,8.538382,2.558143,0.929823,1.354,27.746,3.4001759999999988,0,9.526811,444,0,444,3
Unnamed 92,26378,1309496,49,video_av1,simulcast,1,1,28000.0,6078.0,21.70714285714286,322.0,17.892998,3.394201,1.167399,0.322,27.757,2.121541000000003,0,19.129381,526,0,527,1
281,20585,1068430,5,video_av1,svc,1,2,28000.0,0.0,0.0,0.0,6.58874,1.049817,0.176168,10.443,15.245,33.557057,0,6.76408,123,364,225,5
281,27752,1730233,50,video_av1,simulcast,1,2,28000.0,0.0,0.0,0.0,27.548674,4.005654,1.506039,0.217,27.971,1.64869099999999,0,29.137804,686,0,688,1
Unnamed 93,27994,1698828,51,video_av1,simulcast,2,0,28000.0,0.0,0.0,0.0,22.393051,3.65949,1.562454,0.706,27.802,1.576825999999991,0,24.045787,690,0,693,3
Unnamed 94,27266,1732060,52,video_av1,simulcast,2,1,28000.0,0.0,0.0,0.0,25.695833,3.23176,1.544104,0.257,27.787,1.4728429999999886,0,27.329458,708,0,709,1
Unnamed 95,27914,1733991,53,video_av1,simulcast,2,2,28000.0,0.0,0.0,0.0,28.952142,3.913245,1.435129,0.204,27.819,1.5043409999999895,0,30.474545,706,0,708,1
281,16935,286995,54,video_vp9,svc,0,0,28000.0,2000.0,7.142857142857142,0.0,8.896481,0.300971,0.2731429999999999,0.0,27.972,3.8174359999999994,0,9.193268,212,0,212,0
281,24779,389758,55,video_vp9,svc,0,1,28000.0,2000.0,7.142857142857142,0.0,25.893076,0.224936,0.4100729999999999,0.244,27.998,2.105650000000002,0,26.346329,415,1,416,1
281,26891,547682,56,video_vp9,svc,0,2,28000.0,800.0,2.857142857142857,0.0,16.424023,0.2028559999999999,0.4879779999999999,0.231,28.028,1.3337619999999943,0,16.986439,808,12,819,1
281,19575,649574,57,video_vp9,svc,1,0,28000.0,0.0,0.0,0.0,3.807343,0.211773,0.057664,19.198,27.31,59.43877399999999,0,3.871251,108,245,212,7
281,26886,1110175,58,video_vp9,svc,1,1,28000.0,0.0,0.0,0.0,7.912992,0.2191169999999999,0.615889,15.816,27.954,51.073056,0,8.549704,188,410,348,5
281,28479,1548874,59,video_vp9,svc,1,2,28000.0,0.0,0.0,0.0,9.289802,0.298608,0.874154,15.899,26.35,49.72951200000007,0,10.193323,252,808,581,6
Unnamed 96,20569,1043513,6,video_av1,svc,2,0,28000.0,0.0,0.0,0.0,7.484818,0.726497,0.1834569999999999,13.308,17.947,41.546127,0,7.667993,122,450,215,6
281,27013,1477652,60,video_vp9,svc,2,0,28000.0,0.0,0.0,0.0,9.699274,0.315735,0.592912,12.677,27.539,42.42742499999998,0,9.377768,194,368,307,6
281,29932,1788541,61,video_vp9,svc,2,1,28000.0,0.0,0.0,0.0,10.726812,0.556616,0.607104,13.384,27.543,40.73015099999999,0,9.703275,200,519,361,9
281,30617,2392830,62,video_vp9,svc,2,2,28000.0,0.0,0.0,0.0,11.471544,0.269296,1.0334569999999998,15.72,27.007,37.60374700000007,0,12.219268,254,781,596,11
281,16254,409525,63,video_vp9,simulcast,0,0,28000.0,12100.041015625,43.21443219866071,5899.958984375,0.4480909999999999,0.225876,0.2459029999999999,12.166,26.1,40.872042,0,0.704822,97,71,97,4
281,22816,548341,64,video_vp9,simulcast,0,1,28000.0,10757.031005859375,38.4179678780692,2842.968994140625,1.501118,0.230493,0.429731,12.263,26.246,35.837076,0,1.952192,186,130,186,5
281,27674,900132,65,video_vp9,simulcast,0,2,28000.0,20600.0,73.57142857142858,0.0,11.034032,0.445722,1.417212,0.0,28.025,1.1993609999999983,0,12.540082,776,1,778,0
281,22615,984213,66,video_vp9,simulcast,1,0,28000.0,4310.0,15.392857142857144,9690.0,5.967358,1.221202,0.94204,9.69,26.274,30.512382,0,6.956605,400,44,401,4
281,24992,1178949,67,video_vp9,simulcast,1,1,28000.0,5365.14794921875,19.16124267578125,4434.85205078125,5.947215,1.436057,1.275765,7.945,26.594,21.664064000000018,0,7.275228999999999,449,55,450,5
281,27337,1511884,68,video_vp9,simulcast,1,2,27999.0,2199.0,7.853851923282974,0.0,7.474996,1.419759,1.3288879999999998,7.575,28.029,21.42274700000005,0,8.857693,511,117,514,5
281,27555,1582103,69,video_vp9,simulcast,2,0,28000.0,0.0,0.0,0.0,10.693556,2.171898,1.497958,8.057,28.058,21.066182000000055,0,12.25025,514,130,515,8
281,20206,1032169,7,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,5.373746,1.020483,0.062785,10.518,15.327,33.114367,0,5.423744999999999,120,357,214,5
281,26964,1437401,70,video_vp9,simulcast,2,1,28000.0,0.0,0.0,0.0,9.304448,1.650266,1.616781,5.049,28.03,12.867585999999998,0,10.980857,528,64,529,5
281,27461,1594644,71,video_vp9,simulcast,2,2,28000.0,0.0,0.0,0.0,6.384581,1.541419,1.556468,7.785,28.027,21.497973000000037,0,8.000591,525,124,526,6
281,14433,292608,72,video_av1,svc,0,0,28000.0,28000.0,100.0,0.0,4.055256,0.698965,0.1801819999999999,0.0,17.656,2.499750000000001,0,4.251186,132,0,132,0
Unnamed 97,18854,377279,73,video_av1,svc,0,1,28000.0,24757.0,88.41785714285714,243.0,15.587392,0.987521,0.343538,0.243,17.814,1.4141139999999994,0,15.947403,252,1,253,1
Unnamed 98,19678,499554,74,video_av1,svc,0,2,28000.0,22799.4208984375,81.42650320870536,200.5791015625,32.18616,0.912388,0.6355609999999999,0.267,17.684,0.8609500000000008,0,32.864126,498,1,499,1
281,17490,639728,75,video_av1,svc,1,0,28000.0,12881.02685546875,46.00366734095982,9718.97314453125,6.335191,1.0368929999999998,0.174045,10.284,14.814,32.322326,0,6.507524999999999,120,91,154,5
281,20021,777573,76,video_av1,svc,1,1,28000.0,13130.52392578125,46.89472830636161,9669.47607421875,5.544705,0.975833,0.177444,9.937,14.681,31.648541,0,5.721222,122,164,178,4
281,19283,1008478,77,video_av1,svc,1,2,27999.0,0.0,0.0,0.0,5.06072,0.959922,0.170514,13.273,17.809,41.347049,0,5.226576,123,360,194,6
281,20567,1040976,78,video_av1,svc,2,0,27999.0,0.0,0.0,0.0,5.988696,0.8828579999999999,0.163093,10.578,15.34,33.542534,0,6.149979999999999,120,359,213,5
281,19001,976490,79,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,6.262334999999999,0.915267,0.1766619999999999,13.23,17.762,41.051664,0,6.454340999999999,121,436,204,6
281,20623,1053217,8,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,5.111623,1.047298,0.1492409999999999,13.297,18.095,41.169755,0,5.273511,125,446,213,6
Unnamed 99,20330,991211,80,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,8.707722,1.125068,0.1721639999999999,10.227,14.79,32.160126,0,8.876961,119,312,199,5
Unnamed 100,17304,466829,81,video_av1,simulcast,0,0,28000.0,23200.0,82.85714285714286,0.0,1.1082809999999998,0.6289779999999999,0.342003,0.0,27.726,4.369271999999997,0,1.477032,185,0,185,0
Unnamed 101,24197,579587,82,video_av1,simulcast,0,1,28000.0,17001.0,60.71785714285715,0.0,4.471456,0.7219669999999999,0.562049,0.0,27.711,2.381187000000001,0,5.080455,361,0,361,0
Unnamed 102,27453,856326,83,video_av1,simulcast,0,2,28000.0,11200.0,40.0,0.0,9.799448,1.032962,1.037277,0.0,27.662,1.342835999999995,0,10.925983,726,0,726,0
Unnamed 103,22981,1066458,84,video_av1,simulcast,1,0,28000.0,12446.0,44.45,1354.0,9.708942,2.457891,0.91483,1.354,27.741,3.539085,0,10.683085,444,0,444,3
Unnamed 104,26117,1306595,85,video_av1,simulcast,1,1,28000.0,10059.0,35.925000000000004,741.0,16.290726,2.837002,1.114712,0.741,27.822,2.098308000000001,0,17.472748,530,0,531,3
Unnamed 105,27762,1704076,86,video_av1,simulcast,1,2,28000.0,6009.0,21.460714285714285,191.0,25.060776,4.002217,1.47045,0.401,27.805,1.5729909999999927,0,26.618704,684,0,687,2
Unnamed 106,27602,1685995,87,video_av1,simulcast,2,0,28000.0,0.0,0.0,0.0,25.39619,4.414,1.429521,0.212,27.769,1.61323299999999,0,26.905228,667,0,670,1
Unnamed 107,27957,1717554,88,video_av1,simulcast,2,1,28000.0,0.0,0.0,0.0,25.308229,4.243164,1.437351,0.505,27.806,1.60438599999999,0,26.828086,681,0,681,2
Unnamed 108,28062,1733825,89,video_av1,simulcast,2,2,28000.0,0.0,0.0,0.0,26.307973,3.833938,1.514508,0.47,27.835,1.5295489999999887,0,27.909957,700,0,700,2
281,17140,459625,9,video_av1,simulcast,0,0,28000.0,24200.0,86.42857142857143,0.0,1.3880439999999998,0.585581,0.3573989999999999,0.0,27.88,4.376721999999999,0,1.769699,186,0,186,0
281,17637,280946,90,video_vp9,svc,0,0,28000.0,2000.0,7.142857142857142,0.0,8.580978,0.116743,0.271534,0.0,27.84,3.806049999999998,0,8.876332,211,0,212,0
281,24611,354659,91,video_vp9,svc,0,1,28000.0,800.0,2.857142857142857,0.0,24.945071,0.1146359999999999,0.400939,0.223,28.002,2.108762000000001,0,25.393327,414,1,415,1
281,26948,529041,92,video_vp9,svc,0,2,28000.0,1800.0,6.428571428571428,0.0,15.462313,0.46684,0.58173,0.225,27.756,1.3102979999999946,0,16.12983,806,10,815,1
281,20766,876147,93,video_vp9,svc,1,0,27999.0,0.0,0.0,0.0,4.072748,0.244531,0.466144,15.927,26.596,50.745088,0,4.553135,125,206,222,6
281,26866,1008053,94,video_vp9,svc,1,1,28000.0,0.0,0.0,0.0,27.726445,0.340632,0.992353,7.748,27.965,22.812401000000083,0,28.756416,322,187,393,4
281,28513,1554630,95,video_vp9,svc,1,2,28000.0,0.0,0.0,0.0,9.471542,0.162297,0.94051,15.565,26.89,49.14956800000007,0,10.444881,278,789,590,5
281,27310,1782116,96,video_vp9,svc,2,0,28000.0,0.0,0.0,0.0,10.433169,0.332657,0.962486,15.696,27.706,39.07287000000006,0,11.140091,251,405,434,11
281,30029,1994831,97,video_vp9,svc,2,1,28000.0,0.0,0.0,0.0,11.071366,0.614646,0.988945,16.409,27.088,38.52928000000005,0,11.900946,250,504,492,10
281,29938,2461869,98,video_vp9,svc,2,2,28000.0,0.0,0.0,0.0,9.937052,0.447235,0.99521,15.641,26.936,36.98346000000004,0,10.65559,250,643,614,11
281,15973,397143,99,video_vp9,simulcast,0,0,28000.0,12929.797119140625,46.177846854073664,5870.202880859375,0.477857,0.28395,0.2520429999999999,12.134,26.094,39.70763,0,0.7403879999999999,99,58,99,4
