

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V986440958,1776267390199.072,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.04375,1,0.011085,0.011085,1,1776267390161.084,0,0,0,0,189,0.043651999999999996,0.006254,0,0,0,0.050317,0,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390199.072,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.04375,1,0.011085,0.011085,1,1776267390161.084,0,0,0,0,189,0.043651999999999996,0.006254,0,0,0,0.050317,0,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390398.848,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.04375,1,0.011085,0.011085,1,1776267390161.084,0,0,0,0,189,0.043651999999999996,0.006254,0,0,0,0.050317,0,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390398.848,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.04375,1,0.011085,0.011085,1,1776267390161.084,0,0,0,0,189,0.043651999999999996,0.006254,0,0,0,0.050317,0,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390598.828,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0.02,0,11,0,0,10242,0,270,480,3,3,0,3,0,356,0.153103,3,0.042466,0.042466,1,1776267390555.378,0,0,0,0,604,0.090047,0.011590999999999999,0,0.388,0,0.165209,0.081104,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390598.828,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0.02,0,11,0,0,10242,0,270,480,3,3,0,3,0,356,0.153103,3,0.042466,0.042466,1,1776267390555.378,0,0,0,0,604,0.090047,0.011590999999999999,0,0.388,0,0.165209,0.081104,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390798.998,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0.022,0,14,0,0,12305,0,270,480,5,5,0,5,0,452,0.291828,5,0.14518999999999999,0.14518999999999999,1,1776267390678.622,0,0,0,0,1020,0.135878,0.016545,0,0.56,0,0.30913799999999997,0.096024,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390798.998,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0.022,0,14,0,0,12305,0,270,480,5,5,0,5,0,452,0.291828,5,0.14518999999999999,0.14518999999999999,1,1776267390678.622,0,0,0,0,1020,0.135878,0.016545,0,0.56,0,0.30913799999999997,0.096024,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390998.755,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0.019,0,18,0,0,15133,0,270,480,7,7,0,7,0,580,0.31523799999999996,7,0.25584599999999996,0.25584599999999996,1,1776267390944.665,0,0,0,0,1436,0.135954,0.022215,0,0.779,0,0.338406,0.120005,44e7de9f-e30f-4d72-af25-726897f6fc40
IT01V986440958,1776267390998.755,inbound-rtp,CIT01_105_profile-id=0,video,video,986440958,T01,0.019,0,18,0,0,15133,0,270,480,7,7,0,7,0,580,0.31523799999999996,7,0.25584599999999996,0.25584599999999996,1,1776267390944.665,0,0,0,0,1436,0.135954,0.022215,0,0.779,0,0.338406,0.120005,44e7de9f-e30f-4d72-af25-726897f6fc40
