

id,timestamp,type,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V178614798,1776268830171.096,inbound-rtp,video,video,178614798,T01,0,0,1,0,0,796,0,0,0,0,0,0,128,0,0,0,0,0,1776268830142.969,0,0,0,0,178614799,0,0,0,0,0,0,0,c8a1ae1e-c213-4631-b998-7269e22f374f,1
IT01V178614798,1776268830171.096,inbound-rtp,video,video,178614798,T01,0,0,1,0,0,796,0,0,0,0,0,0,128,0,0,0,0,0,1776268830142.969,0,0,0,0,178614799,0,0,0,0,0,0,0,c8a1ae1e-c213-4631-b998-7269e22f374f,1
IT01V178614798,1776268830371.174,inbound-rtp,video,video,178614798,T01,0,0,3,0,0,2564,0,0,0,0,0,0,200,0,0,0,0,0,1776268830351.375,0,0,0,0,178614799,0,0,0,0,0,0,0,c8a1ae1e-c213-4631-b998-7269e22f374f,1
IT01V178614798,1776268830371.174,inbound-rtp,video,video,178614798,T01,0,0,3,0,0,2564,0,0,0,0,0,0,200,0,0,0,0,0,1776268830351.375,0,0,0,0,178614799,0,0,0,0,0,0,0,c8a1ae1e-c213-4631-b998-7269e22f374f,1
IT01V178614798,1776268830571.047,inbound-rtp,video,video,178614798,T01,0.018,0,10,0,0,9034,0,2,2,0,2,0,504,0.303019,2,0.02209,0.02209,1,1776268830556.0361,0,0,0,0,178614799,0.300713,0.004016,0,0.09,0,0.31345799999999996,0.0081,c8a1ae1e-c213-4631-b998-7269e22f374f,270
IT01V178614798,1776268830571.047,inbound-rtp,video,video,178614798,T01,0.018,0,10,0,0,9034,0,2,2,0,2,0,504,0.303019,2,0.02209,0.02209,1,1776268830556.0361,0,0,0,0,178614799,0.300713,0.004016,0,0.09,0,0.31345799999999996,0.0081,c8a1ae1e-c213-4631-b998-7269e22f374f,270
IT01V178614798,1776268830771.144,inbound-rtp,video,video,178614798,T01,0.025,0,15,0,0,13866,0,4,4,0,4,0,724,0.5164369999999999,4,0.062077,0.062077,1,1776268830717.277,0,0,0,0,178614799,0.506033,0.0073739999999999995,0,0.324,0,0.530485,0.041749999999999995,c8a1ae1e-c213-4631-b998-7269e22f374f,270
IT01V178614798,1776268830771.144,inbound-rtp,video,video,178614798,T01,0.025,0,15,0,0,13866,0,4,4,0,4,0,724,0.5164369999999999,4,0.062077,0.062077,1,1776268830717.277,0,0,0,0,178614799,0.506033,0.0073739999999999995,0,0.324,0,0.530485,0.041749999999999995,c8a1ae1e-c213-4631-b998-7269e22f374f,270
IT01V178614798,1776268830970.941,inbound-rtp,video,video,178614798,T01,0.026,0,19,0,0,17691,0,6,6,0,6,0,900,0.5425019999999999,6,0.204004,0.204004,1,1776268830910.215,0,0,0,0,178614799,0.506118,0.010497,0,0.509,0,0.559924,0.059282999999999995,c8a1ae1e-c213-4631-b998-7269e22f374f,270
IT01V178614798,1776268830970.941,inbound-rtp,video,video,178614798,T01,0.026,0,19,0,0,17691,0,6,6,0,6,0,900,0.5425019999999999,6,0.204004,0.204004,1,1776268830910.215,0,0,0,0,178614799,0.506118,0.010497,0,0.509,0,0.559924,0.059282999999999995,c8a1ae1e-c213-4631-b998-7269e22f374f,270
