id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V14205315,1776267283021.673,outbound-rtp,COT01_98_profile-id=0,video,video,14205315,T01,0,0,true,1,0,0,0,0,0,0,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r1,892147573,0,0,0
OT01V3773563338,1776267283021.673,outbound-rtp,COT01_98_profile-id=0,video,video,3773563338,T01,29614,51,true,0,0,27,27,3631,1,1,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4242608549,0.128,0,1.142147
OT01V840165309,1776267283021.673,outbound-rtp,COT01_98_profile-id=0,video,video,840165309,T01,0,1,true,2,0,0,0,283,0,0,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r2,822757099,0,0,0
OT01V14205315,1776267283021.673,outbound-rtp,COT01_98_profile-id=0,video,video,14205315,T01,0,0,true,1,0,0,0,0,0,0,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r1,892147573,0,0,0
OT01V3773563338,1776267283021.673,outbound-rtp,COT01_98_profile-id=0,video,video,3773563338,T01,29614,51,true,0,0,27,27,3631,1,1,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4242608549,0.128,0,1.142147
OT01V840165309,1776267283021.673,outbound-rtp,COT01_98_profile-id=0,video,video,840165309,T01,0,1,true,2,0,0,0,283,0,0,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r2,822757099,0,0,0
OT01V14205315,1776267284021.69,outbound-rtp,COT01_98_profile-id=0,video,video,14205315,T01,0,0,true,1,0,0,0,0,0,0,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r1,892147573,0,0,0
OT01V3773563338,1776267284021.69,outbound-rtp,COT01_98_profile-id=0,video,video,3773563338,T01,51383,140,true,0,0,56,56,19792,1,1,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4242608549,0.266,0,1.142169
OT01V840165309,1776267284021.69,outbound-rtp,COT01_98_profile-id=0,video,video,840165309,T01,0,1,true,2,0,0,0,283,0,0,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r2,822757099,0,0,0
OT01V14205315,1776267284021.69,outbound-rtp,COT01_98_profile-id=0,video,video,14205315,T01,0,0,true,1,0,0,0,0,0,0,SV33,0,0,0,0,[object Object],bandwidth,0,0,0,r1,892147573,0,0,0
