id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V101428352,1776274879021.661,outbound-rtp,COT01_98_profile-id=0,video,video,101428352,T01,30908,48,true,0,0,270,480,27,29,27,2806,2,1,SV244,0,0,0,0,5379,[object Object],bandwidth,0,RIV101428352,0,0,r0,4265243251,L1T3,214166,0.134,0,1.861003
OT01V114552493,1776274879021.661,outbound-rtp,COT01_98_profile-id=0,video,video,114552493,T01,0,1,true,2,0,,,0,,0,283,0,0,SV244,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3604795356,,,0,0,0
OT01V869998026,1776274879021.661,outbound-rtp,COT01_98_profile-id=0,video,video,869998026,T01,0,0,true,1,0,,,0,,0,0,0,0,SV244,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,495107178,,,0,0,0
OT01V101428352,1776274879021.661,outbound-rtp,COT01_98_profile-id=0,video,video,101428352,T01,30908,48,true,0,0,270,480,27,29,27,2806,2,1,SV244,0,0,0,0,5379,[object Object],bandwidth,0,RIV101428352,0,0,r0,4265243251,L1T3,214166,0.134,0,1.861003
OT01V114552493,1776274879021.661,outbound-rtp,COT01_98_profile-id=0,video,video,114552493,T01,0,1,true,2,0,,,0,,0,283,0,0,SV244,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3604795356,,,0,0,0
OT01V869998026,1776274879021.661,outbound-rtp,COT01_98_profile-id=0,video,video,869998026,T01,0,0,true,1,0,,,0,,0,0,0,0,SV244,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,495107178,,,0,0,0
OT01V101428352,1776274880021.641,outbound-rtp,COT01_98_profile-id=0,video,video,101428352,T01,52093,137,true,0,0,270,480,55,28,55,19222,2,1,SV244,0,0,0,0,11037,[object Object],bandwidth,0,RIV101428352,0,0,r0,4265243251,L1T3,196298,0.27,0,1.861027
OT01V114552493,1776274880021.641,outbound-rtp,COT01_98_profile-id=0,video,video,114552493,T01,0,1,true,2,0,,,0,,0,283,0,0,SV244,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3604795356,,,0,0,0
OT01V869998026,1776274880021.641,outbound-rtp,COT01_98_profile-id=0,video,video,869998026,T01,0,0,true,1,0,,,0,,0,0,0,0,SV244,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,495107178,,,0,0,0
OT01V101428352,1776274880021.641,outbound-rtp,COT01_98_profile-id=0,video,video,101428352,T01,52093,137,true,0,0,270,480,55,28,55,19222,2,1,SV244,0,0,0,0,11037,[object Object],bandwidth,0,RIV101428352,0,0,r0,4265243251,L1T3,196298,0.27,0,1.861027
