id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1427406295,1776268543021.748,outbound-rtp,COT01_98_profile-id=0,video,video,1427406295,T01,29401,52,true,0,0,270,480,23,25,23,4679,3,2,SV68,0,0,0,1,4681,[object Object],bandwidth,0,RIV1427406295,0,0,r0,3392569624,L1T3,214166,0.117,0,2.300413
OT01V724840375,1776268543021.748,outbound-rtp,COT01_98_profile-id=0,video,video,724840375,T01,0,1,true,2,0,,,0,,0,283,0,0,SV68,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1001257683,,,0,0,0
OT01V867413010,1776268543021.748,outbound-rtp,COT01_98_profile-id=0,video,video,867413010,T01,0,0,true,1,0,,,0,,0,0,0,0,SV68,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2589963308,,,0,0,0
OT01V1427406295,1776268543021.748,outbound-rtp,COT01_98_profile-id=0,video,video,1427406295,T01,29401,52,true,0,0,270,480,23,25,23,4679,3,2,SV68,0,0,0,1,4681,[object Object],bandwidth,0,RIV1427406295,0,0,r0,3392569624,L1T3,214166,0.117,0,2.300413
OT01V724840375,1776268543021.748,outbound-rtp,COT01_98_profile-id=0,video,video,724840375,T01,0,1,true,2,0,,,0,,0,283,0,0,SV68,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1001257683,,,0,0,0
OT01V867413010,1776268543021.748,outbound-rtp,COT01_98_profile-id=0,video,video,867413010,T01,0,0,true,1,0,,,0,,0,0,0,0,SV68,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2589963308,,,0,0,0
OT01V1427406295,1776268544021.678,outbound-rtp,COT01_98_profile-id=0,video,video,1427406295,T01,51432,138,true,0,0,270,480,52,29,52,20003,3,2,SV68,0,0,0,1,10567,[object Object],bandwidth,0,RIV1427406295,0,0,r0,3392569624,L1T3,178091,0.248,0,2.3004539999999998
OT01V724840375,1776268544021.678,outbound-rtp,COT01_98_profile-id=0,video,video,724840375,T01,0,1,true,2,0,,,0,,0,283,0,0,SV68,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1001257683,,,0,0,0
OT01V867413010,1776268544021.678,outbound-rtp,COT01_98_profile-id=0,video,video,867413010,T01,0,0,true,1,0,,,0,,0,0,0,0,SV68,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2589963308,,,0,0,0
OT01V1427406295,1776268544021.678,outbound-rtp,COT01_98_profile-id=0,video,video,1427406295,T01,51432,138,true,0,0,270,480,52,29,52,20003,3,2,SV68,0,0,0,1,10567,[object Object],bandwidth,0,RIV1427406295,0,0,r0,3392569624,L1T3,178091,0.248,0,2.3004539999999998
