id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3007980685,1776268471021.75,outbound-rtp,COT01_98_profile-id=0,video,video,3007980685,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV66,0,0,0,0,5379,[object Object],bandwidth,0,RIV3007980685,0,0,r0,3124967025,L1T3,214166,0.136,0,1.5268579999999998
OT01V3850600696,1776268471021.75,outbound-rtp,COT01_98_profile-id=0,video,video,3850600696,T01,0,1,true,2,0,,,0,,0,283,0,0,SV66,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3405293440,,,0,0,0
OT01V514943116,1776268471021.75,outbound-rtp,COT01_98_profile-id=0,video,video,514943116,T01,0,0,true,1,0,,,0,,0,0,0,0,SV66,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1763538077,,,0,0,0
OT01V3007980685,1776268471021.75,outbound-rtp,COT01_98_profile-id=0,video,video,3007980685,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV66,0,0,0,0,5379,[object Object],bandwidth,0,RIV3007980685,0,0,r0,3124967025,L1T3,214166,0.136,0,1.5268579999999998
OT01V3850600696,1776268471021.75,outbound-rtp,COT01_98_profile-id=0,video,video,3850600696,T01,0,1,true,2,0,,,0,,0,283,0,0,SV66,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3405293440,,,0,0,0
OT01V514943116,1776268471021.75,outbound-rtp,COT01_98_profile-id=0,video,video,514943116,T01,0,0,true,1,0,,,0,,0,0,0,0,SV66,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1763538077,,,0,0,0
OT01V3007980685,1776268472021.715,outbound-rtp,COT01_98_profile-id=0,video,video,3007980685,T01,51787,140,true,0,0,270,480,56,29,56,19290,1,1,SV66,0,0,0,0,11240,[object Object],bandwidth,0,RIV3007980685,0,0,r0,3124967025,L1T3,206850,0.28,0,1.5268929999999998
OT01V3850600696,1776268472021.715,outbound-rtp,COT01_98_profile-id=0,video,video,3850600696,T01,0,1,true,2,0,,,0,,0,283,0,0,SV66,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3405293440,,,0,0,0
OT01V514943116,1776268472021.715,outbound-rtp,COT01_98_profile-id=0,video,video,514943116,T01,0,0,true,1,0,,,0,,0,0,0,0,SV66,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1763538077,,,0,0,0
OT01V3007980685,1776268472021.715,outbound-rtp,COT01_98_profile-id=0,video,video,3007980685,T01,51787,140,true,0,0,270,480,56,29,56,19290,1,1,SV66,0,0,0,0,11240,[object Object],bandwidth,0,RIV3007980685,0,0,r0,3124967025,L1T3,206850,0.28,0,1.5268929999999998
