id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V2244766207,1776276355021.744,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,29446,49,true,0,0,270,480,26,29,26,3332,1,1,SV285,0,0,0,0,5189,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,214166,0.135,0,1.142985
OT01V2560928391,1776276355021.744,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276355021.744,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276355021.744,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,29446,49,true,0,0,270,480,26,29,26,3332,1,1,SV285,0,0,0,0,5189,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,214166,0.135,0,1.142985
OT01V2560928391,1776276355021.744,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276355021.744,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276356021.602,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,51024,137,true,0,0,270,480,54,28,54,19214,1,1,SV285,0,0,0,0,10826,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,201371,0.264,0,1.171239
OT01V2560928391,1776276356021.602,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276356021.602,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276356021.602,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,51024,137,true,0,0,270,480,54,28,54,19214,1,1,SV285,0,0,0,0,10826,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,201371,0.264,0,1.171239
OT01V2560928391,1776276356021.602,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276356021.602,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276357021.798,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,77093,227,true,0,0,270,480,84,29,84,34634,1,1,SV285,0,0,0,0,16741,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,245814,0.408,0,1.2039309999999999
OT01V2560928391,1776276357021.798,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276357021.798,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276357021.798,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,77093,227,true,0,0,270,480,84,29,84,34634,1,1,SV285,0,0,0,0,16741,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,245814,0.408,0,1.2039309999999999
OT01V2560928391,1776276357021.798,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276357021.798,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276358021.668,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,109573,311,true,0,0,270,480,114,30,114,47105,1,1,SV285,0,0,0,0,22537,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,257000,0.571,0,1.240772
OT01V2560928391,1776276358021.668,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276358021.668,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276358021.668,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,109573,311,true,0,0,270,480,114,30,114,47105,1,1,SV285,0,0,0,0,22537,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,257000,0.571,0,1.240772
OT01V2560928391,1776276358021.668,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276358021.668,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276359021.627,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,142999,405,true,0,0,270,480,144,30,144,62111,1,1,SV285,0,0,0,0,28217,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,257000,0.723,0,1.307353
OT01V2560928391,1776276359021.627,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276359021.627,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276359021.627,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,142999,405,true,0,0,270,480,144,30,144,62111,1,1,SV285,0,0,0,0,28217,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,257000,0.723,0,1.307353
OT01V2560928391,1776276359021.627,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276359021.627,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276360021.739,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,176729,512,true,0,0,270,480,174,29,174,80489,1,1,SV285,0,0,0,0,33939,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,250193,0.881,0,1.307569
OT01V2560928391,1776276360021.739,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276360021.739,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276360021.739,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,176729,512,true,0,0,270,480,174,29,174,80489,1,1,SV285,0,0,0,0,33939,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,250193,0.881,0,1.307569
OT01V2560928391,1776276360021.739,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
OT01V3646000084,1776276360021.739,outbound-rtp,COT01_98_profile-id=0,video,video,3646000084,T01,0,0,true,1,0,,,0,,0,0,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3431983946,,,0,0,0
OT01V2244766207,1776276361021.554,outbound-rtp,COT01_98_profile-id=0,video,video,2244766207,T01,206399,643,true,0,0,270,480,204,30,204,107093,1,1,SV285,0,0,0,0,39712,[object Object],bandwidth,0,RIV2244766207,0,0,r0,519527093,L1T3,254375,1.028,0,1.3077839999999998
OT01V2560928391,1776276361021.554,outbound-rtp,COT01_98_profile-id=0,video,video,2560928391,T01,0,1,true,2,0,,,0,,0,283,0,0,SV285,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,3855373577,,,0,0,0
