id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1102778410,1776277651021.604,outbound-rtp,COT01_98_profile-id=0,video,video,1102778410,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV321,0,0,0,0,5379,[object Object],bandwidth,0,RIV1102778410,0,0,r0,164845349,L1T3,214166,0.133,0,1.53003
OT01V2945517442,1776277651021.604,outbound-rtp,COT01_98_profile-id=0,video,video,2945517442,T01,0,1,true,2,0,,,0,,0,283,0,0,SV321,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,533345472,,,0,0,0
OT01V3818293113,1776277651021.604,outbound-rtp,COT01_98_profile-id=0,video,video,3818293113,T01,0,0,true,1,0,,,0,,0,0,0,0,SV321,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2328577545,,,0,0,0
OT01V1102778410,1776277651021.604,outbound-rtp,COT01_98_profile-id=0,video,video,1102778410,T01,30375,49,true,0,0,270,480,27,29,27,2826,1,1,SV321,0,0,0,0,5379,[object Object],bandwidth,0,RIV1102778410,0,0,r0,164845349,L1T3,214166,0.133,0,1.53003
OT01V2945517442,1776277651021.604,outbound-rtp,COT01_98_profile-id=0,video,video,2945517442,T01,0,1,true,2,0,,,0,,0,283,0,0,SV321,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,533345472,,,0,0,0
OT01V3818293113,1776277651021.604,outbound-rtp,COT01_98_profile-id=0,video,video,3818293113,T01,0,0,true,1,0,,,0,,0,0,0,0,SV321,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2328577545,,,0,0,0
OT01V1102778410,1776277652021.679,outbound-rtp,COT01_98_profile-id=0,video,video,1102778410,T01,51787,140,true,0,0,270,480,56,29,56,19290,1,1,SV321,0,0,0,0,11240,[object Object],bandwidth,0,RIV1102778410,0,0,r0,164845349,L1T3,206855,0.275,0,1.530061
OT01V2945517442,1776277652021.679,outbound-rtp,COT01_98_profile-id=0,video,video,2945517442,T01,0,1,true,2,0,,,0,,0,283,0,0,SV321,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,533345472,,,0,0,0
OT01V3818293113,1776277652021.679,outbound-rtp,COT01_98_profile-id=0,video,video,3818293113,T01,0,0,true,1,0,,,0,,0,0,0,0,SV321,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2328577545,,,0,0,0
OT01V1102778410,1776277652021.679,outbound-rtp,COT01_98_profile-id=0,video,video,1102778410,T01,51787,140,true,0,0,270,480,56,29,56,19290,1,1,SV321,0,0,0,0,11240,[object Object],bandwidth,0,RIV1102778410,0,0,r0,164845349,L1T3,206855,0.275,0,1.530061
