

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V789401932,1776269874208.608,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.0443,1,0.011085,0.011085,1,1776269874161.637,0,0,0,0,189,0.044232,0.006304,0,0,0,0.050872,0,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269874208.608,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.0443,1,0.011085,0.011085,1,1776269874161.637,0,0,0,0,189,0.044232,0.006304,0,0,0,0.050872,0,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269874408.591,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.0443,1,0.011085,0.011085,1,1776269874161.637,0,0,0,0,189,0.044232,0.006304,0,0,0,0.050872,0,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269874408.591,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0,0,6,0,0,6002,0,270,480,1,1,0,1,0,196,0.0443,1,0.011085,0.011085,1,1776269874161.637,0,0,0,0,189,0.044232,0.006304,0,0,0,0.050872,0,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269874608.584,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.02,0,12,0,0,11122,0,270,480,3,3,0,4,0,388,0.161102,3,0.050616999999999995,0.050616999999999995,1,1776269874604.266,0,0,0,0,604,0.089792,0.011854,0,0.388,0,0.173425,0.08479400000000001,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269874608.584,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.02,0,12,0,0,11122,0,270,480,3,3,0,4,0,388,0.161102,3,0.050616999999999995,0.050616999999999995,1,1776269874604.266,0,0,0,0,604,0.089792,0.011854,0,0.388,0,0.173425,0.08479400000000001,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269874808.732,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.023,0,14,0,0,12329,0,270,480,5,5,0,5,0,452,0.31265299999999996,5,0.158351,0.158351,1,1776269874676.772,0,0,0,0,1020,0.134189,0.016883,0,0.56,0,0.33021,0.10073800000000001,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269874808.732,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.023,0,14,0,0,12329,0,270,480,5,5,0,5,0,452,0.31265299999999996,5,0.158351,0.158351,1,1776269874676.772,0,0,0,0,1020,0.134189,0.016883,0,0.56,0,0.33021,0.10073800000000001,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269875008.628,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.02,0,18,0,0,15144,0,270,480,7,7,0,7,0,580,0.336571,7,0.282152,0.282152,1,1776269874944.508,0,0,0,0,1436,0.134266,0.021483,0,0.779,0,0.35892999999999997,0.12471900000000001,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269875008.628,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.02,0,18,0,0,15144,0,270,480,7,7,0,7,0,580,0.336571,7,0.282152,0.282152,1,1776269874944.508,0,0,0,0,1436,0.134266,0.021483,0,0.779,0,0.35892999999999997,0.12471900000000001,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269875208.668,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.017,0,22,0,0,17664,0,270,480,8,10,0,10,0,708,0.348136,10,0.429874,0.429874,1,1776269875173.092,0,0,0,0,2051,0.134295,0.026923,0,1.012,0,0.376314,0.148394,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269875208.668,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.017,0,22,0,0,17664,0,270,480,8,10,0,10,0,708,0.348136,10,0.429874,0.429874,1,1776269875173.092,0,0,0,0,2051,0.134295,0.026923,0,1.012,0,0.376314,0.148394,a1821a88-5a52-4571-b9c4-25b2f1b0660e
IT01V789401932,1776269875408.576,inbound-rtp,CIT01_105_profile-id=0,video,video,789401932,T01,0.011,0,31,0,0,23610,0,270,480,10,16,0,17,0,996,0.349062,16,0.6490659999999999,0.6490659999999999,1,1776269875408.666,0,0,0,0,3282,0.134369,0.037134,0,1.208,0,0.38794,0.154848,a1821a88-5a52-4571-b9c4-25b2f1b0660e
