id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V130606365,1776277615021.755,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277615021.755,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277615021.755,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,31842,46,true,0,0,27,27,1487,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.135,0,1.5825879999999999
OT01V130606365,1776277615021.755,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277615021.755,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277615021.755,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,31842,46,true,0,0,27,27,1487,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.135,0,1.5825879999999999
OT01V130606365,1776277616021.541,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277616021.541,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277616021.541,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,51929,142,true,0,0,55,55,19601,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.265,0,1.582614
OT01V130606365,1776277616021.541,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277616021.541,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277616021.541,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,51929,142,true,0,0,55,55,19601,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.265,0,1.582614
OT01V130606365,1776277617021.624,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277617021.624,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277617021.624,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,75849,236,true,0,0,85,85,36902,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.416,0,1.5826399999999998
OT01V130606365,1776277617021.624,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277617021.624,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277617021.624,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,75849,236,true,0,0,85,85,36902,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.416,0,1.5826399999999998
OT01V130606365,1776277618021.715,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277618021.715,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277618021.715,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,105997,327,true,0,0,115,115,51581,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.565,0,1.5827069999999999
OT01V130606365,1776277618021.715,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277618021.715,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277618021.715,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,105997,327,true,0,0,115,115,51581,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.565,0,1.5827069999999999
OT01V130606365,1776277619021.702,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277619021.702,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277619021.702,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,139084,422,true,0,0,145,145,67886,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.707,0,1.6180109999999999
OT01V130606365,1776277619021.702,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277619021.702,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277619021.702,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,139084,422,true,0,0,145,145,67886,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.707,0,1.6180109999999999
OT01V130606365,1776277620021.723,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
OT01V1975625692,1776277620021.723,outbound-rtp,COT01_98_profile-id=0,video,video,1975625692,T01,0,1,true,2,0,0,0,283,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3637171213,0,0,0
OT01V3400035651,1776277620021.723,outbound-rtp,COT01_98_profile-id=0,video,video,3400035651,T01,172490,525,true,0,0,175,175,85658,1,1,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3178484719,0.865,0,1.61821
OT01V130606365,1776277620021.723,outbound-rtp,COT01_98_profile-id=0,video,video,130606365,T01,0,0,true,1,0,0,0,0,0,0,SV320,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4006579368,0,0,0
