id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1119153968,1776273583021.53,outbound-rtp,COT01_98_profile-id=0,video,video,1119153968,T01,0,1,true,2,0,0,0,283,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r2,656549318,0,0,0
OT01V2031561343,1776273583021.53,outbound-rtp,COT01_98_profile-id=0,video,video,2031561343,T01,0,0,true,1,0,0,0,0,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3944285965,0,0,0
OT01V2525349706,1776273583021.53,outbound-rtp,COT01_98_profile-id=0,video,video,2525349706,T01,29376,52,true,0,0,27,27,3910,1,1,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r0,2681979333,0.049,0,1.13544
OT01V1119153968,1776273583021.53,outbound-rtp,COT01_98_profile-id=0,video,video,1119153968,T01,0,1,true,2,0,0,0,283,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r2,656549318,0,0,0
OT01V2031561343,1776273583021.53,outbound-rtp,COT01_98_profile-id=0,video,video,2031561343,T01,0,0,true,1,0,0,0,0,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3944285965,0,0,0
OT01V2525349706,1776273583021.53,outbound-rtp,COT01_98_profile-id=0,video,video,2525349706,T01,29376,52,true,0,0,27,27,3910,1,1,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r0,2681979333,0.049,0,1.13544
OT01V1119153968,1776273584021.507,outbound-rtp,COT01_98_profile-id=0,video,video,1119153968,T01,0,1,true,2,0,0,0,283,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r2,656549318,0,0,0
OT01V2031561343,1776273584021.507,outbound-rtp,COT01_98_profile-id=0,video,video,2031561343,T01,0,0,true,1,0,0,0,0,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3944285965,0,0,0
OT01V2525349706,1776273584021.507,outbound-rtp,COT01_98_profile-id=0,video,video,2525349706,T01,50753,144,true,0,0,56,56,20653,1,1,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r0,2681979333,0.085,0,1.1354499999999998
OT01V1119153968,1776273584021.507,outbound-rtp,COT01_98_profile-id=0,video,video,1119153968,T01,0,1,true,2,0,0,0,283,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r2,656549318,0,0,0
OT01V2031561343,1776273584021.507,outbound-rtp,COT01_98_profile-id=0,video,video,2031561343,T01,0,0,true,1,0,0,0,0,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3944285965,0,0,0
OT01V2525349706,1776273584021.507,outbound-rtp,COT01_98_profile-id=0,video,video,2525349706,T01,50753,144,true,0,0,56,56,20653,1,1,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r0,2681979333,0.085,0,1.1354499999999998
OT01V1119153968,1776273585021.542,outbound-rtp,COT01_98_profile-id=0,video,video,1119153968,T01,0,1,true,2,0,0,0,283,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r2,656549318,0,0,0
OT01V2031561343,1776273585021.542,outbound-rtp,COT01_98_profile-id=0,video,video,2031561343,T01,0,0,true,1,0,0,0,0,0,0,SV208,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3944285965,0,0,0
