

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V371541102,1776270702199.435,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0,0,8,0,0,8524,0,270,480,1,1,0,1,0,260,0.056750999999999996,1,0.011124,0.011124,1,1776270702173.456,0,0,0,0,172,371541103,0.056658999999999994,0.007539,0,0,0,0.064555,0,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702199.435,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0,0,8,0,0,8524,0,270,480,1,1,0,1,0,260,0.056750999999999996,1,0.011124,0.011124,1,1776270702173.456,0,0,0,0,172,371541103,0.056658999999999994,0.007539,0,0,0,0.064555,0,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702399.377,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.059772,2,0.022248,0.022248,1,1776270702377.594,0,0,0,0,378,371541103,0.056707999999999995,0.009881,0,0.202,0,0.07003899999999999,0.04080400000000001,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702399.377,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.059772,2,0.022248,0.022248,1,1776270702377.594,0,0,0,0,378,371541103,0.056707999999999995,0.009881,0,0.202,0,0.07003899999999999,0.04080400000000001,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702599.471,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.012,0,13,0,0,12520,0,270,480,3,4,0,4,0,420,0.154285,4,0.10778199999999999,0.10778199999999999,1,1776270702527.99,0,0,0,0,794,371541103,0.056748,0.014414,0,0.389,0,0.16932999999999998,0.05883300000000001,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702599.471,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.012,0,13,0,0,12520,0,270,480,3,4,0,4,0,420,0.154285,4,0.10778199999999999,0.10778199999999999,1,1776270702527.99,0,0,0,0,794,371541103,0.056748,0.014414,0,0.389,0,0.16932999999999998,0.05883300000000001,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702799.524,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.012,0,17,0,0,15376,0,270,480,5,6,0,6,0,548,0.179394,6,0.177053,0.177053,1,1776270702778.072,0,0,0,0,1203,371541103,0.05688,0.019240999999999998,0,0.608,0,0.19952899999999998,0.08323400000000002,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702799.524,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.012,0,17,0,0,15376,0,270,480,5,6,0,6,0,548,0.179394,6,0.177053,0.177053,1,1776270702778.072,0,0,0,0,1203,371541103,0.05688,0.019240999999999998,0,0.608,0,0.19952899999999998,0.08323400000000002,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702999.37,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.011,0,19,0,0,17006,0,270,480,6,7,0,7,0,612,0.179497,7,0.204308,0.204308,1,1776270702911.168,0,0,0,0,1407,371541103,0.056936,0.021654,0,0.733,0,0.202171,0.09885900000000002,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270702999.37,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.011,0,19,0,0,17006,0,270,480,6,7,0,7,0,612,0.179497,7,0.204308,0.204308,1,1776270702911.168,0,0,0,0,1407,371541103,0.056936,0.021654,0,0.733,0,0.202171,0.09885900000000002,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
IT01V371541102,1776270703199.445,inbound-rtp,CIT01_105_profile-id=0,video,video,371541102,T01,0.01,0,24,0,0,20988,0,270,480,8,9,1,9,0,772,0.180642,9,0.243641,0.243641,1,1776270703176.415,0,0,0,0,1817,371541103,0.057025,0.026671,0,0.999,0,0.208527,0.13423900000000002,8f95b35b-4697-42e0-9799-d9bb6ff2f3b4
