id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V2094111002,1776269731021.751,outbound-rtp,COT01_98_profile-id=0,video,video,2094111002,T01,0,1,true,2,0,0,0,283,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2406866735,0,0,0
OT01V2480366777,1776269731021.751,outbound-rtp,COT01_98_profile-id=0,video,video,2480366777,T01,29376,51,true,0,0,27,27,3631,1,1,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r0,949414133,0.132,0,1.1405669999999999
OT01V3956553788,1776269731021.751,outbound-rtp,COT01_98_profile-id=0,video,video,3956553788,T01,0,0,true,1,0,0,0,0,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2460104048,0,0,0
OT01V2094111002,1776269731021.751,outbound-rtp,COT01_98_profile-id=0,video,video,2094111002,T01,0,1,true,2,0,0,0,283,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2406866735,0,0,0
OT01V2480366777,1776269731021.751,outbound-rtp,COT01_98_profile-id=0,video,video,2480366777,T01,29376,51,true,0,0,27,27,3631,1,1,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r0,949414133,0.132,0,1.1405669999999999
OT01V3956553788,1776269731021.751,outbound-rtp,COT01_98_profile-id=0,video,video,3956553788,T01,0,0,true,1,0,0,0,0,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2460104048,0,0,0
OT01V2094111002,1776269732021.781,outbound-rtp,COT01_98_profile-id=0,video,video,2094111002,T01,0,1,true,2,0,0,0,283,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2406866735,0,0,0
OT01V2480366777,1776269732021.781,outbound-rtp,COT01_98_profile-id=0,video,video,2480366777,T01,50791,143,true,0,0,56,56,20374,1,1,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r0,949414133,0.276,0,1.1406
OT01V3956553788,1776269732021.781,outbound-rtp,COT01_98_profile-id=0,video,video,3956553788,T01,0,0,true,1,0,0,0,0,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2460104048,0,0,0
OT01V2094111002,1776269732021.781,outbound-rtp,COT01_98_profile-id=0,video,video,2094111002,T01,0,1,true,2,0,0,0,283,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2406866735,0,0,0
OT01V2480366777,1776269732021.781,outbound-rtp,COT01_98_profile-id=0,video,video,2480366777,T01,50791,143,true,0,0,56,56,20374,1,1,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r0,949414133,0.276,0,1.1406
OT01V3956553788,1776269732021.781,outbound-rtp,COT01_98_profile-id=0,video,video,3956553788,T01,0,0,true,1,0,0,0,0,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2460104048,0,0,0
OT01V2094111002,1776269733021.692,outbound-rtp,COT01_98_profile-id=0,video,video,2094111002,T01,0,1,true,2,0,0,0,283,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2406866735,0,0,0
OT01V2480366777,1776269733021.692,outbound-rtp,COT01_98_profile-id=0,video,video,2480366777,T01,77560,228,true,0,0,86,86,34909,1,1,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r0,949414133,0.426,0,1.140627
OT01V3956553788,1776269733021.692,outbound-rtp,COT01_98_profile-id=0,video,video,3956553788,T01,0,0,true,1,0,0,0,0,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2460104048,0,0,0
OT01V2094111002,1776269733021.692,outbound-rtp,COT01_98_profile-id=0,video,video,2094111002,T01,0,1,true,2,0,0,0,283,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2406866735,0,0,0
OT01V2480366777,1776269733021.692,outbound-rtp,COT01_98_profile-id=0,video,video,2480366777,T01,77560,228,true,0,0,86,86,34909,1,1,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r0,949414133,0.426,0,1.140627
OT01V3956553788,1776269733021.692,outbound-rtp,COT01_98_profile-id=0,video,video,3956553788,T01,0,0,true,1,0,0,0,0,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2460104048,0,0,0
OT01V2094111002,1776269734021.739,outbound-rtp,COT01_98_profile-id=0,video,video,2094111002,T01,0,1,true,2,0,0,0,283,0,0,SV101,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2406866735,0,0,0
