id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3644443194,1776278047021.697,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,31610,51,true,0,0,270,480,26,27,26,3115,4,2,SV332,0,0,0,1,5163,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,214167,0.122,0,2.574947
OT01V3644443194,1776278047021.697,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,31610,51,true,0,0,270,480,26,27,26,3115,4,2,SV332,0,0,0,1,5163,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,214167,0.122,0,2.574947
OT01V3644443194,1776278048021.626,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,60253,122,true,0,0,270,480,52,26,52,13363,5,3,SV332,0,0,0,2,10301,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,164113,0.266,0,3.430103
OT01V3644443194,1776278048021.626,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,60253,122,true,0,0,270,480,52,26,52,13363,5,3,SV332,0,0,0,2,10301,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,164113,0.266,0,3.430103
OT01V3644443194,1776278049021.675,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,81052,232,true,0,0,270,480,79,27,79,35161,5,3,SV332,0,0,0,2,15817,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,201977,0.397,0,3.4611289999999997
OT01V3644443194,1776278049021.675,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,81052,232,true,0,0,270,480,79,27,79,35161,5,3,SV332,0,0,0,2,15817,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,201977,0.397,0,3.4611289999999997
OT01V3644443194,1776278050021.705,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,105126,334,true,0,0,270,480,108,29,108,53739,5,3,SV332,0,0,0,2,21641,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,257000,0.544,0,3.4611829999999997
OT01V3644443194,1776278050021.705,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,105126,334,true,0,0,270,480,108,29,108,53739,5,3,SV332,0,0,0,2,21641,[object Object],bandwidth,0,RIV3644443194,0,0,3747486463,S3T3,257000,0.544,0,3.4611829999999997
OT01V3644443194,1776278051021.713,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,141420,432,true,0,0,270,480,140,30,140,68811,7,4,SV332,0,0,0,2,27883,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,121171,0.867,0,6.645466
OT01V3644443194,1776278051021.713,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,141420,432,true,0,0,270,480,140,30,140,68811,7,4,SV332,0,0,0,2,27883,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,121171,0.867,0,6.645466
OT01V3644443194,1776278052021.632,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,193639,495,true,0,0,270,480,170,26,170,71019,13,6,SV332,0,0,0,3,34043,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,125054,1.244,0,11.712553
OT01V3644443194,1776278052021.632,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,193639,495,true,0,0,270,480,170,26,170,71019,13,6,SV332,0,0,0,3,34043,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,125054,1.244,0,11.712553
OT01V3644443194,1776278053021.687,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,243137,574,true,0,0,270,480,202,29,202,76583,15,6,SV332,0,0,0,3,40606,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,127374,1.608,0,18.448546
OT01V3644443194,1776278053021.687,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,243137,574,true,0,0,270,480,202,29,202,76583,15,6,SV332,0,0,0,3,40606,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,127374,1.608,0,18.448546
OT01V3644443194,1776278054021.674,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,295205,672,true,0,0,270,480,236,30,236,87659,19,6,SV332,0,0,0,3,47578,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,142236,2.005,0,19.816174999999998
OT01V3644443194,1776278054021.674,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,295205,672,true,0,0,270,480,236,30,236,87659,19,6,SV332,0,0,0,3,47578,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,142236,2.005,0,19.816174999999998
OT01V3644443194,1776278055021.586,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,340782,795,true,0,0,270,480,269,30,269,106113,22,8,SV332,0,0,0,4,54334,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,157551,2.371,0,23.586676
OT01V3644443194,1776278055021.586,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,340782,795,true,0,0,270,480,269,30,269,106113,22,8,SV332,0,0,0,4,54334,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,157551,2.371,0,23.586676
OT01V3644443194,1776278056021.666,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,409066,894,true,0,0,270,480,305,30,305,113309,25,8,SV332,0,0,0,4,61718,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,177686,2.805,0,25.634093999999997
OT01V3644443194,1776278056021.666,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,409066,894,true,0,0,270,480,305,30,305,113309,25,8,SV332,0,0,0,4,61718,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,177686,2.805,0,25.634093999999997
OT01V3644443194,1776278057021.698,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,482257,978,true,0,0,270,480,339,31,339,116025,27,8,SV332,0,0,0,4,68623,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,208666,3.187,0,26.353679999999997
OT01V3644443194,1776278057021.698,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,482257,978,true,0,0,270,480,339,31,339,116025,27,8,SV332,0,0,0,4,68623,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,208666,3.187,0,26.353679999999997
OT01V3644443194,1776278058021.643,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,567635,1074,true,0,0,540,960,376,31,376,119285,31,10,SV332,0,0,0,5,75760,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,228516,3.642,0,27.536655
OT01V3644443194,1776278058021.643,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,567635,1074,true,0,0,540,960,376,31,376,119285,31,10,SV332,0,0,0,5,75760,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,228516,3.642,0,27.536655
OT01V3644443194,1776278059021.604,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3644443194,T01,656606,1173,true,0,0,540,960,411,31,411,122581,33,10,SV332,0,0,0,5,82662,[object Object],bandwidth,1,RIV3644443194,0,0,3747486463,S3T3,236808,4.05,0,28.681476
