id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3157935770,1776333942742.777,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333942742.777,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,32865,46,true,0,0,28,28,1487,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,0.504,0,2.7107639999999997
OT01V852222326,1776333942742.777,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333942742.777,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333942742.777,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,32865,46,true,0,0,28,28,1487,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,0.504,0,2.7107639999999997
OT01V852222326,1776333942742.777,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333943742.788,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333943742.788,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,54995,129,true,0,0,56,56,16229,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,1.007,0,2.710779
OT01V852222326,1776333943742.788,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333943742.788,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333943742.788,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,54995,129,true,0,0,56,56,16229,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,1.007,0,2.710779
OT01V852222326,1776333943742.788,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333944742.676,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333944742.676,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,82914,217,true,0,0,86,86,31091,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,1.515,0,2.7107989999999997
OT01V852222326,1776333944742.676,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333944742.676,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333944742.676,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,82914,217,true,0,0,86,86,31091,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,1.515,0,2.7107989999999997
OT01V852222326,1776333944742.676,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333945742.677,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333945742.677,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,113768,299,true,0,0,116,116,43769,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,2.059,0,2.7108429999999997
OT01V852222326,1776333945742.677,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333945742.677,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333945742.677,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,113768,299,true,0,0,116,116,43769,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,2.059,0,2.7108429999999997
OT01V852222326,1776333945742.677,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
OT01V3157935770,1776333946742.694,outbound-rtp,COT01_98_profile-id=0,video,video,3157935770,T01,0,0,true,1,0,0,0,0,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r1,4030422111,0,0,0
OT01V595779041,1776333946742.694,outbound-rtp,COT01_98_profile-id=0,video,video,595779041,T01,147792,392,true,0,0,146,146,58496,1,1,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r0,251710452,2.601,0,2.746062
OT01V852222326,1776333946742.694,outbound-rtp,COT01_98_profile-id=0,video,video,852222326,T01,0,1,true,2,0,0,0,283,0,0,SV72,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3206662014,0,0,0
