id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3065705501,1776339126742.678,outbound-rtp,COT01_98_profile-id=0,video,video,3065705501,T01,92770,92,true,1,0,540,960,20,29,20,2683,0,2,SV216,0,0,0,0,4114,[object Object],none,2,RIV3065705501,0,0,r1,679529311,L1T3,652233,0.49,0,0.176137
OT01V3252462130,1776339126742.678,outbound-rtp,COT01_98_profile-id=0,video,video,3252462130,T01,45655,51,true,0,0,270,480,19,21,19,1922,2,3,SV216,0,0,0,0,3837,[object Object],none,2,RIV3252462130,0,0,r0,2725428996,L1T3,178014,0.517,0,0.388364
OT01V3668261883,1776339126742.678,outbound-rtp,COT01_98_profile-id=0,video,video,3668261883,T01,231736,211,true,2,0,1080,1920,18,33,18,5671,0,1,SV216,0,0,0,0,3556,[object Object],none,2,RIV3668261883,0,0,r2,1487104343,L1T3,2956896,0.474,0,1.2331649999999998
OT01V3065705501,1776339126742.678,outbound-rtp,COT01_98_profile-id=0,video,video,3065705501,T01,92770,92,true,1,0,540,960,20,29,20,2683,0,2,SV216,0,0,0,0,4114,[object Object],none,2,RIV3065705501,0,0,r1,679529311,L1T3,652233,0.49,0,0.176137
OT01V3252462130,1776339126742.678,outbound-rtp,COT01_98_profile-id=0,video,video,3252462130,T01,45655,51,true,0,0,270,480,19,21,19,1922,2,3,SV216,0,0,0,0,3837,[object Object],none,2,RIV3252462130,0,0,r0,2725428996,L1T3,178014,0.517,0,0.388364
OT01V3668261883,1776339126742.678,outbound-rtp,COT01_98_profile-id=0,video,video,3668261883,T01,231736,211,true,2,0,1080,1920,18,33,18,5671,0,1,SV216,0,0,0,0,3556,[object Object],none,2,RIV3668261883,0,0,r2,1487104343,L1T3,2956896,0.474,0,1.2331649999999998
OT01V3065705501,1776339127742.629,outbound-rtp,COT01_98_profile-id=0,video,video,3065705501,T01,193124,188,true,1,0,540,960,43,23,43,4991,0,3,SV216,0,0,0,0,8881,[object Object],none,2,RIV3065705501,0,0,r1,679529311,L1T3,795650,0.962,0,0.272841
OT01V3252462130,1776339127742.629,outbound-rtp,COT01_98_profile-id=0,video,video,3252462130,T01,70111,84,true,0,0,270,480,40,21,40,2718,3,4,SV216,0,0,0,0,8162,[object Object],none,2,RIV3252462130,0,0,r0,2725428996,L1T3,228967,0.893,0,0.423386
OT01V3668261883,1776339127742.629,outbound-rtp,COT01_98_profile-id=0,video,video,3668261883,T01,586786,530,true,2,0,1080,1920,47,30,47,13331,0,2,SV216,0,0,0,1,9095,[object Object],none,2,RIV3668261883,0,0,r2,1487104343,L1T3,3238609,1.212,0,2.976542
OT01V3065705501,1776339127742.629,outbound-rtp,COT01_98_profile-id=0,video,video,3065705501,T01,193124,188,true,1,0,540,960,43,23,43,4991,0,3,SV216,0,0,0,0,8881,[object Object],none,2,RIV3065705501,0,0,r1,679529311,L1T3,795650,0.962,0,0.272841
OT01V3252462130,1776339127742.629,outbound-rtp,COT01_98_profile-id=0,video,video,3252462130,T01,70111,84,true,0,0,270,480,40,21,40,2718,3,4,SV216,0,0,0,0,8162,[object Object],none,2,RIV3252462130,0,0,r0,2725428996,L1T3,228967,0.893,0,0.423386
OT01V3668261883,1776339127742.629,outbound-rtp,COT01_98_profile-id=0,video,video,3668261883,T01,586786,530,true,2,0,1080,1920,47,30,47,13331,0,2,SV216,0,0,0,1,9095,[object Object],none,2,RIV3668261883,0,0,r2,1487104343,L1T3,3238609,1.212,0,2.976542
OT01V3065705501,1776339128742.598,outbound-rtp,COT01_98_profile-id=0,video,video,3065705501,T01,282809,275,true,1,0,540,960,66,24,66,7083,0,4,SV216,0,0,0,0,13632,[object Object],none,2,RIV3065705501,0,0,r1,679529311,L1T3,879000,1.399,0,0.33255
OT01V3252462130,1776339128742.598,outbound-rtp,COT01_98_profile-id=0,video,video,3252462130,T01,96296,119,true,0,0,270,480,65,25,65,3562,3,5,SV216,0,0,0,1,13206,[object Object],none,2,RIV3252462130,0,0,r0,2725428996,L1T3,257000,1.31,0,0.46662099999999995
