

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V506194234,1776332105955.269,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056693999999999994,1,0.011124,0.011124,1,1776332105923.256,0,0,0,0,172,506194235,0.056678,0.002025,0,0,0,0.058892999999999994,0,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332105955.269,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056693999999999994,1,0.011124,0.011124,1,1776332105923.256,0,0,0,0,172,506194235,0.056678,0.002025,0,0,0,0.058892999999999994,0,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106155.036,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.001,0,9,0,0,9245,0,270,480,1,1,0,1,0,292,0.056693999999999994,1,0.011124,0.011124,1,1776332106110.186,0,0,0,0,172,506194235,0.056678,0.002025,0,0,0,0.058892999999999994,0,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106155.036,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.001,0,9,0,0,9245,0,270,480,1,1,0,1,0,292,0.056693999999999994,1,0.011124,0.011124,1,1776332106110.186,0,0,0,0,172,506194235,0.056678,0.002025,0,0,0,0.058892999999999994,0,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106355.212,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.008,0,14,0,0,13519,0,270,480,4,4,0,4,0,452,0.195095,4,0.10947,0.10947,1,1776332106296.438,0,0,0,0,787,506194235,0.10337299999999999,0.006728,0,0.415,0,0.20233099999999998,0.073347,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106355.212,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.008,0,14,0,0,13519,0,270,480,4,4,0,4,0,452,0.195095,4,0.10947,0.10947,1,1776332106296.438,0,0,0,0,787,506194235,0.10337299999999999,0.006728,0,0.415,0,0.20233099999999998,0.073347,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106555.446,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.01,0,17,0,0,15942,0,270,480,5,6,0,6,0,548,0.24709699999999998,6,0.203975,0.203975,1,1776332106509.226,0,0,0,0,1199,506194235,0.103391,0.012379999999999999,0,0.603,0,0.26022999999999996,0.091597,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106555.446,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.01,0,17,0,0,15942,0,270,480,5,6,0,6,0,548,0.24709699999999998,6,0.203975,0.203975,1,1776332106509.226,0,0,0,0,1199,506194235,0.103391,0.012379999999999999,0,0.603,0,0.26022999999999996,0.091597,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106755.18,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.01,0,19,0,0,17767,0,270,480,6,7,0,7,0,612,0.247143,7,0.249861,0.249861,1,1776332106642.826,0,0,0,0,1402,506194235,0.103416,0.013451999999999999,0,0.719,0,0.26142499999999996,0.105053,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106755.18,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.01,0,19,0,0,17767,0,270,480,6,7,0,7,0,612,0.247143,7,0.249861,0.249861,1,1776332106642.826,0,0,0,0,1402,506194235,0.103416,0.013451999999999999,0,0.719,0,0.26142499999999996,0.105053,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106955.116,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.008,0,25,0,0,22501,0,270,480,8,10,1,10,0,804,0.252832,10,0.358502,0.358502,1,1776332106946.243,0,0,0,0,2008,506194235,0.103462,0.017218,0,1.022,0,0.271111,0.14323000000000002,5728724d-df54-4d56-a7a9-0676c623e49c
IT01V506194234,1776332106955.116,inbound-rtp,CIT01_105_profile-id=0,video,video,506194234,T01,0.008,0,25,0,0,22501,0,270,480,8,10,1,10,0,804,0.252832,10,0.358502,0.358502,1,1776332106946.243,0,0,0,0,2008,506194235,0.103462,0.017218,0,1.022,0,0.271111,0.14323000000000002,5728724d-df54-4d56-a7a9-0676c623e49c
