

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V230986273,1776338549956.961,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056616,1,0.011124,0.011124,1,1776338549914.799,0,0,0,0,172,230986274,0.056595,0.0018189999999999999,0,0,0,0.058517,0,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338549956.961,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056616,1,0.011124,0.011124,1,1776338549914.799,0,0,0,0,172,230986274,0.056595,0.0018189999999999999,0,0,0,0.058517,0,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550156.932,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.057509,2,0.022248,0.022248,1,1776338550116.154,0,0,0,0,378,230986274,0.056608,0.002245,0,0.201,0,0.059904,0.040401000000000006,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550156.932,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.004,0,10,0,0,9852,0,270,480,2,2,0,2,0,324,0.057509,2,0.022248,0.022248,1,1776338550116.154,0,0,0,0,378,230986274,0.056608,0.002245,0,0.201,0,0.059904,0.040401000000000006,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550357.039,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.015,0,13,0,0,12517,0,270,480,3,4,0,4,0,420,0.17737799999999998,4,0.139927,0.139927,1,1776338550271.7341,0,0,0,0,794,230986274,0.10423199999999999,0.006735,0,0.406,0,0.18453899999999998,0.06261400000000002,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550357.039,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.015,0,13,0,0,12517,0,270,480,3,4,0,4,0,420,0.17737799999999998,4,0.139927,0.139927,1,1776338550271.7341,0,0,0,0,794,230986274,0.10423199999999999,0.006735,0,0.406,0,0.18453899999999998,0.06261400000000002,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550557.12,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.016,0,17,0,0,15431,0,270,480,5,6,0,6,0,548,0.20326,6,0.304816,0.304816,1,1776338550512.2131,0,0,0,0,1202,230986274,0.104335,0.011760999999999999,0,0.609,0,0.215667,0.08333100000000002,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550557.12,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.016,0,17,0,0,15431,0,270,480,5,6,0,6,0,548,0.20326,6,0.304816,0.304816,1,1776338550512.2131,0,0,0,0,1202,230986274,0.104335,0.011760999999999999,0,0.609,0,0.215667,0.08333100000000002,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550757.041,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.015,0,19,0,0,17117,0,270,480,6,7,0,7,0,612,0.20910499999999999,7,0.368098,0.368098,1,1776338550642.625,0,0,0,0,1405,230986274,0.104364,0.01368,0,0.733,0,0.22353399999999998,0.09870700000000002,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550757.041,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.015,0,19,0,0,17117,0,270,480,6,7,0,7,0,612,0.20910499999999999,7,0.368098,0.368098,1,1776338550642.625,0,0,0,0,1405,230986274,0.104364,0.01368,0,0.733,0,0.22353399999999998,0.09870700000000002,a54426bb-80a6-4484-929e-9870d98f42a2
IT01V230986273,1776338550957.054,inbound-rtp,CIT01_105_profile-id=0,video,video,230986273,T01,0.013,0,25,0,0,21800,0,270,480,8,10,1,10,0,804,0.21842999999999999,10,0.51416,0.51416,1,1776338550936.103,0,0,0,0,2002,230986274,0.104443,0.018775,0,1.03,0,0.238253,0.13388400000000003,a54426bb-80a6-4484-929e-9870d98f42a2
