id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1256410480,1776342762742.864,outbound-rtp,COT01_98_profile-id=0,video,video,1256410480,T01,28678,54,true,0,0,270,480,27,30,27,4723,1,1,SV317,0,0,0,0,5378,[object Object],bandwidth,0,RIV1256410480,0,0,r0,1099257209,L1T3,214166,0.579,0,0.60007
OT01V2264821090,1776342762742.864,outbound-rtp,COT01_98_profile-id=0,video,video,2264821090,T01,0,1,true,2,0,,,0,,0,283,0,0,SV317,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2548476996,,,0,0,0
OT01V2581595057,1776342762742.864,outbound-rtp,COT01_98_profile-id=0,video,video,2581595057,T01,0,0,true,1,0,,,0,,0,0,0,0,SV317,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1360073467,,,0,0,0
OT01V1256410480,1776342762742.864,outbound-rtp,COT01_98_profile-id=0,video,video,1256410480,T01,28678,54,true,0,0,270,480,27,30,27,4723,1,1,SV317,0,0,0,0,5378,[object Object],bandwidth,0,RIV1256410480,0,0,r0,1099257209,L1T3,214166,0.579,0,0.60007
OT01V2264821090,1776342762742.864,outbound-rtp,COT01_98_profile-id=0,video,video,2264821090,T01,0,1,true,2,0,,,0,,0,283,0,0,SV317,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2548476996,,,0,0,0
OT01V2581595057,1776342762742.864,outbound-rtp,COT01_98_profile-id=0,video,video,2581595057,T01,0,0,true,1,0,,,0,,0,0,0,0,SV317,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1360073467,,,0,0,0
OT01V1256410480,1776342763742.826,outbound-rtp,COT01_98_profile-id=0,video,video,1256410480,T01,51113,142,true,0,0,270,480,55,28,55,20605,1,1,SV317,0,0,0,0,10989,[object Object],bandwidth,0,RIV1256410480,0,0,r0,1099257209,L1T3,204298,1.1,0,0.629374
OT01V2264821090,1776342763742.826,outbound-rtp,COT01_98_profile-id=0,video,video,2264821090,T01,0,1,true,2,0,,,0,,0,283,0,0,SV317,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2548476996,,,0,0,0
OT01V2581595057,1776342763742.826,outbound-rtp,COT01_98_profile-id=0,video,video,2581595057,T01,0,0,true,1,0,,,0,,0,0,0,0,SV317,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,1360073467,,,0,0,0
OT01V1256410480,1776342763742.826,outbound-rtp,COT01_98_profile-id=0,video,video,1256410480,T01,51113,142,true,0,0,270,480,55,28,55,20605,1,1,SV317,0,0,0,0,10989,[object Object],bandwidth,0,RIV1256410480,0,0,r0,1099257209,L1T3,204298,1.1,0,0.629374
