,bytesSent,bytesReceived,testNum,codec,enc_type,spatial,temporal,recordedTime,atCorrectResTime,correctResPerc,correctedFromFrozen,jitterBufferDelay,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalSquaredInterFrameDelay,totalPausesDuration,totalProcessingDelay,framesDecoded,framesDropped,framesReceived,freezeCount
281,27369,1601992,68,video_vp9,simulcast,1,2,28000.0,2200.0,7.857142857142857,0.0,9.165126,1.929743,1.106786,6.236,27.973,21.51184100000004,0,10.321682,505,137,508,2
281,27645,1623277,69,video_vp9,simulcast,2,0,28000.0,0.0,0.0,0.0,18.217979,2.445487,1.575845,1.505,28.04,3.9546160000000063,0,19.855031,638,26,639,1
281,20513,1026518,7,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,2.235777,0.756527,0.1227969999999999,13.302,17.84,41.12034200000001,0,2.370556,131,462,231,6
281,27424,1588393,70,video_vp9,simulcast,2,1,28000.0,0.0,0.0,0.0,7.278119999999999,1.906753,1.088914,7.18,27.931,21.62163300000008,0,8.416295,542,98,543,3
281,27116,1585144,71,video_vp9,simulcast,2,2,28000.0,0.0,0.0,0.0,7.789503,1.923782,1.070081,8.332,28.009,21.23675500000006,0,8.903965,539,105,542,8
Unnamed 62,14498,290838,72,video_av1,svc,0,0,28000.0,25600.0,91.42857142857143,0.0,5.847976,0.7938839999999999,0.148479,0.0,17.654,2.5060380000000007,0,6.011135,132,0,132,0
281,19078,372400,73,video_av1,svc,0,1,28000.0,25137.0,89.775,263.0,20.222953,1.209948,0.272376,0.263,17.896,1.3790479999999987,0,20.523339,260,0,260,1
Unnamed 63,20121,506969,74,video_av1,svc,0,2,28000.0,24930.0,89.03571428571428,270.0,19.150784,0.882705,0.417006,0.27,17.851,0.8299090000000015,0,19.614418,515,0,515,1
Unnamed 64,18045,648536,75,video_av1,svc,1,0,28000.0,9864.5400390625,35.23050013950893,12735.4599609375,3.685538,0.6059399999999999,0.128302,13.176,17.877,40.997531,0,3.831041,132,120,162,6
Unnamed 65,20248,784468,76,video_av1,svc,1,1,28000.0,-31.18798828125,-0.11138567243303571,12631.18798828125,2.241884,0.874698,0.126793,13.317,17.891,41.538333,0,2.383369,131,233,182,6
Unnamed 66,20358,965537,77,video_av1,svc,1,2,28000.0,0.0,0.0,0.0,2.820216,0.7309979999999999,0.148814,13.267,17.836,41.454346,0,2.986735,131,417,206,6
281,20454,1063066,78,video_av1,svc,2,0,28000.0,0.0,0.0,0.0,2.093338,0.8445819999999999,0.1193699999999999,10.313,15.089,32.698342999999994,0,2.231466,130,358,229,5
281,19214,1001787,79,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,2.799742,0.8787919999999999,0.129995,10.275,14.879,32.218883,0,2.942602,131,311,223,5
Unnamed 67,20820,1064221,8,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,1.64949,0.564584,0.120227,13.595,18.175,43.266957,0,1.781624,131,463,236,6
281,21095,1017707,80,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,7.272421,0.951322,0.132237,10.47,15.328,33.743494,0,7.420629,122,357,211,5
Unnamed 68,17162,458600,81,video_av1,simulcast,0,0,28000.0,23400.0,83.57142857142857,0.0,1.257475,0.794137,0.2144889999999999,0.0,27.752,4.467323999999998,0,1.492737,183,0,183,0
281,23853,577472,82,video_av1,simulcast,0,1,28000.0,11800.0,42.142857142857146,0.0,8.025822,0.921878,0.39826,0.0,27.771,2.4682690000000007,0,8.465823,358,0,359,0
281,27641,859981,83,video_av1,simulcast,0,2,28000.0,6000.0,21.428571428571427,0.0,16.521608999999998,0.980445,0.6398929999999999,0.0,27.93,1.4177419999999934,0,17.223202,722,0,722,0
281,23754,1096593,84,video_av1,simulcast,1,0,28000.0,11485.381103515625,41.01921822684152,1314.618896484375,13.007333,2.7079,0.60193,1.52,27.841,3.4065729999999994,0,13.654333,441,0,442,4
281,26117,1301833,85,video_av1,simulcast,1,1,28000.0,7964.0,28.442857142857143,236.0,21.001025,3.00313,0.693954,0.236,27.917,2.135541000000004,0,21.747698,526,0,528,1
281,27889,1722265,86,video_av1,simulcast,1,2,28000.0,0.0,0.0,0.0,34.416265,4.023637,0.805279,0.0,28.033,1.5659969999999903,0,35.281314,696,0,697,0
281,26965,1697133,87,video_av1,simulcast,2,0,28000.0,0.0,0.0,0.0,30.330938,3.560075,0.804214,0.0,28.024,1.6192159999999904,0,31.1959,682,0,684,0
Unnamed 69,27277,1721291,88,video_av1,simulcast,2,1,28000.0,0.0,0.0,0.0,29.328642,3.744839,0.769799,0.219,27.771,1.5908149999999908,0,30.157901,682,0,684,1
281,27969,1720032,89,video_av1,simulcast,2,2,28000.0,0.0,0.0,0.0,35.883369,3.967798,0.7953,0.211,28.024,1.542037999999989,0,36.737417,690,0,692,1
281,17216,457951,9,video_av1,simulcast,0,0,28000.0,22400.0,80.0,0.0,1.654404,0.934418,0.2252269999999999,0.0,27.811,4.513184999999996,0,1.902016,183,0,183,0
281,17418,297913,90,video_vp9,svc,0,0,28000.0,2000.0,7.142857142857142,0.0,9.283413,0.4512299999999999,0.207347,0.0,27.969,3.862248999999999,0,9.511938,211,0,211,0
281,24626,389514,91,video_vp9,svc,0,1,28000.0,2000.0,7.142857142857142,0.0,24.032378,0.199798,0.331156,0.227,27.99,2.092520000000002,0,24.403619,415,1,416,1
281,26984,490510,92,video_vp9,svc,0,2,28000.0,800.0,2.857142857142857,0.0,16.737419,0.301506,0.3819209999999999,0.412,28.022,1.320305999999995,0,17.187054,811,10,820,2
281,20748,867434,93,video_vp9,svc,1,0,28000.0,0.0,0.0,0.0,4.320018,0.211788,0.276814,15.791,27.017,51.34054900000001,0,4.606135,129,205,219,5
281,26317,1008003,94,video_vp9,svc,1,1,28000.0,0.0,0.0,0.0,12.983833,0.445092,0.678831,10.836,27.892,32.67663999999994,0,13.689821,275,280,392,5
281,28310,1533961,95,video_vp9,svc,1,2,28000.0,0.0,0.0,0.0,9.628449,0.3163519999999999,0.650986,15.75,26.56,48.95060400000006,0,10.306613,270,783,586,6
281,27999,1532303,96,video_vp9,svc,2,0,28000.0,0.0,0.0,0.0,42.285553,0.350331,0.956219,8.083,27.451,21.779153000000203,0,42.953574,533,366,670,6
281,29522,1972368,97,video_vp9,svc,2,1,28000.0,0.0,0.0,0.0,10.016556,0.430737,0.660562,15.145,27.678,38.12383800000007,0,10.522314,248,516,468,10
281,30770,2349526,98,video_vp9,svc,2,2,28000.0,0.0,0.0,0.0,10.441819,0.2448779999999999,0.7640979999999999,15.868,27.991,32.79880900000006,0,11.063488,256,773,561,13
281,15230,368184,99,video_vp9,simulcast,0,0,28000.0,11760.04296875,42.000153459821426,2839.95703125,0.373613,0.1397229999999999,0.189658,12.155,26.17,39.926398000000006,0,0.571874,97,49,97,4
