id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1917359453,1776337542742.713,outbound-rtp,COT01_98_profile-id=0,video,video,1917359453,T01,44494,54,true,0,0,270,480,20,23,20,2006,2,3,SV172,0,0,0,0,4054,[object Object],none,2,RIV1917359453,0,0,r0,79313599,L1T3,214166,0.446,0,0.329571
OT01V3282395022,1776337542742.713,outbound-rtp,COT01_98_profile-id=0,video,video,3282395022,T01,92138,94,true,1,0,540,960,20,30,20,3257,0,2,SV172,0,0,0,0,4127,[object Object],none,2,RIV3282395022,0,0,r1,3492986268,L1T3,732499,0.47,0,0.37323
OT01V710437837,1776337542742.713,outbound-rtp,COT01_98_profile-id=0,video,video,710437837,T01,270735,241,true,2,0,1080,1920,18,33,18,6471,0,1,SV172,0,0,0,0,3362,[object Object],none,2,RIV710437837,0,0,r2,3199913545,L1T3,2805833,0.478,0,1.636547
OT01V1917359453,1776337542742.713,outbound-rtp,COT01_98_profile-id=0,video,video,1917359453,T01,44494,54,true,0,0,270,480,20,23,20,2006,2,3,SV172,0,0,0,0,4054,[object Object],none,2,RIV1917359453,0,0,r0,79313599,L1T3,214166,0.446,0,0.329571
OT01V3282395022,1776337542742.713,outbound-rtp,COT01_98_profile-id=0,video,video,3282395022,T01,92138,94,true,1,0,540,960,20,30,20,3257,0,2,SV172,0,0,0,0,4127,[object Object],none,2,RIV3282395022,0,0,r1,3492986268,L1T3,732499,0.47,0,0.37323
OT01V710437837,1776337542742.713,outbound-rtp,COT01_98_profile-id=0,video,video,710437837,T01,270735,241,true,2,0,1080,1920,18,33,18,6471,0,1,SV172,0,0,0,0,3362,[object Object],none,2,RIV710437837,0,0,r2,3199913545,L1T3,2805833,0.478,0,1.636547
OT01V1917359453,1776337543742.811,outbound-rtp,COT01_98_profile-id=0,video,video,1917359453,T01,68318,89,true,0,0,270,480,47,27,47,2846,2,3,SV172,0,0,0,0,9551,[object Object],none,2,RIV1917359453,0,0,r0,79313599,L1T3,257000,0.927,0,0.341667
OT01V3282395022,1776337543742.811,outbound-rtp,COT01_98_profile-id=0,video,video,3282395022,T01,181674,184,true,1,0,540,960,50,30,50,5417,0,2,SV172,0,0,0,0,10250,[object Object],none,2,RIV3282395022,0,0,r1,3492986268,L1T3,879000,1.092,0,0.38729399999999997
OT01V710437837,1776337543742.811,outbound-rtp,COT01_98_profile-id=0,video,video,710437837,T01,605444,544,true,2,0,1080,1920,48,30,48,13743,0,1,SV172,0,0,0,0,8370,[object Object],none,2,RIV710437837,0,0,r2,3199913545,L1T3,3367000,1.223,0,1.970362
OT01V1917359453,1776337543742.811,outbound-rtp,COT01_98_profile-id=0,video,video,1917359453,T01,68318,89,true,0,0,270,480,47,27,47,2846,2,3,SV172,0,0,0,0,9551,[object Object],none,2,RIV1917359453,0,0,r0,79313599,L1T3,257000,0.927,0,0.341667
