

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V807205090,1776332501916.775,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0,0,6,0,0,5998,0,0,0,0,1,0,196,0.044279,1,0.011085,0.011085,1,1776332501913.458,0,0,0,0,0,0,0,0,0,0,0,6333add7-9a05-4b62-a65b-1d9d880a99e5,1
IT01V807205090,1776332501916.775,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0,0,6,0,0,5998,0,0,0,0,1,0,196,0.044279,1,0.011085,0.011085,1,1776332501913.458,0,0,0,0,0,0,0,0,0,0,0,6333add7-9a05-4b62-a65b-1d9d880a99e5,1
IT01V807205090,1776332502116.361,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0,0,6,0,0,5998,0,1,1,0,1,0,196,0.044279,1,0.011085,0.011085,1,1776332501913.458,0,0,0,0,0.044215,0.004985,0,0,0,0.049491,0,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
IT01V807205090,1776332502116.361,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0,0,6,0,0,5998,0,1,1,0,1,0,196,0.044279,1,0.011085,0.011085,1,1776332501913.458,0,0,0,0,0.044215,0.004985,0,0,0,0.049491,0,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
IT01V807205090,1776332502316.337,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0.007,0,10,0,0,9446,0,3,3,0,3,0,324,0.08652599999999999,3,0.050638999999999997,0.050638999999999997,1,1776332502252.558,0,0,0,0,0.044233999999999996,0.008107999999999999,0,0.374,0,0.09504499999999999,0.0769,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
IT01V807205090,1776332502316.337,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0.007,0,10,0,0,9446,0,3,3,0,3,0,324,0.08652599999999999,3,0.050638999999999997,0.050638999999999997,1,1776332502252.558,0,0,0,0,0.044233999999999996,0.008107999999999999,0,0.374,0,0.09504499999999999,0.0769,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
IT01V807205090,1776332502516.61,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0.014,0,16,0,0,13669,0,5,5,0,6,0,516,0.16633699999999998,5,0.11780499999999999,0.11780499999999999,1,1776332502514.418,0,0,0,0,0.044273,0.012776,0,0.577,0,0.179777,0.097649,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
IT01V807205090,1776332502516.61,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0.014,0,16,0,0,13669,0,5,5,0,6,0,516,0.16633699999999998,5,0.11780499999999999,0.11780499999999999,1,1776332502514.418,0,0,0,0,0.044273,0.012776,0,0.577,0,0.179777,0.097649,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
IT01V807205090,1776332502716.572,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0.013,0,18,0,0,15446,0,7,7,0,7,0,580,0.24085499999999999,7,0.225185,0.225185,1,1776332502647.435,0,0,0,0,0.044309999999999995,0.016543,0,0.748,0,0.25822,0.11238200000000001,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
IT01V807205090,1776332502716.572,inbound-rtp,CIT01_105_profile-id=0,video,video,807205090,T01,0.013,0,18,0,0,15446,0,7,7,0,7,0,580,0.24085499999999999,7,0.225185,0.225185,1,1776332502647.435,0,0,0,0,0.044309999999999995,0.016543,0,0.748,0,0.25822,0.11238200000000001,6333add7-9a05-4b62-a65b-1d9d880a99e5,270
