id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1253552190,1776338910742.916,outbound-rtp,COT01_98_profile-id=0,video,video,1253552190,T01,0,0,true,1,0,0,0,0,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2187500266,0,0,0
OT01V143227860,1776338910742.916,outbound-rtp,COT01_98_profile-id=0,video,video,143227860,T01,31968,44,true,0,0,28,28,1435,1,1,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1612282132,0.586,0,2.424803
OT01V318399272,1776338910742.916,outbound-rtp,COT01_98_profile-id=0,video,video,318399272,T01,0,1,true,2,0,0,0,283,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r2,448885537,0,0,0
OT01V1253552190,1776338910742.916,outbound-rtp,COT01_98_profile-id=0,video,video,1253552190,T01,0,0,true,1,0,0,0,0,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2187500266,0,0,0
OT01V143227860,1776338910742.916,outbound-rtp,COT01_98_profile-id=0,video,video,143227860,T01,31968,44,true,0,0,28,28,1435,1,1,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1612282132,0.586,0,2.424803
OT01V318399272,1776338910742.916,outbound-rtp,COT01_98_profile-id=0,video,video,318399272,T01,0,1,true,2,0,0,0,283,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r2,448885537,0,0,0
OT01V1253552190,1776338911742.766,outbound-rtp,COT01_98_profile-id=0,video,video,1253552190,T01,0,0,true,1,0,0,0,0,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2187500266,0,0,0
OT01V143227860,1776338911742.766,outbound-rtp,COT01_98_profile-id=0,video,video,143227860,T01,54975,126,true,0,0,56,56,15643,1,1,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1612282132,1.127,0,2.42489
OT01V318399272,1776338911742.766,outbound-rtp,COT01_98_profile-id=0,video,video,318399272,T01,0,1,true,2,0,0,0,283,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r2,448885537,0,0,0
OT01V1253552190,1776338911742.766,outbound-rtp,COT01_98_profile-id=0,video,video,1253552190,T01,0,0,true,1,0,0,0,0,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2187500266,0,0,0
OT01V143227860,1776338911742.766,outbound-rtp,COT01_98_profile-id=0,video,video,143227860,T01,54975,126,true,0,0,56,56,15643,1,1,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1612282132,1.127,0,2.42489
OT01V318399272,1776338911742.766,outbound-rtp,COT01_98_profile-id=0,video,video,318399272,T01,0,1,true,2,0,0,0,283,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r2,448885537,0,0,0
OT01V1253552190,1776338912742.825,outbound-rtp,COT01_98_profile-id=0,video,video,1253552190,T01,0,0,true,1,0,0,0,0,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2187500266,0,0,0
OT01V143227860,1776338912742.825,outbound-rtp,COT01_98_profile-id=0,video,video,143227860,T01,82542,211,true,0,0,87,87,30178,1,1,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1612282132,1.738,0,2.424914
OT01V318399272,1776338912742.825,outbound-rtp,COT01_98_profile-id=0,video,video,318399272,T01,0,1,true,2,0,0,0,283,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r2,448885537,0,0,0
OT01V1253552190,1776338912742.825,outbound-rtp,COT01_98_profile-id=0,video,video,1253552190,T01,0,0,true,1,0,0,0,0,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2187500266,0,0,0
OT01V143227860,1776338912742.825,outbound-rtp,COT01_98_profile-id=0,video,video,143227860,T01,82542,211,true,0,0,87,87,30178,1,1,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1612282132,1.738,0,2.424914
OT01V318399272,1776338912742.825,outbound-rtp,COT01_98_profile-id=0,video,video,318399272,T01,0,1,true,2,0,0,0,283,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r2,448885537,0,0,0
OT01V1253552190,1776338913742.796,outbound-rtp,COT01_98_profile-id=0,video,video,1253552190,T01,0,0,true,1,0,0,0,0,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r1,2187500266,0,0,0
OT01V143227860,1776338913742.796,outbound-rtp,COT01_98_profile-id=0,video,video,143227860,T01,112964,298,true,0,0,116,116,43996,1,1,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r0,1612282132,2.288,0,2.424944
OT01V318399272,1776338913742.796,outbound-rtp,COT01_98_profile-id=0,video,video,318399272,T01,0,1,true,2,0,0,0,283,0,0,SV210,0,0,0,0,[object Object],bandwidth,0,0,0,r2,448885537,0,0,0
