

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V478251755,1776341681914.577,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044350999999999995,1,0.011085,0.011085,1,1776341681895.537,0,0,0,0,189,0.044265,0.004190999999999999,0,0,0,0.048771999999999996,0,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341681914.577,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044350999999999995,1,0.011085,0.011085,1,1776341681895.537,0,0,0,0,189,0.044265,0.004190999999999999,0,0,0,0.048771999999999996,0,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682114.617,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.003,0,7,0,0,6837,0,270,480,1,1,0,1,0,228,0.044350999999999995,1,0.011085,0.011085,1,1776341682088.2231,0,0,0,0,189,0.044265,0.004190999999999999,0,0,0,0.048771999999999996,0,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682114.617,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.003,0,7,0,0,6837,0,270,480,1,1,0,1,0,228,0.044350999999999995,1,0.011085,0.011085,1,1776341682088.2231,0,0,0,0,189,0.044265,0.004190999999999999,0,0,0,0.048771999999999996,0,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682314.883,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.013,0,12,0,0,11280,0,270,480,3,3,0,4,0,388,0.15226699999999999,3,0.068031,0.068031,1,1776341682277.75,0,0,0,0,604,0.079307,0.0075769999999999995,0,0.33,0,0.16018,0.063972,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682314.883,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.013,0,12,0,0,11280,0,270,480,3,3,0,4,0,388,0.15226699999999999,3,0.068031,0.068031,1,1776341682277.75,0,0,0,0,604,0.079307,0.0075769999999999995,0,0.33,0,0.16018,0.063972,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682514.855,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.013,0,14,0,0,12559,0,270,480,5,5,0,5,0,452,0.215173,5,0.181471,0.181471,1,1776341682411.5361,0,0,0,0,1020,0.079363,0.01273,0,0.533,0,0.228455,0.084661,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682514.855,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.013,0,14,0,0,12559,0,270,480,5,5,0,5,0,452,0.215173,5,0.181471,0.181471,1,1776341682411.5361,0,0,0,0,1020,0.079363,0.01273,0,0.533,0,0.228455,0.084661,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682714.696,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.011,0,17,0,0,15687,0,270,480,6,7,0,7,0,548,0.21531299999999998,7,0.262414,0.262414,1,1776341682678.232,0,0,0,0,1436,0.079397,0.016018,0,0.78,0,0.232121,0.115478,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682714.696,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.011,0,17,0,0,15687,0,270,480,6,7,0,7,0,548,0.21531299999999998,7,0.262414,0.262414,1,1776341682678.232,0,0,0,0,1436,0.079397,0.016018,0,0.78,0,0.232121,0.115478,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682914.67,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.01,0,21,0,0,17954,0,270,480,7,9,0,10,0,676,0.219824,10,0.346086,0.346086,1,1776341682910.642,0,0,0,0,1849,0.079437,0.018906,0,0.975,0,0.23529599999999998,0.137155,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341682914.67,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.01,0,21,0,0,17954,0,270,480,7,9,0,10,0,676,0.219824,10,0.346086,0.346086,1,1776341682910.642,0,0,0,0,1849,0.079437,0.018906,0,0.975,0,0.23529599999999998,0.137155,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683114.515,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.008,0,28,0,0,22710,0,270,480,9,15,0,15,0,900,0.235483,15,0.44478999999999996,0.44478999999999996,1,1776341683075.726,0,0,0,0,3067,0.079603,0.02634,0,1.19,0,0.26337499999999997,0.14513199999999998,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683114.515,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.008,0,28,0,0,22710,0,270,480,9,15,0,15,0,900,0.235483,15,0.44478999999999996,0.44478999999999996,1,1776341683075.726,0,0,0,0,3067,0.079603,0.02634,0,1.19,0,0.26337499999999997,0.14513199999999998,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683314.526,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.008,0,36,0,0,27647,0,270,480,11,21,0,21,0,1156,0.237647,21,0.535451,0.535451,1,1776341683310.495,0,0,0,0,4275,0.079661,0.031636,0,1.411,0,0.271223,0.15647100000000003,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683314.526,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.008,0,36,0,0,27647,0,270,480,11,21,0,21,0,1156,0.237647,21,0.535451,0.535451,1,1776341683310.495,0,0,0,0,4275,0.079661,0.031636,0,1.411,0,0.271223,0.15647100000000003,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683514.775,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.006,0,41,0,0,30590,0,270,480,11,26,0,26,0,1316,0.237847,26,0.604356,0.604356,1,1776341683476.356,0,0,0,0,5289,0.079661,0.037697,0,1.578,0,0.27779,0.162056,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683514.775,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.006,0,41,0,0,30590,0,270,480,11,26,0,26,0,1316,0.237847,26,0.604356,0.604356,1,1776341683476.356,0,0,0,0,5289,0.079661,0.037697,0,1.578,0,0.27779,0.162056,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683714.64,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.007,0,49,0,0,35350,0,270,480,12,33,0,33,0,1572,0.247198,33,0.710268,0.710268,1,1776341683703.802,0,0,0,0,6703,0.079691,0.044479,0,1.813,0,0.294429,0.17071500000000003,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683714.64,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.007,0,49,0,0,35350,0,270,480,12,33,0,33,0,1572,0.247198,33,0.710268,0.710268,1,1776341683703.802,0,0,0,0,6703,0.079691,0.044479,0,1.813,0,0.294429,0.17071500000000003,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683914.696,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.005,0,55,0,0,39319,0,270,480,12,39,0,39,0,1764,0.24948299999999998,39,0.803326,0.803326,1,1776341683913.606,0,0,0,0,7907,0.079691,0.052641,0,2.015,0,0.305377,0.177533,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341683914.696,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.005,0,55,0,0,39319,0,270,480,12,39,0,39,0,1764,0.24948299999999998,39,0.803326,0.803326,1,1776341683913.606,0,0,0,0,7907,0.079691,0.052641,0,2.015,0,0.305377,0.177533,ced0e651-9a22-4355-89ff-36041543ecff
IT01V478251755,1776341684114.799,inbound-rtp,CIT01_105_profile-id=0,video,video,478251755,T01,0.007,0,64,0,0,46297,0,270,480,14,44,0,45,0,2052,0.33497299999999997,44,0.908184,0.908184,1,1776341684108.415,0,0,0,0,8882,0.121472,0.058724,0,2.188,0,0.39747699999999997,0.185666,ced0e651-9a22-4355-89ff-36041543ecff
