

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V376181488,1776336389949.024,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043455999999999995,1,0.011085,0.011085,1,1776336389892.357,0,0,0,0,189,0.043413,0.0011229999999999999,0,0,0,0.044662,0,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336389949.024,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043455999999999995,1,0.011085,0.011085,1,1776336389892.357,0,0,0,0,189,0.043413,0.0011229999999999999,0,0,0,0.044662,0,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390148.932,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.002,0,8,0,0,7676,0,270,480,2,2,0,2,0,260,0.056005,2,0.022168999999999998,0.022168999999999998,1,1776336390073.312,0,0,0,0,396,0.04342,0.0019679999999999997,0,0.193,0,0.058131999999999996,0.037249000000000004,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390148.932,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.002,0,8,0,0,7676,0,270,480,2,2,0,2,0,260,0.056005,2,0.022168999999999998,0.022168999999999998,1,1776336390073.312,0,0,0,0,396,0.04342,0.0019679999999999997,0,0.193,0,0.058131999999999996,0.037249000000000004,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390349.105,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.011,0,11,0,0,10122,0,270,480,3,3,0,3,0,356,0.12892499999999998,3,0.022168999999999998,0.022168999999999998,1,1776336390281.146,0,0,0,0,604,0.092772,0.004265,0,0.413,0,0.133461,0.085649,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390349.105,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.011,0,11,0,0,10122,0,270,480,3,3,0,3,0,356,0.12892499999999998,3,0.022168999999999998,0.022168999999999998,1,1776336390281.146,0,0,0,0,604,0.092772,0.004265,0,0.413,0,0.133461,0.085649,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390549.294,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.012,0,15,0,0,12778,0,270,480,5,5,0,5,0,484,0.15253899999999998,5,0.05507,0.05507,1,1776336390510.204,0,0,0,0,1020,0.092816,0.006682,0,0.617,0,0.159651,0.106619,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390549.294,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.012,0,15,0,0,12778,0,270,480,5,5,0,5,0,484,0.15253899999999998,5,0.05507,0.05507,1,1776336390510.204,0,0,0,0,1020,0.092816,0.006682,0,0.617,0,0.159651,0.106619,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390749.257,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.011,0,17,0,0,14389,0,270,480,6,6,0,6,0,548,0.152639,6,0.07243,0.07243,1,1776336390643.177,0,0,0,0,1228,0.092843,0.009188,0,0.752,0,0.162386,0.12484400000000001,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390749.257,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.011,0,17,0,0,14389,0,270,480,6,6,0,6,0,548,0.152639,6,0.07243,0.07243,1,1776336390643.177,0,0,0,0,1228,0.092843,0.009188,0,0.752,0,0.162386,0.12484400000000001,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390949.141,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.009,0,23,0,0,18587,0,270,480,8,9,1,9,0,740,0.15279399999999999,9,0.11565199999999999,0.11565199999999999,1,1776336390941.394,0,0,0,0,1839,0.09290899999999999,0.013356,0,1.048,0,0.166955,0.16155800000000003,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336390949.141,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.009,0,23,0,0,18587,0,270,480,8,9,1,9,0,740,0.15279399999999999,9,0.11565199999999999,0.11565199999999999,1,1776336390941.394,0,0,0,0,1839,0.09290899999999999,0.013356,0,1.048,0,0.166955,0.16155800000000003,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336391149.223,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.007,0,30,0,0,23418,0,270,480,9,15,1,15,0,964,0.152992,15,0.20278,0.20278,1,1776336391137.917,0,0,0,0,3049,0.09293,0.019199,0,1.245,0,0.173401,0.16806100000000004,1495207a-043e-422a-bcb4-49631fd82705
IT01V376181488,1776336391149.223,inbound-rtp,CIT01_105_profile-id=0,video,video,376181488,T01,0.007,0,30,0,0,23418,0,270,480,9,15,1,15,0,964,0.152992,15,0.20278,0.20278,1,1776336391137.917,0,0,0,0,3049,0.09293,0.019199,0,1.245,0,0.173401,0.16806100000000004,1495207a-043e-422a-bcb4-49631fd82705
