

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V641293132,1776341177920.224,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056655,1,0.011124,0.011124,1,1776341177914.662,0,0,0,0,172,641293133,0.056625999999999996,0.002111,0,0,0,0.058875,0,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341177920.224,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056655,1,0.011124,0.011124,1,1776341177914.662,0,0,0,0,172,641293133,0.056625999999999996,0.002111,0,0,0,0.058875,0,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178119.624,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.001,0,9,0,0,9245,0,270,480,1,1,0,1,0,292,0.056655,1,0.011124,0.011124,1,1776341178102.321,0,0,0,0,172,641293133,0.056625999999999996,0.002111,0,0,0,0.058875,0,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178119.624,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.001,0,9,0,0,9245,0,270,480,1,1,0,1,0,292,0.056655,1,0.011124,0.011124,1,1776341178102.321,0,0,0,0,172,641293133,0.056625999999999996,0.002111,0,0,0,0.058875,0,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178319.739,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.012,0,14,0,0,13526,0,270,480,3,3,0,4,0,452,0.195962,3,0.060821,0.060821,1,1776341178281.044,0,0,0,0,580,641293133,0.147115,0.00511,0,0.359,0,0.201316,0.073825,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178319.739,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.012,0,14,0,0,13526,0,270,480,3,3,0,4,0,452,0.195962,3,0.060821,0.060821,1,1776341178281.044,0,0,0,0,580,641293133,0.147115,0.00511,0,0.359,0,0.201316,0.073825,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178519.806,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.013,0,17,0,0,15989,0,270,480,4,5,0,6,0,548,0.28945,5,0.250335,0.250335,1,1776341178511.434,0,0,0,0,994,641293133,0.147144,0.009614,0,0.499,0,0.29956499999999997,0.083723,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178519.806,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.013,0,17,0,0,15989,0,270,480,4,5,0,6,0,548,0.28945,5,0.250335,0.250335,1,1776341178511.434,0,0,0,0,994,641293133,0.147144,0.009614,0,0.499,0,0.29956499999999997,0.083723,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178719.815,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.012,0,19,0,0,17808,0,270,480,6,7,0,7,0,612,0.30151,7,0.41539699999999996,0.41539699999999996,1,1776341178645.8801,0,0,0,0,1402,641293133,0.14718399999999998,0.012360999999999999,0,0.729,0,0.31457799999999997,0.110223,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178719.815,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.012,0,19,0,0,17808,0,270,480,6,7,0,7,0,612,0.30151,7,0.41539699999999996,0.41539699999999996,1,1776341178645.8801,0,0,0,0,1402,641293133,0.14718399999999998,0.012360999999999999,0,0.729,0,0.31457799999999997,0.110223,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178919.727,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.01,0,24,0,0,21565,0,270,480,8,9,1,9,0,772,0.301676,9,0.540229,0.540229,1,1776341178909.5671,0,0,0,0,1812,641293133,0.147248,0.015856,0,0.994,0,0.318407,0.145336,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341178919.727,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.01,0,24,0,0,21565,0,270,480,8,9,1,9,0,772,0.301676,9,0.540229,0.540229,1,1776341178909.5671,0,0,0,0,1812,641293133,0.147248,0.015856,0,0.994,0,0.318407,0.145336,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341179119.677,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.008,0,31,0,0,26893,0,270,480,9,15,1,15,0,996,0.312256,15,0.8256439999999999,0.8256439999999999,1,1776341179109.689,0,0,0,0,3002,641293133,0.147265,0.023812,0,1.194,0,0.337524,0.15207799999999996,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341179119.677,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.008,0,31,0,0,26893,0,270,480,9,15,1,15,0,996,0.312256,15,0.8256439999999999,0.8256439999999999,1,1776341179109.689,0,0,0,0,3002,641293133,0.147265,0.023812,0,1.194,0,0.337524,0.15207799999999996,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341179319.736,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.007,0,39,0,0,31466,0,270,480,11,21,1,21,0,1252,0.32299,21,1.0149139999999999,1.0149139999999999,1,1776341179307.9731,0,0,0,0,4207,641293133,0.1473,0.03,0,1.392,0,0.355019,0.15864399999999995,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341179319.736,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.007,0,39,0,0,31466,0,270,480,11,21,1,21,0,1252,0.32299,21,1.0149139999999999,1.0149139999999999,1,1776341179307.9731,0,0,0,0,4207,641293133,0.1473,0.03,0,1.392,0,0.355019,0.15864399999999995,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341179519.723,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.005,0,45,0,0,34943,0,270,480,11,27,1,27,0,1444,0.340551,27,1.1498519999999999,1.1498519999999999,1,1776341179507.153,0,0,0,0,5405,641293133,0.1473,0.03814,0,1.592,0,0.381305,0.16538799999999995,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341179519.723,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.005,0,45,0,0,34943,0,270,480,11,27,1,27,0,1444,0.340551,27,1.1498519999999999,1.1498519999999999,1,1776341179507.153,0,0,0,0,5405,641293133,0.1473,0.03814,0,1.592,0,0.381305,0.16538799999999995,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
IT01V641293132,1776341179719.737,inbound-rtp,CIT01_105_profile-id=0,video,video,641293132,T01,0.005,0,53,0,0,40353,0,270,480,13,33,1,33,0,1700,0.34074699999999997,33,1.253564,1.253564,1,1776341179703.673,0,0,0,0,6583,641293133,0.147344,0.043805,0,1.788,0,0.387534,0.17198399999999997,581ae42e-f40f-4675-bfa6-8da7d25b8bc4
