

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V572650773,1776342977929.659,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044417,1,0.011085,0.011085,1,1776342977896.4521,0,0,0,0,189,0.044386999999999996,0.00106,0,0,0,0.045544999999999995,0,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342977929.659,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044417,1,0.011085,0.011085,1,1776342977896.4521,0,0,0,0,189,0.044386999999999996,0.00106,0,0,0,0.045544999999999995,0,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978129.721,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044417,1,0.011085,0.011085,1,1776342977896.4521,0,0,0,0,189,0.044386999999999996,0.00106,0,0,0,0.045544999999999995,0,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978129.721,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.044417,1,0.011085,0.011085,1,1776342977896.4521,0,0,0,0,189,0.044386999999999996,0.00106,0,0,0,0.045544999999999995,0,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978329.878,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.018,0,11,0,0,10338,0,270,480,3,3,0,3,0,356,0.143977,3,0.050525,0.050525,1,1776342978309.439,0,0,0,0,604,0.085404,0.004154,0,0.378,0,0.148375,0.07913,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978329.878,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.018,0,11,0,0,10338,0,270,480,3,3,0,3,0,356,0.143977,3,0.050525,0.050525,1,1776342978309.439,0,0,0,0,604,0.085404,0.004154,0,0.378,0,0.148375,0.07913,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978529.904,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.019,0,14,0,0,12546,0,270,480,5,5,0,5,0,452,0.275104,5,0.101229,0.101229,1,1776342978450.032,0,0,0,0,1020,0.131262,0.009382999999999999,0,0.597,0,0.284971,0.10365500000000001,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978529.904,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.019,0,14,0,0,12546,0,270,480,5,5,0,5,0,452,0.275104,5,0.101229,0.101229,1,1776342978450.032,0,0,0,0,1020,0.131262,0.009382999999999999,0,0.597,0,0.284971,0.10365500000000001,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978729.912,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.019,0,18,0,0,16078,0,270,480,7,7,0,7,0,580,0.32478399999999996,7,0.157382,0.157382,1,1776342978674.284,0,0,0,0,1436,0.131317,0.014303999999999999,0,0.784,0,0.33982999999999997,0.12114000000000001,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978729.912,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.019,0,18,0,0,16078,0,270,480,7,7,0,7,0,580,0.32478399999999996,7,0.157382,0.157382,1,1776342978674.284,0,0,0,0,1436,0.131317,0.014303999999999999,0,0.784,0,0.33982999999999997,0.12114000000000001,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978929.865,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.016,0,22,0,0,18372,0,270,480,8,10,0,10,0,708,0.32492699999999997,10,0.253505,0.253505,1,1776342978902.667,0,0,0,0,2049,0.131353,0.018005999999999998,0,1.006,0,0.343856,0.14259000000000002,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342978929.865,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.016,0,22,0,0,18372,0,270,480,8,10,0,10,0,708,0.32492699999999997,10,0.253505,0.253505,1,1776342978902.667,0,0,0,0,2049,0.131353,0.018005999999999998,0,1.006,0,0.343856,0.14259000000000002,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342979129.864,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.013,0,29,0,0,23777,0,270,480,10,15,0,15,0,932,0.329714,15,0.394053,0.394053,1,1776342979112.08,0,0,0,0,3064,0.131414,0.025941,0,1.217,0,0.35696,0.152927,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342979129.864,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.013,0,29,0,0,23777,0,270,480,10,15,0,15,0,932,0.329714,15,0.394053,0.394053,1,1776342979112.08,0,0,0,0,3064,0.131414,0.025941,0,1.217,0,0.35696,0.152927,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342979329.891,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.01,0,35,0,0,27386,0,270,480,10,21,0,21,0,1124,0.344441,21,0.514654,0.514654,1,1776342979307.679,0,0,0,0,4277,0.131414,0.032451,0,1.411,0,0.378789,0.15921499999999997,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342979329.891,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.01,0,35,0,0,27386,0,270,480,10,21,0,21,0,1124,0.344441,21,0.514654,0.514654,1,1776342979307.679,0,0,0,0,4277,0.131414,0.032451,0,1.411,0,0.378789,0.15921499999999997,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342979529.794,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.008,0,41,0,0,30952,0,270,480,11,26,0,26,0,1316,0.34479899999999997,26,0.590287,0.590287,1,1776342979505.341,0,0,0,0,5287,0.131463,0.03859,0,1.608,0,0.385824,0.16787599999999994,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342979529.794,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.008,0,41,0,0,30952,0,270,480,11,26,0,26,0,1316,0.34479899999999997,26,0.590287,0.590287,1,1776342979505.341,0,0,0,0,5287,0.131463,0.03859,0,1.608,0,0.385824,0.16787599999999994,b49ceaa5-c0b9-40fb-9c93-edd34c128415
IT01V572650773,1776342979729.782,inbound-rtp,CIT01_105_profile-id=0,video,video,572650773,T01,0.006,0,48,0,0,34879,0,270,480,12,32,0,32,0,1540,0.345034,32,0.68206,0.68206,1,1776342979703.122,0,0,0,0,6505,0.131494,0.045545999999999996,0,1.806,0,0.39347499999999996,0.1745799999999999,b49ceaa5-c0b9-40fb-9c93-edd34c128415
