id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1105216857,1776344274742.934,outbound-rtp,COT01_98_profile-id=0,video,video,1105216857,T01,0,0,true,1,0,0,0,0,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3051360814,0,0,0
OT01V1404470979,1776344274742.934,outbound-rtp,COT01_98_profile-id=0,video,video,1404470979,T01,0,1,true,2,0,0,0,283,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1892049763,0,0,0
OT01V3754962813,1776344274742.934,outbound-rtp,COT01_98_profile-id=0,video,video,3754962813,T01,32419,45,true,0,0,28,28,1463,1,1,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3769518467,0.577,0,1.850225
OT01V1105216857,1776344274742.934,outbound-rtp,COT01_98_profile-id=0,video,video,1105216857,T01,0,0,true,1,0,0,0,0,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3051360814,0,0,0
OT01V1404470979,1776344274742.934,outbound-rtp,COT01_98_profile-id=0,video,video,1404470979,T01,0,1,true,2,0,0,0,283,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1892049763,0,0,0
OT01V3754962813,1776344274742.934,outbound-rtp,COT01_98_profile-id=0,video,video,3754962813,T01,32419,45,true,0,0,28,28,1463,1,1,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3769518467,0.577,0,1.850225
OT01V1105216857,1776344275742.724,outbound-rtp,COT01_98_profile-id=0,video,video,1105216857,T01,0,0,true,1,0,0,0,0,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3051360814,0,0,0
OT01V1404470979,1776344275742.724,outbound-rtp,COT01_98_profile-id=0,video,video,1404470979,T01,0,1,true,2,0,0,0,283,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1892049763,0,0,0
OT01V3754962813,1776344275742.724,outbound-rtp,COT01_98_profile-id=0,video,video,3754962813,T01,55074,126,true,0,0,55,55,15647,1,1,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3769518467,1.068,0,1.8851499999999999
OT01V1105216857,1776344275742.724,outbound-rtp,COT01_98_profile-id=0,video,video,1105216857,T01,0,0,true,1,0,0,0,0,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3051360814,0,0,0
OT01V1404470979,1776344275742.724,outbound-rtp,COT01_98_profile-id=0,video,video,1404470979,T01,0,1,true,2,0,0,0,283,0,0,SV359,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1892049763,0,0,0
