id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3282944587,1776341502742.985,outbound-rtp,COT01_98_profile-id=0,video,video,3282944587,T01,29202,51,true,0,0,270,480,26,28,26,3639,1,1,SV282,0,0,0,0,5185,[object Object],bandwidth,0,RIV3282944587,0,0,r0,4012658503,L1T3,214166,0.487,0,1.179189
OT01V367227890,1776341502742.985,outbound-rtp,COT01_98_profile-id=0,video,video,367227890,T01,0,1,true,2,0,,,0,,0,283,0,0,SV282,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2938043466,,,0,0,0
OT01V755260894,1776341502742.985,outbound-rtp,COT01_98_profile-id=0,video,video,755260894,T01,0,0,true,1,0,,,0,,0,0,0,0,SV282,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2572572907,,,0,0,0
OT01V3282944587,1776341502742.985,outbound-rtp,COT01_98_profile-id=0,video,video,3282944587,T01,29202,51,true,0,0,270,480,26,28,26,3639,1,1,SV282,0,0,0,0,5185,[object Object],bandwidth,0,RIV3282944587,0,0,r0,4012658503,L1T3,214166,0.487,0,1.179189
OT01V367227890,1776341502742.985,outbound-rtp,COT01_98_profile-id=0,video,video,367227890,T01,0,1,true,2,0,,,0,,0,283,0,0,SV282,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2938043466,,,0,0,0
OT01V755260894,1776341502742.985,outbound-rtp,COT01_98_profile-id=0,video,video,755260894,T01,0,0,true,1,0,,,0,,0,0,0,0,SV282,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2572572907,,,0,0,0
OT01V3282944587,1776341503742.774,outbound-rtp,COT01_98_profile-id=0,video,video,3282944587,T01,51490,140,true,0,0,270,480,55,29,55,20055,1,1,SV282,0,0,0,0,11027,[object Object],bandwidth,0,RIV3282944587,0,0,r0,4012658503,L1T3,202950,1.057,0,1.179206
OT01V367227890,1776341503742.774,outbound-rtp,COT01_98_profile-id=0,video,video,367227890,T01,0,1,true,2,0,,,0,,0,283,0,0,SV282,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,2938043466,,,0,0,0
OT01V755260894,1776341503742.774,outbound-rtp,COT01_98_profile-id=0,video,video,755260894,T01,0,0,true,1,0,,,0,,0,0,0,0,SV282,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,2572572907,,,0,0,0
OT01V3282944587,1776341503742.774,outbound-rtp,COT01_98_profile-id=0,video,video,3282944587,T01,51490,140,true,0,0,270,480,55,29,55,20055,1,1,SV282,0,0,0,0,11027,[object Object],bandwidth,0,RIV3282944587,0,0,r0,4012658503,L1T3,202950,1.057,0,1.179206
