id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1463810954,1776332538742.922,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,32742,46,true,0,0,270,480,28,31,28,1491,1,1,SV33,0,0,0,0,5563,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,214166,0.624,0,2.887708
OT01V192592209,1776332538742.922,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332538742.922,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332538742.922,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,32742,46,true,0,0,270,480,28,31,28,1491,1,1,SV33,0,0,0,0,5563,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,214166,0.624,0,2.887708
OT01V192592209,1776332538742.922,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332538742.922,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332539742.765,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,54729,130,true,0,0,270,480,56,29,56,16257,1,1,SV33,0,0,0,0,11203,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,225753,1.099,0,2.887734
OT01V192592209,1776332539742.765,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332539742.765,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332539742.765,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,54729,130,true,0,0,270,480,56,29,56,16257,1,1,SV33,0,0,0,0,11203,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,225753,1.099,0,2.887734
OT01V192592209,1776332539742.765,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332539742.765,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332540742.636,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,83086,216,true,0,0,270,480,86,31,86,30561,1,1,SV33,0,0,0,0,17108,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,257000,1.65,0,2.924842
OT01V192592209,1776332540742.636,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332540742.636,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332540742.636,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,83086,216,true,0,0,270,480,86,31,86,30561,1,1,SV33,0,0,0,0,17108,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,257000,1.65,0,2.924842
OT01V192592209,1776332540742.636,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332540742.636,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332541742.84,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,115309,300,true,0,0,270,480,116,30,116,43032,1,1,SV33,0,0,0,0,22844,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,257000,2.163,0,2.924878
OT01V192592209,1776332541742.84,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332541742.84,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332541742.84,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,115309,300,true,0,0,270,480,116,30,116,43032,1,1,SV33,0,0,0,0,22844,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,257000,2.163,0,2.924878
OT01V192592209,1776332541742.84,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332541742.84,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
OT01V1463810954,1776332542742.82,outbound-rtp,COT01_98_profile-id=0,video,video,1463810954,T01,148841,396,true,0,0,270,480,146,31,146,58596,1,1,SV33,0,0,0,0,28448,[object Object],bandwidth,0,RIV1463810954,0,0,r0,1379137750,L1T3,257000,2.715,0,2.9536149999999997
OT01V192592209,1776332542742.82,outbound-rtp,COT01_98_profile-id=0,video,video,192592209,T01,0,0,true,1,0,,,0,,0,0,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3532196597,,,0,0,0
OT01V2665174262,1776332542742.82,outbound-rtp,COT01_98_profile-id=0,video,video,2665174262,T01,0,1,true,2,0,,,0,,0,283,0,0,SV33,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,181409741,,,0,0,0
