id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1256135318,1776333834742.864,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,30166,46,true,0,0,270,480,27,31,27,2244,1,1,SV69,0,0,0,0,5379,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,214166,0.47,0,1.940045
OT01V3522291755,1776333834742.864,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333834742.864,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333834742.864,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,30166,46,true,0,0,270,480,27,31,27,2244,1,1,SV69,0,0,0,0,5379,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,214166,0.47,0,1.940045
OT01V3522291755,1776333834742.864,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333834742.864,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333835742.843,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,50643,137,true,0,0,270,480,54,27,54,19218,1,1,SV69,0,0,0,0,10850,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,194289,0.969,0,1.940072
OT01V3522291755,1776333835742.843,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333835742.843,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333835742.843,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,50643,137,true,0,0,270,480,54,27,54,19218,1,1,SV69,0,0,0,0,10850,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,194289,0.969,0,1.940072
OT01V3522291755,1776333835742.843,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333835742.843,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333836742.745,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,78041,224,true,0,0,270,480,84,29,84,33801,1,1,SV69,0,0,0,0,16771,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,248112,1.53,0,1.9699019999999998
OT01V3522291755,1776333836742.745,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333836742.745,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333836742.745,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,78041,224,true,0,0,270,480,84,29,84,33801,1,1,SV69,0,0,0,0,16771,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,248112,1.53,0,1.9699019999999998
OT01V3522291755,1776333836742.745,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333836742.745,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333837742.788,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,110291,314,true,0,0,270,480,115,30,115,47436,1,1,SV69,0,0,0,0,22774,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,2.061,0,1.969943
OT01V3522291755,1776333837742.788,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333837742.788,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333837742.788,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,110291,314,true,0,0,270,480,115,30,115,47436,1,1,SV69,0,0,0,0,22774,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,2.061,0,1.969943
OT01V3522291755,1776333837742.788,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333837742.788,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333838742.665,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,143792,411,true,0,0,270,480,145,30,145,63789,1,1,SV69,0,0,0,0,28447,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,2.631,0,2.029316
OT01V3522291755,1776333838742.665,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333838742.665,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333838742.665,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,143792,411,true,0,0,270,480,145,30,145,63789,1,1,SV69,0,0,0,0,28447,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,2.631,0,2.029316
OT01V3522291755,1776333838742.665,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333838742.665,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333839742.742,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,176380,514,true,0,0,270,480,174,30,174,82071,1,1,SV69,0,0,0,0,33979,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,3.126,0,2.0626569999999997
OT01V3522291755,1776333839742.742,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333839742.742,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333839742.742,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,176380,514,true,0,0,270,480,174,30,174,82071,1,1,SV69,0,0,0,0,33979,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,3.126,0,2.0626569999999997
OT01V3522291755,1776333839742.742,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333839742.742,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333840742.846,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,207197,643,true,0,0,270,480,204,29,204,107607,1,1,SV69,0,0,0,0,39738,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,252007,3.656,0,2.062867
OT01V3522291755,1776333840742.846,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333840742.846,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333840742.846,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,207197,643,true,0,0,270,480,204,29,204,107607,1,1,SV69,0,0,0,0,39738,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,252007,3.656,0,2.062867
OT01V3522291755,1776333840742.846,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333840742.846,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333841742.737,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,240292,783,true,0,0,270,480,234,29,234,135447,1,1,SV69,0,0,0,0,45464,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,248055,4.253,0,2.063125
OT01V3522291755,1776333841742.737,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333841742.737,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333841742.737,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,240292,783,true,0,0,270,480,234,29,234,135447,1,1,SV69,0,0,0,0,45464,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,248055,4.253,0,2.063125
OT01V3522291755,1776333841742.737,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333841742.737,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333842742.731,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,277952,931,true,0,0,270,480,264,29,264,163989,1,1,SV69,0,0,0,0,51233,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,254744,4.794,0,2.104571
OT01V3522291755,1776333842742.731,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333842742.731,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333842742.731,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,277952,931,true,0,0,270,480,264,29,264,163989,1,1,SV69,0,0,0,0,51233,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,254744,4.794,0,2.104571
OT01V3522291755,1776333842742.731,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333842742.731,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333843742.738,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,336770,1044,true,0,0,270,480,295,30,295,178431,1,1,SV69,0,0,0,0,57177,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,256608,5.384,0,2.104717
OT01V3522291755,1776333843742.738,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333843742.738,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333843742.738,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,336770,1044,true,0,0,270,480,295,30,295,178431,1,1,SV69,0,0,0,0,57177,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,256608,5.384,0,2.104717
OT01V3522291755,1776333843742.738,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333843742.738,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333844742.713,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,413108,1127,true,0,0,270,480,324,30,324,180423,1,1,SV69,0,0,0,0,62740,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,5.857,0,2.104743
OT01V3522291755,1776333844742.713,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333844742.713,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333844742.713,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,413108,1127,true,0,0,270,480,324,30,324,180423,1,1,SV69,0,0,0,0,62740,[object Object],bandwidth,0,RIV1256135318,0,0,r0,1934925195,L1T3,257000,5.857,0,2.104743
OT01V3522291755,1776333844742.713,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333844742.713,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,0,0,true,1,0,,,0,,0,0,0,0,SV69,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,4041210539,,,0,0,0
OT01V1256135318,1776333845742.855,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,483275,1205,true,0,0,270,480,354,29,354,182299,1,2,SV69,0,0,0,0,68567,[object Object],bandwidth,1,RIV1256135318,0,0,r0,1934925195,L1T3,214166,6.431,0,2.562526
OT01V3522291755,1776333845742.855,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,1,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333845742.855,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,17598,16,true,1,0,540,960,9,26,9,452,1,1,SV69,0,0,0,0,1872,[object Object],bandwidth,1,,0,0,r1,4041210539,L1T3,354167,0.219,0,2.5481219999999998
OT01V1256135318,1776333845742.855,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,483275,1205,true,0,0,270,480,354,29,354,182299,1,2,SV69,0,0,0,0,68567,[object Object],bandwidth,1,RIV1256135318,0,0,r0,1934925195,L1T3,214166,6.431,0,2.562526
OT01V3522291755,1776333845742.855,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,1,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333845742.855,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,17598,16,true,1,0,540,960,9,26,9,452,1,1,SV69,0,0,0,0,1872,[object Object],bandwidth,1,,0,0,r1,4041210539,L1T3,354167,0.219,0,2.5481219999999998
OT01V1256135318,1776333846742.79,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,510199,1238,true,0,0,270,480,374,20,374,183091,1,2,SV69,0,0,0,0,72698,[object Object],bandwidth,1,RIV1256135318,0,0,r0,1934925195,L1T3,204467,6.77,0,3.3011719999999998
OT01V3522291755,1776333846742.79,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,1,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333846742.79,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,92129,90,true,1,0,540,960,23,13,23,2412,1,1,SV69,0,0,0,0,4784,[object Object],bandwidth,1,RIV3670278954,0,0,r1,4041210539,L1T3,337000,0.581,0,16.005357999999998
OT01V1256135318,1776333846742.79,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,510199,1238,true,0,0,270,480,374,20,374,183091,1,2,SV69,0,0,0,0,72698,[object Object],bandwidth,1,RIV1256135318,0,0,r0,1934925195,L1T3,204467,6.77,0,3.3011719999999998
OT01V3522291755,1776333846742.79,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,1,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333846742.79,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,92129,90,true,1,0,540,960,23,13,23,2412,1,1,SV69,0,0,0,0,4784,[object Object],bandwidth,1,RIV3670278954,0,0,r1,4041210539,L1T3,337000,0.581,0,16.005357999999998
OT01V1256135318,1776333847742.764,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,536479,1271,true,0,0,270,480,396,23,396,183883,1,2,SV69,0,0,0,0,77232,[object Object],bandwidth,1,RIV1256135318,0,0,r0,1934925195,L1T3,198965,7.188,0,3.301214
OT01V3522291755,1776333847742.764,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,1,,0,0,r2,1853822950,,,0,0,0
OT01V3670278954,1776333847742.764,outbound-rtp,COT01_98_profile-id=0,video,video,3670278954,T01,151121,146,true,1,0,540,960,33,11,33,3768,2,1,SV69,0,0,0,0,6864,[object Object],bandwidth,1,RIV3670278954,0,0,r1,4041210539,L1T3,337000,0.875,0,16.189908
OT01V1256135318,1776333847742.764,outbound-rtp,COT01_98_profile-id=0,video,video,1256135318,T01,536479,1271,true,0,0,270,480,396,23,396,183883,1,2,SV69,0,0,0,0,77232,[object Object],bandwidth,1,RIV1256135318,0,0,r0,1934925195,L1T3,198965,7.188,0,3.301214
OT01V3522291755,1776333847742.764,outbound-rtp,COT01_98_profile-id=0,video,video,3522291755,T01,0,1,true,2,0,,,0,,0,283,0,0,SV69,0,0,0,0,,[object Object],bandwidth,1,,0,0,r2,1853822950,,,0,0,0
