id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1547985570,1776340170742.892,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340170742.892,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,28547,54,true,0,0,27,27,4468,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,0.568,0,0.752988
OT01V3983432055,1776340170742.892,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340170742.892,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340170742.892,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,28547,54,true,0,0,27,27,4468,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,0.568,0,0.752988
OT01V3983432055,1776340170742.892,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340171742.974,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340171742.974,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,49617,144,true,0,0,55,55,21418,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,1.095,0,0.753008
OT01V3983432055,1776340171742.974,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340171742.974,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340171742.974,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,49617,144,true,0,0,55,55,21418,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,1.095,0,0.753008
OT01V3983432055,1776340171742.974,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340172742.851,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340172742.851,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,74508,235,true,0,0,84,84,37372,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,1.603,0,0.753054
OT01V3983432055,1776340172742.851,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340172742.851,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340172742.851,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,74508,235,true,0,0,84,84,37372,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,1.603,0,0.753054
OT01V3983432055,1776340172742.851,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340173742.702,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340173742.702,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,106206,320,true,0,0,115,115,50887,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,2.178,0,0.753091
OT01V3983432055,1776340173742.702,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340173742.702,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340173742.702,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,106206,320,true,0,0,115,115,50887,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,2.178,0,0.753091
OT01V3983432055,1776340173742.702,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340174742.894,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340174742.894,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,141359,416,true,0,0,145,145,65941,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,2.749,0,0.944047
OT01V3983432055,1776340174742.894,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340174742.894,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340174742.894,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,141359,416,true,0,0,145,145,65941,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,2.749,0,0.944047
OT01V3983432055,1776340174742.894,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340175742.845,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340175742.845,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,175042,517,true,0,0,175,175,83155,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,3.338,0,1.00529
OT01V3983432055,1776340175742.845,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340175742.845,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340175742.845,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,175042,517,true,0,0,175,175,83155,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,3.338,0,1.00529
OT01V3983432055,1776340175742.845,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340176742.833,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340176742.833,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,203867,647,true,0,0,204,204,109735,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,3.88,0,1.005503
OT01V3983432055,1776340176742.833,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
OT01V1547985570,1776340176742.833,outbound-rtp,COT01_98_profile-id=0,video,video,1547985570,T01,0,1,true,2,0,0,0,283,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2389564007,0,0,0
OT01V277626855,1776340176742.833,outbound-rtp,COT01_98_profile-id=0,video,video,277626855,T01,203867,647,true,0,0,204,204,109735,1,1,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r0,4193432904,3.88,0,1.005503
OT01V3983432055,1776340176742.833,outbound-rtp,COT01_98_profile-id=0,video,video,3983432055,T01,0,0,true,1,0,0,0,0,0,0,SV245,0,0,0,0,[object Object],bandwidth,0,0,0,r1,358824823,0,0,0
