

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V159230901,1776332213929.286,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056641,1,0.011124,0.011124,1,1776332213923.976,0,0,0,0,172,159230902,0.056617,0.001292,0,0,0,0.058051,0,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332213929.286,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0,0,8,0,0,8525,0,270,480,1,1,0,1,0,260,0.056641,1,0.011124,0.011124,1,1776332213923.976,0,0,0,0,172,159230902,0.056617,0.001292,0,0,0,0.058051,0,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214129.296,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.001,0,9,0,0,9245,0,270,480,1,1,0,1,0,292,0.056641,1,0.011124,0.011124,1,1776332214110.799,0,0,0,0,172,159230902,0.056617,0.001292,0,0,0,0.058051,0,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214129.296,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.001,0,9,0,0,9245,0,270,480,1,1,0,1,0,292,0.056641,1,0.011124,0.011124,1,1776332214110.799,0,0,0,0,172,159230902,0.056617,0.001292,0,0,0,0.058051,0,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214329.557,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.01,0,14,0,0,13528,0,270,480,3,3,0,4,0,452,0.184546,3,0.060847,0.060847,1,1776332214306.861,0,0,0,0,580,159230902,0.150612,0.004376,0,0.352,0,0.18925899999999998,0.070144,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214329.557,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.01,0,14,0,0,13528,0,270,480,3,3,0,4,0,452,0.184546,3,0.060847,0.060847,1,1776332214306.861,0,0,0,0,580,159230902,0.150612,0.004376,0,0.352,0,0.18925899999999998,0.070144,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214529.609,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.013,0,16,0,0,15834,0,270,480,4,6,0,6,0,516,0.295002,6,0.294809,0.294809,1,1776332214511.475,0,0,0,0,1199,159230902,0.150661,0.011568,0,0.602,0,0.307241,0.09115,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214529.609,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.013,0,16,0,0,15834,0,270,480,4,6,0,6,0,516,0.295002,6,0.294809,0.294809,1,1776332214511.475,0,0,0,0,1199,159230902,0.150661,0.011568,0,0.602,0,0.307241,0.09115,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214729.484,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.012,0,18,0,0,17890,0,270,480,5,7,0,7,0,580,0.298939,7,0.36905099999999996,0.36905099999999996,1,1776332214645.45,0,0,0,0,1400,159230902,0.150678,0.013809,0,0.727,0,0.31351599999999996,0.106775,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214729.484,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.012,0,18,0,0,17890,0,270,480,5,7,0,7,0,580,0.298939,7,0.36905099999999996,0.36905099999999996,1,1776332214645.45,0,0,0,0,1400,159230902,0.150678,0.013809,0,0.727,0,0.31351599999999996,0.106775,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214929.506,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.01,0,23,0,0,21976,0,270,480,7,9,1,9,0,740,0.29909399999999997,9,0.489168,0.489168,1,1776332214911.207,0,0,0,0,1810,159230902,0.150756,0.017346,0,0.988,0,0.317369,0.14084,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332214929.506,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.01,0,23,0,0,21976,0,270,480,7,9,1,9,0,740,0.29909399999999997,9,0.489168,0.489168,1,1776332214911.207,0,0,0,0,1810,159230902,0.150756,0.017346,0,0.988,0,0.317369,0.14084,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215129.563,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.008,0,30,0,0,26934,0,270,480,8,15,1,15,0,964,0.310747,15,0.775315,0.775315,1,1776332215106.652,0,0,0,0,3008,159230902,0.150801,0.024797,0,1.183,0,0.337034,0.147231,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215129.563,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.008,0,30,0,0,26934,0,270,480,8,15,1,15,0,964,0.310747,15,0.775315,0.775315,1,1776332215106.652,0,0,0,0,3008,159230902,0.150801,0.024797,0,1.183,0,0.337034,0.147231,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215329.589,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.007,0,38,0,0,31714,0,270,480,10,21,1,21,0,1220,0.32895399999999997,21,0.976776,0.976776,1,1776332215312.165,0,0,0,0,4218,159230902,0.15084999999999998,0.031252999999999996,0,1.389,0,0.362382,0.154329,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215329.589,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.007,0,38,0,0,31714,0,270,480,10,21,1,21,0,1220,0.32895399999999997,21,0.976776,0.976776,1,1776332215312.165,0,0,0,0,4218,159230902,0.15084999999999998,0.031252999999999996,0,1.389,0,0.362382,0.154329,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215529.568,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.006,0,44,0,0,35114,0,270,480,10,27,1,27,0,1412,0.347304,27,1.134615,1.134615,1,1776332215505.403,0,0,0,0,5418,159230902,0.15084999999999998,0.037322999999999995,0,1.585,0,0.387443,0.16086899999999998,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215529.568,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.006,0,44,0,0,35114,0,270,480,10,27,1,27,0,1412,0.347304,27,1.134615,1.134615,1,1776332215505.403,0,0,0,0,5418,159230902,0.15084999999999998,0.037322999999999995,0,1.585,0,0.387443,0.16086899999999998,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215729.452,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.005,0,52,0,0,39831,0,270,480,12,33,1,33,0,1668,0.348667,33,1.261237,1.261237,1,1776332215713.07,0,0,0,0,6618,159230902,0.150923,0.043295,0,1.79,0,0.395239,0.16791999999999999,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215729.452,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.005,0,52,0,0,39831,0,270,480,12,33,1,33,0,1668,0.348667,33,1.261237,1.261237,1,1776332215713.07,0,0,0,0,6618,159230902,0.150923,0.043295,0,1.79,0,0.395239,0.16791999999999999,73b87f54-d9ea-4335-83d4-a5a75a91ed93
IT01V159230901,1776332215929.256,inbound-rtp,CIT01_105_profile-id=0,video,video,159230901,T01,0.007,0,59,0,0,44669,0,270,480,13,37,1,37,0,1892,0.34881799999999996,37,1.336122,1.336122,1,1776332215928.2961,0,0,0,0,7398,159230902,0.150953,0.047476,0,1.918,0,0.399813,0.17207,73b87f54-d9ea-4335-83d4-a5a75a91ed93
