id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1474981761,1776338874742.853,outbound-rtp,COT01_98_profile-id=0,video,video,1474981761,T01,0,1,true,2,0,0,0,283,0,0,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3653569697,0,0,0
OT01V1991365305,1776338874742.853,outbound-rtp,COT01_98_profile-id=0,video,video,1991365305,T01,0,0,true,1,0,0,0,0,0,0,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1276131077,0,0,0
OT01V3809943975,1776338874742.853,outbound-rtp,COT01_98_profile-id=0,video,video,3809943975,T01,32160,45,true,0,0,28,28,1463,1,1,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3873941889,0.527,0,2.837855
OT01V1474981761,1776338874742.853,outbound-rtp,COT01_98_profile-id=0,video,video,1474981761,T01,0,1,true,2,0,0,0,283,0,0,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3653569697,0,0,0
OT01V1991365305,1776338874742.853,outbound-rtp,COT01_98_profile-id=0,video,video,1991365305,T01,0,0,true,1,0,0,0,0,0,0,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1276131077,0,0,0
OT01V3809943975,1776338874742.853,outbound-rtp,COT01_98_profile-id=0,video,video,3809943975,T01,32160,45,true,0,0,28,28,1463,1,1,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3873941889,0.527,0,2.837855
OT01V1474981761,1776338875742.801,outbound-rtp,COT01_98_profile-id=0,video,video,1474981761,T01,0,1,true,2,0,0,0,283,0,0,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3653569697,0,0,0
OT01V1991365305,1776338875742.801,outbound-rtp,COT01_98_profile-id=0,video,video,1991365305,T01,0,0,true,1,0,0,0,0,0,0,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1276131077,0,0,0
OT01V3809943975,1776338875742.801,outbound-rtp,COT01_98_profile-id=0,video,video,3809943975,T01,55575,128,true,0,0,57,57,16205,1,1,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3873941889,1.075,0,2.837876
OT01V1474981761,1776338875742.801,outbound-rtp,COT01_98_profile-id=0,video,video,1474981761,T01,0,1,true,2,0,0,0,283,0,0,SV209,0,0,0,0,[object Object],bandwidth,0,0,0,r2,3653569697,0,0,0
