

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V825030574,1776333725916.155,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043566,1,0.011085,0.011085,1,1776333725891.772,0,0,0,0,189,0.043540999999999996,0.0011049999999999999,0,0,0,0.044739,0,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333725916.155,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043566,1,0.011085,0.011085,1,1776333725891.772,0,0,0,0,189,0.043540999999999996,0.0011049999999999999,0,0,0,0.044739,0,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726116.166,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043566,1,0.011085,0.011085,1,1776333725891.772,0,0,0,0,189,0.043540999999999996,0.0011049999999999999,0,0,0,0.044739,0,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726116.166,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0,0,6,0,0,5998,0,270,480,1,1,0,1,0,196,0.043566,1,0.011085,0.011085,1,1776333725891.772,0,0,0,0,189,0.043540999999999996,0.0011049999999999999,0,0,0,0.044739,0,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726316.316,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.017,0,12,0,0,11297,0,270,480,3,3,0,4,0,388,0.15146099999999998,3,0.050577,0.050577,1,1776333726311.227,0,0,0,0,604,0.084608,0.003614,0,0.383,0,0.155193,0.081925,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726316.316,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.017,0,12,0,0,11297,0,270,480,3,3,0,4,0,388,0.15146099999999998,3,0.050577,0.050577,1,1776333726311.227,0,0,0,0,604,0.084608,0.003614,0,0.383,0,0.155193,0.081925,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726516.456,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.018,0,14,0,0,12679,0,270,480,5,5,0,5,0,452,0.242203,5,0.195386,0.195386,1,1776333726412.738,0,0,0,0,1020,0.084671,0.008747,0,0.556,0,0.251342,0.09703400000000001,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726516.456,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.018,0,14,0,0,12679,0,270,480,5,5,0,5,0,452,0.242203,5,0.195386,0.195386,1,1776333726412.738,0,0,0,0,1020,0.084671,0.008747,0,0.556,0,0.251342,0.09703400000000001,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726716.396,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.016,0,18,0,0,16136,0,270,480,7,7,0,7,0,580,0.25468199999999996,7,0.319887,0.319887,1,1776333726679.289,0,0,0,0,1436,0.084745,0.013755,0,0.791,0,0.269061,0.12479100000000001,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726716.396,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.016,0,18,0,0,16136,0,270,480,7,7,0,7,0,580,0.25468199999999996,7,0.319887,0.319887,1,1776333726679.289,0,0,0,0,1436,0.084745,0.013755,0,0.791,0,0.269061,0.12479100000000001,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726916.381,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.014,0,22,0,0,19043,0,270,480,8,9,0,10,0,708,0.258535,10,0.463352,0.463352,1,1776333726911.366,0,0,0,0,1850,0.084758,0.016007999999999998,0,0.986,0,0.271501,0.145104,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333726916.381,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.014,0,22,0,0,19043,0,270,480,8,9,0,10,0,708,0.258535,10,0.463352,0.463352,1,1776333726911.366,0,0,0,0,1850,0.084758,0.016007999999999998,0,0.986,0,0.271501,0.145104,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333727116.348,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.011,0,29,0,0,24855,0,270,480,10,15,0,15,0,932,0.29934499999999997,15,0.638153,0.638153,1,1776333727097.566,0,0,0,0,3059,0.084788,0.020232999999999998,0,1.21,0,0.320673,0.15417599999999998,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333727116.348,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.011,0,29,0,0,24855,0,270,480,10,15,0,15,0,932,0.29934499999999997,15,0.638153,0.638153,1,1776333727097.566,0,0,0,0,3059,0.084788,0.020232999999999998,0,1.21,0,0.320673,0.15417599999999998,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333727316.382,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.009,0,35,0,0,28303,0,270,480,10,21,0,21,0,1124,0.299956,21,0.779736,0.779736,1,1776333727312.824,0,0,0,0,4280,0.084788,0.027155,0,1.422,0,0.328758,0.16181399999999999,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333727316.382,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.009,0,35,0,0,28303,0,270,480,10,21,0,21,0,1124,0.299956,21,0.779736,0.779736,1,1776333727312.824,0,0,0,0,4280,0.084788,0.027155,0,1.422,0,0.328758,0.16181399999999999,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333727516.314,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.008,0,41,0,0,32136,0,270,480,11,26,0,26,0,1316,0.301639,26,0.8676039999999999,0.8676039999999999,1,1776333727505.145,0,0,0,0,5273,0.084807,0.030459,0,1.614,0,0.333929,0.17040399999999997,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333727516.314,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.008,0,41,0,0,32136,0,270,480,11,26,0,26,0,1316,0.301639,26,0.8676039999999999,0.8676039999999999,1,1776333727505.145,0,0,0,0,5273,0.084807,0.030459,0,1.614,0,0.333929,0.17040399999999997,f082e79c-e6e3-4821-9c00-ad88585395c8
IT01V825030574,1776333727716.374,inbound-rtp,CIT01_105_profile-id=0,video,video,825030574,T01,0.007,0,47,0,0,36197,0,270,480,11,32,0,32,0,1508,0.30178299999999997,32,0.950634,0.950634,1,1776333727707.112,0,0,0,0,6491,0.084807,0.034391,0,1.815,0,0.338263,0.17730499999999996,f082e79c-e6e3-4821-9c00-ad88585395c8
