id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,remoteId,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V2091242847,1776335058742.909,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,32162,46,true,0,0,270,480,28,31,28,1746,1,1,SV103,0,0,0,0,5578,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,214166,0.65,0,3.006287
OT01V3791802141,1776335058742.909,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335058742.909,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335058742.909,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,32162,46,true,0,0,270,480,28,31,28,1746,1,1,SV103,0,0,0,0,5578,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,214166,0.65,0,3.006287
OT01V3791802141,1776335058742.909,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335058742.909,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335059742.931,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,54323,130,true,0,0,270,480,56,29,56,16512,1,1,SV103,0,0,0,0,11209,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,226699,1.149,0,3.006313
OT01V3791802141,1776335059742.931,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335059742.931,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335059742.931,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,54323,130,true,0,0,270,480,56,29,56,16512,1,1,SV103,0,0,0,0,11209,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,226699,1.149,0,3.006313
OT01V3791802141,1776335059742.931,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335059742.931,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335060742.831,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,82652,215,true,0,0,270,480,86,31,86,30537,1,1,SV103,0,0,0,0,17116,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,257000,1.766,0,3.138871
OT01V3791802141,1776335060742.831,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335060742.831,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335060742.831,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,82652,215,true,0,0,270,480,86,31,86,30537,1,1,SV103,0,0,0,0,17116,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,257000,1.766,0,3.138871
OT01V3791802141,1776335060742.831,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335060742.831,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335061742.799,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,115932,298,true,0,0,270,480,116,31,116,42474,1,1,SV103,0,0,0,0,22876,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,257000,2.291,0,3.273799
OT01V3791802141,1776335061742.799,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335061742.799,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335061742.799,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,115932,298,true,0,0,270,480,116,31,116,42474,1,1,SV103,0,0,0,0,22876,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,257000,2.291,0,3.273799
OT01V3791802141,1776335061742.799,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335061742.799,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
OT01V2091242847,1776335062742.843,outbound-rtp,COT01_98_profile-id=0,video,video,2091242847,T01,150027,396,true,0,0,270,480,146,30,146,58086,1,1,SV103,0,0,0,0,28518,[object Object],bandwidth,0,RIV2091242847,0,0,r0,3004313841,L1T3,257000,2.834,0,3.3325989999999996
OT01V3791802141,1776335062742.843,outbound-rtp,COT01_98_profile-id=0,video,video,3791802141,T01,0,0,true,1,0,,,0,,0,0,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r1,3674759813,,,0,0,0
OT01V395908345,1776335062742.843,outbound-rtp,COT01_98_profile-id=0,video,video,395908345,T01,0,1,true,2,0,,,0,,0,283,0,0,SV103,0,0,0,0,,[object Object],bandwidth,0,,0,0,r2,1261786987,,,0,0,0
