

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V919531783,1776603827303.007,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0,0,11,0,0,12214,0,270,480,3,3,0,34,3,0,360,0.017143,3,0.028603,0.028603,2,1776603827280.574,0,0,0,0,919531784,0.00030399999999999996,0.15872699999999998,0,0.084,0,0.181286,0.007056000000000001,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603827303.007,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0,0,11,0,0,12214,0,270,480,3,3,0,34,3,0,360,0.017143,3,0.028603,0.028603,2,1776603827280.574,0,0,0,0,919531784,0.00030399999999999996,0.15872699999999998,0,0.084,0,0.181286,0.007056000000000001,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603827503.129,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.002,0,13,0,0,14057,0,270,480,4,4,0,14,4,0,424,0.021892,4,0.046525,0.046525,2,1776603827380.84,0,0,0,0,919531784,0.000354,0.167645,0,0.181,0,0.19705299999999998,0.016465,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603827503.129,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.002,0,13,0,0,14057,0,270,480,4,4,0,14,4,0,424,0.021892,4,0.046525,0.046525,2,1776603827380.84,0,0,0,0,919531784,0.000354,0.167645,0,0.181,0,0.19705299999999998,0.016465,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603827703.331,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.003,0,17,0,0,16956,0,270,480,6,6,0,12,6,0,552,0.022527,6,0.072597,0.072597,2,1776603827639.446,0,0,0,0,919531784,0.0005499999999999999,0.18637199999999998,0,0.432,0,0.21673199999999998,0.048026,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603827703.331,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.003,0,17,0,0,16956,0,270,480,6,6,0,12,6,0,552,0.022527,6,0.072597,0.072597,2,1776603827639.446,0,0,0,0,919531784,0.0005499999999999999,0.18637199999999998,0,0.432,0,0.21673199999999998,0.048026,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603827903.933,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.004,0,19,0,0,18777,0,270,480,7,7,0,10,7,0,616,0.022687,7,0.089698,0.089698,2,1776603827794.614,0,0,0,0,919531784,0.000605,0.197134,0,0.59,0,0.227801,0.07299,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603827903.933,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.004,0,19,0,0,18777,0,270,480,7,7,0,10,7,0,616,0.022687,7,0.089698,0.089698,2,1776603827794.614,0,0,0,0,919531784,0.000605,0.197134,0,0.59,0,0.227801,0.07299,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603828102.757,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.005,0,37,0,0,37995,0,540,960,9,9,1,10,9,0,1200,0.034367999999999996,9,0.121227,0.121227,3,1776603828056.063,0,0,0,0,919531784,0.0012109999999999998,0.227686,0,0.862,0,0.27033,0.110432,7c1615b6-aadc-4919-8537-eac664bc45c6
IT01V919531783,1776603828102.757,inbound-rtp,CIT01_105_profile-id=0,video,video,919531783,T01,0.005,0,37,0,0,37995,0,540,960,9,9,1,10,9,0,1200,0.034367999999999996,9,0.121227,0.121227,3,1776603828056.063,0,0,0,0,919531784,0.0012109999999999998,0.227686,0,0.862,0,0.27033,0.110432,7c1615b6-aadc-4919-8537-eac664bc45c6
