id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V866998254,1776603592005.984,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,0,0,true,0,0,0,0,0,0,0,SV272,0,0,0,0,[object Object],none,0,0,0,185939373,0,0,0
OT01V866998254,1776603592005.984,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,0,0,true,0,0,0,0,0,0,0,SV272,0,0,0,0,[object Object],none,0,0,0,185939373,0,0,0
OT01V866998254,1776603592205.999,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,8844,12,true,0,0,4,4,1101,1,1,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.16,0,0.24053999999999998
OT01V866998254,1776603592205.999,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,8844,12,true,0,0,4,4,1101,1,1,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.16,0,0.24053999999999998
OT01V866998254,1776603592406.032,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,12754,18,true,0,0,11,11,1269,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.298,0,0.8376
OT01V866998254,1776603592406.032,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,12754,18,true,0,0,11,11,1269,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.298,0,0.8376
OT01V866998254,1776603592605.987,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,20707,27,true,0,0,16,16,1521,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.389,0,2.4888049999999997
OT01V866998254,1776603592605.987,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,20707,27,true,0,0,16,16,1521,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.389,0,2.4888049999999997
OT01V866998254,1776603592806.16,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,29153,39,true,0,0,22,22,1821,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.474,0,3.4159439999999996
OT01V866998254,1776603592806.16,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,29153,39,true,0,0,22,22,1821,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.474,0,3.4159439999999996
OT01V866998254,1776603593005.986,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,33597,47,true,0,0,27,27,2013,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.536,0,3.4525599999999996
OT01V866998254,1776603593005.986,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,33597,47,true,0,0,27,27,2013,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.536,0,3.4525599999999996
OT01V866998254,1776603593206.064,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,38217,63,true,0,0,33,33,4692,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.618,0,3.452562
OT01V866998254,1776603593206.064,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,38217,63,true,0,0,33,33,4692,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.618,0,3.452562
OT01V866998254,1776603593405.958,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,42034,80,true,0,0,38,38,7905,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.691,0,3.452563
OT01V866998254,1776603593405.958,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,42034,80,true,0,0,38,38,7905,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.691,0,3.452563
OT01V866998254,1776603593605.985,outbound-rtp,COT01_98_profile-id=0,video,video,866998254,T01,47648,97,true,0,0,45,45,10353,2,2,SV272,0,0,0,1,[object Object],bandwidth,0,0,0,185939373,0.819,0,3.452566
