

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V372058936,1776603894217.651,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.001,0,12,0,0,12324,0,270,480,2,2,0,25,2,0,396,0.015136,2,0.022064,0.022064,2,1776603894139.59,0,0,0,0,0.002399,0.099954,0,0.018,0,0.118943,0.00032399999999999996,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603894217.651,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.001,0,12,0,0,12324,0,270,480,2,2,0,25,2,0,396,0.015136,2,0.022064,0.022064,2,1776603894139.59,0,0,0,0,0.002399,0.099954,0,0.018,0,0.118943,0.00032399999999999996,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603894417.863,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.001,0,14,0,0,14475,0,270,480,3,3,0,11,3,0,460,0.027181999999999998,3,0.025136,0.025136,2,1776603894296.537,0,0,0,0,0.0024579999999999997,0.109744,0,0.18,0,0.141265,0.026568,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603894417.863,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.001,0,14,0,0,14475,0,270,480,3,3,0,11,3,0,460,0.027181999999999998,3,0.025136,0.025136,2,1776603894296.537,0,0,0,0,0.0024579999999999997,0.109744,0,0.18,0,0.141265,0.026568,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603894617.711,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.002,0,16,0,0,16422,0,270,480,4,4,0,8,4,0,524,0.027295999999999997,4,0.030604,0.030604,2,1776603894420.3582,0,0,0,0,0.002508,0.118851,0,0.291,0,0.150727,0.038889,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603894617.711,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.002,0,16,0,0,16422,0,270,480,4,4,0,8,4,0,524,0.027295999999999997,4,0.030604,0.030604,2,1776603894420.3582,0,0,0,0,0.002508,0.118851,0,0.291,0,0.150727,0.038889,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603894818.235,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.002,0,18,0,0,18382,0,270,480,4,4,0,6,4,0,588,0.027295999999999997,4,0.030604,0.030604,2,1776603894696.516,0,0,0,0,0.002508,0.118851,0,0.291,0,0.150727,0.038889,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603894818.235,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.002,0,18,0,0,18382,0,270,480,4,4,0,6,4,0,588,0.027295999999999997,4,0.030604,0.030604,2,1776603894696.516,0,0,0,0,0.002508,0.118851,0,0.291,0,0.150727,0.038889,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603895017.558,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.002,0,23,0,0,21548,0,270,480,4,4,0,5,4,0,748,0.027295999999999997,4,0.030604,0.030604,2,1776603894994.195,0,0,0,0,0.002508,0.118851,0,0.291,0,0.150727,0.038889,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
IT01V372058936,1776603895017.558,inbound-rtp,CIT01_105_profile-id=0,video,video,372058936,T01,0.002,0,23,0,0,21548,0,270,480,4,4,0,5,4,0,748,0.027295999999999997,4,0.030604,0.030604,2,1776603894994.195,0,0,0,0,0.002508,0.118851,0,0.291,0,0.150727,0.038889,c68ac9e7-a4f5-4a2d-a04b-90df00f99592
