

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V678784904,1776603927686.805,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0,0,4,0,0,4071,0,0,0,0,1,0,132,0.099619,1,0.011054999999999999,0.011054999999999999,1,1776603927654.584,0,0,0,0,0,0,0,0,0,0,0,81f80534-e186-4578-b11a-9d0237f6a4ad,1
IT01V678784904,1776603927686.805,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0,0,4,0,0,4071,0,0,0,0,1,0,132,0.099619,1,0.011054999999999999,0.011054999999999999,1,1776603927654.584,0,0,0,0,0,0,0,0,0,0,0,81f80534-e186-4578-b11a-9d0237f6a4ad,1
IT01V678784904,1776603927887.638,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.013,0,9,0,0,8655,0,2,2,0,3,0,292,0.185378,3,0.033067,0.033067,1,1776603927867.759,0,0,0,0,0.16091999999999998,0.08359799999999999,0,0.04,0,0.253786,0.0016,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603927887.638,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.013,0,9,0,0,8655,0,2,2,0,3,0,292,0.185378,3,0.033067,0.033067,1,1776603927867.759,0,0,0,0,0.16091999999999998,0.08359799999999999,0,0.04,0,0.253786,0.0016,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603928086.942,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.017,0,13,0,0,11886,0,5,5,0,5,0,420,0.199753,5,0.105901,0.105901,1,1776603928073.969,0,0,0,0,0.162125,0.108902,0,0.342,0,0.313095,0.032964,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603928086.942,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.017,0,13,0,0,11886,0,5,5,0,5,0,420,0.199753,5,0.105901,0.105901,1,1776603928073.969,0,0,0,0,0.162125,0.108902,0,0.342,0,0.313095,0.032964,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603928286.711,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.016,0,15,0,0,13187,0,6,6,0,6,0,484,0.199868,6,0.136024,0.136024,1,1776603928204.822,0,0,0,0,0.16216799999999998,0.119889,0,0.478,0,0.32434599999999997,0.051460000000000006,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603928286.711,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.016,0,15,0,0,13187,0,6,6,0,6,0,484,0.199868,6,0.136024,0.136024,1,1776603928204.822,0,0,0,0,0.16216799999999998,0.119889,0,0.478,0,0.32434599999999997,0.051460000000000006,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603928487.265,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.013,0,21,0,0,18280,0,7,9,0,10,0,676,0.20016099999999998,10,0.246643,0.246643,1,1776603928485.758,0,0,0,0,0.162207,0.143261,0,0.719,0,0.348586,0.07573300000000001,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603928487.265,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.013,0,21,0,0,18280,0,7,9,0,10,0,676,0.20016099999999998,10,0.246643,0.246643,1,1776603928485.758,0,0,0,0,0.162207,0.143261,0,0.719,0,0.348586,0.07573300000000001,81f80534-e186-4578-b11a-9d0237f6a4ad,270
IT01V678784904,1776603928686.767,inbound-rtp,CIT01_105_profile-id=0,video,video,678784904,T01,0.011,0,28,0,0,22133,0,9,16,0,16,0,900,0.209919,16,0.36146,0.36146,1,1776603928675.542,0,0,0,0,0.16228499999999998,0.18602,0,0.942,0,0.40206,0.08316400000000002,81f80534-e186-4578-b11a-9d0237f6a4ad,270
