

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V223288399,1776602489611.6,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0,0,5,0,0,5056,0,270,480,1,1,0,1,0,164,0.000245,1,0.01107,0.01107,1,1776602489459.435,0,0,0,0,223288400,0.000179,0.089722,0,0,0,0.092987,0,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602489611.6,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0,0,5,0,0,5056,0,270,480,1,1,0,1,0,164,0.000245,1,0.01107,0.01107,1,1776602489459.435,0,0,0,0,223288400,0.000179,0.089722,0,0,0,0.092987,0,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602489811.773,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.001,0,7,0,0,7218,0,270,480,2,2,0,2,0,228,0.005993999999999999,2,0.02214,0.02214,1,1776602489739.422,0,0,0,0,223288400,0.00022099999999999998,0.098288,0,0.202,0,0.10746299999999999,0.04080400000000001,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602489811.773,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.001,0,7,0,0,7218,0,270,480,2,2,0,2,0,228,0.005993999999999999,2,0.02214,0.02214,1,1776602489739.422,0,0,0,0,223288400,0.00022099999999999998,0.098288,0,0.202,0,0.10746299999999999,0.04080400000000001,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602490012.815,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.002,0,9,0,0,9454,0,270,480,3,3,0,3,0,292,0.008088999999999999,3,0.02214,0.02214,1,1776602489992.759,0,0,0,0,223288400,0.000257,0.109202,0,0.454,0,0.12084299999999999,0.10430800000000001,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602490012.815,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.002,0,9,0,0,9454,0,270,480,3,3,0,3,0,292,0.008088999999999999,3,0.02214,0.02214,1,1776602489992.759,0,0,0,0,223288400,0.000257,0.109202,0,0.454,0,0.12084299999999999,0.10430800000000001,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602490211.749,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.002,0,11,0,0,10826,0,270,480,4,4,0,4,0,356,0.020272,4,0.023105999999999998,0.023105999999999998,1,1776602490108.471,0,0,0,0,223288400,0.000303,0.118408,0,0.578,0,0.1425,0.11968400000000001,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602490211.749,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.002,0,11,0,0,10826,0,270,480,4,4,0,4,0,356,0.020272,4,0.023105999999999998,0.023105999999999998,1,1776602490108.471,0,0,0,0,223288400,0.000303,0.118408,0,0.578,0,0.1425,0.11968400000000001,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602490412.708,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.003,0,15,0,0,14196,0,270,480,6,6,0,6,0,484,0.020506999999999997,6,0.030656,0.030656,1,1776602490390.064,0,0,0,0,223288400,0.000396,0.13755599999999998,0,0.85,0,0.162328,0.156748,c6013c8b-54ee-490d-a822-cbe3a6cc9548
IT01V223288399,1776602490412.708,inbound-rtp,CIT01_105_profile-id=0,video,video,223288399,T01,0.003,0,15,0,0,14196,0,270,480,6,6,0,6,0,484,0.020506999999999997,6,0.030656,0.030656,1,1776602490390.064,0,0,0,0,223288400,0.000396,0.13755599999999998,0,0.85,0,0.162328,0.156748,c6013c8b-54ee-490d-a822-cbe3a6cc9548
