

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V843123639,1776600014774.439,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.001,0,9,0,0,9019,0,270,480,2,2,0,34,2,0,296,0.006604,2,0.022144,0.022144,2,1776600014728.574,0,0,0,0,843123640,0.004854,0.088916,0,0.016,0,0.10042999999999999,0.000256,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600014774.439,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.001,0,9,0,0,9019,0,270,480,2,2,0,34,2,0,296,0.006604,2,0.022144,0.022144,2,1776600014728.574,0,0,0,0,843123640,0.004854,0.088916,0,0.016,0,0.10042999999999999,0.000256,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600014974.849,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.005,0,16,0,0,15538,0,270,480,4,4,0,15,4,0,520,0.055678,4,0.061866,0.061866,2,1776600014932.908,0,0,0,0,843123640,0.005362,0.10767299999999999,0,0.256,0,0.168814,0.030623999999999995,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600014974.849,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.005,0,16,0,0,15538,0,270,480,4,4,0,15,4,0,520,0.055678,4,0.061866,0.061866,2,1776600014932.908,0,0,0,0,843123640,0.005362,0.10767299999999999,0,0.256,0,0.168814,0.030623999999999995,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015174.176,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.006,0,20,0,0,19244,0,270,480,5,5,0,11,5,0,648,0.064113,5,0.092682,0.092682,2,1776600015050.597,0,0,0,0,843123640,0.005435,0.11635,0,0.35,0,0.186186,0.039459999999999995,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015174.176,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.006,0,20,0,0,19244,0,270,480,5,5,0,11,5,0,648,0.064113,5,0.092682,0.092682,2,1776600015050.597,0,0,0,0,843123640,0.005435,0.11635,0,0.35,0,0.186186,0.039459999999999995,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015374.907,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.005,0,24,0,0,22084,0,270,480,7,7,0,11,7,0,776,0.07857299999999999,7,0.139242,0.139242,2,1776600015319.5571,0,0,0,0,843123640,0.00549,0.126711,0,0.614,0,0.211255,0.07431,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015374.907,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.005,0,24,0,0,22084,0,270,480,7,7,0,11,7,0,776,0.07857299999999999,7,0.139242,0.139242,2,1776600015319.5571,0,0,0,0,843123640,0.00549,0.126711,0,0.614,0,0.211255,0.07431,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015574.472,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.005,0,26,0,0,23787,0,270,480,8,8,0,9,8,0,840,0.07868499999999999,8,0.155713,0.155713,2,1776600015451.469,0,0,0,0,843123640,0.005533,0.137975,0,0.746,0,0.223579,0.09173400000000001,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015574.472,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.005,0,26,0,0,23787,0,270,480,8,8,0,9,8,0,840,0.07868499999999999,8,0.155713,0.155713,2,1776600015451.469,0,0,0,0,843123640,0.005533,0.137975,0,0.746,0,0.223579,0.09173400000000001,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015774.535,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.008,0,34,0,0,28970,0,270,480,10,13,0,11,14,0,1096,0.08947,13,0.258252,0.258252,2,1776600015754.217,0,0,0,0,843123640,0.005595,0.17083399999999999,0,1.017,0,0.268053,0.11562100000000003,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015774.535,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.008,0,34,0,0,28970,0,270,480,10,13,0,11,14,0,1096,0.08947,13,0.258252,0.258252,2,1776600015754.217,0,0,0,0,843123640,0.005595,0.17083399999999999,0,1.017,0,0.268053,0.11562100000000003,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015974.845,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.006,0,41,0,0,32735,0,270,480,11,20,0,16,20,0,1320,0.216269,20,0.415473,0.415473,2,1776600015957.5361,0,0,0,0,843123640,0.005632,0.21107499999999998,0,1.255,0,0.436994,0.12398900000000004,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600015974.845,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.006,0,41,0,0,32735,0,270,480,11,20,0,16,20,0,1320,0.216269,20,0.415473,0.415473,2,1776600015957.5361,0,0,0,0,843123640,0.005632,0.21107499999999998,0,1.255,0,0.436994,0.12398900000000004,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016174.498,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.009,0,49,0,0,37958,0,270,480,13,26,0,21,26,0,1576,0.30291599999999996,26,0.562847,0.562847,2,1776600016148.511,0,0,0,0,843123640,0.006545,0.245518,0,1.456,0,0.559238,0.13224400000000003,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016174.498,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.009,0,49,0,0,37958,0,270,480,13,26,0,21,26,0,1576,0.30291599999999996,26,0.562847,0.562847,2,1776600016148.511,0,0,0,0,843123640,0.006545,0.245518,0,1.456,0,0.559238,0.13224400000000003,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016375.025,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.008,0,55,0,0,41425,0,270,480,13,31,0,24,32,0,1768,0.379668,32,0.692306,0.692306,2,1776600016351.0562,0,0,0,0,843123640,0.006545,0.27880099999999997,0,1.613,0,0.650681,0.13718500000000003,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016375.025,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.008,0,55,0,0,41425,0,270,480,13,31,0,24,32,0,1768,0.379668,32,0.692306,0.692306,2,1776600016351.0562,0,0,0,0,843123640,0.006545,0.27880099999999997,0,1.613,0,0.650681,0.13718500000000003,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016574.95,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.007,0,65,0,0,48821,0,270,480,16,38,0,30,38,0,2088,0.428631,38,0.79967,0.79967,2,1776600016545.435,0,0,0,0,843123640,0.00694,0.324772,0,1.846,0,0.767245,0.14619600000000002,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016574.95,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.007,0,65,0,0,48821,0,270,480,16,38,0,30,38,0,2088,0.428631,38,0.79967,0.79967,2,1776600016545.435,0,0,0,0,843123640,0.00694,0.324772,0,1.846,0,0.767245,0.14619600000000002,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016774.784,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.007,0,71,0,0,52392,0,270,480,16,44,0,31,44,0,2280,0.459109,44,0.904369,0.904369,2,1776600016751.977,0,0,0,0,843123640,0.00694,0.35905,0,2.05,0,0.833212,0.153256,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016774.784,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.007,0,71,0,0,52392,0,270,480,16,44,0,31,44,0,2280,0.459109,44,0.904369,0.904369,2,1776600016751.977,0,0,0,0,843123640,0.00694,0.35905,0,2.05,0,0.833212,0.153256,2c069100-b69e-426e-ae60-ced2e6bebc48
IT01V843123639,1776600016975.056,inbound-rtp,CIT01_105_profile-id=0,video,video,843123639,T01,0.007,0,80,0,0,59217,0,270,480,18,50,0,30,50,0,2568,0.49432,50,1.003778,1.003778,2,1776600016950.441,0,0,0,0,843123640,0.008097,0.396295,0,2.254,0,0.906755,0.160468,2c069100-b69e-426e-ae60-ced2e6bebc48
