

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V400175321,1776606268771.481,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.001,0,12,0,0,12255,0,270,480,2,2,0,32,2,0,396,0.013908,2,0.022563,0.022563,2,1776606268699.9832,0,0,0,0,0.000198,0.10256799999999999,0,0.009,0,0.124869,0.00008099999999999999,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606268771.481,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.001,0,12,0,0,12255,0,270,480,2,2,0,32,2,0,396,0.013908,2,0.022563,0.022563,2,1776606268699.9832,0,0,0,0,0.000198,0.10256799999999999,0,0.009,0,0.124869,0.00008099999999999999,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606268971.518,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,11,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606268971.518,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,11,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269171.787,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,6,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269171.787,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,6,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269372.042,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,5,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269372.042,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,5,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269571.518,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,3,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269571.518,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.002,0,16,0,0,15920,0,270,480,3,3,1,3,3,0,524,0.014046,3,0.022563,0.022563,2,1776606268948.976,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269771.667,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.003,0,19,0,0,18453,0,270,480,3,3,1,1,4,0,620,0.014046,3,0.022563,0.022563,2,1776606269769.815,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269771.667,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.003,0,19,0,0,18453,0,270,480,3,3,1,1,4,0,620,0.014046,3,0.022563,0.022563,2,1776606269769.815,0,0,0,0,0.000263,0.111731,0,0.249,0,0.134317,0.057680999999999996,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269971.751,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.003,0,19,0,0,18453,0,270,480,4,4,1,1,4,0,620,0.020974,4,0.022563,0.022563,2,1776606269769.815,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606269971.751,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.003,0,19,0,0,18453,0,270,480,4,4,1,1,4,0,620,0.020974,4,0.022563,0.022563,2,1776606269769.815,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270171.993,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.004,0,21,0,0,19887,0,270,480,4,4,1,1,4,0,684,0.020974,4,0.022563,0.022563,2,1776606270153.949,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270171.993,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.004,0,21,0,0,19887,0,270,480,4,4,1,1,4,0,684,0.020974,4,0.022563,0.022563,2,1776606270153.949,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270372.016,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.004,0,22,0,0,20849,0,270,480,4,4,1,1,4,0,716,0.020974,4,0.022563,0.022563,2,1776606270282.288,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270372.016,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.004,0,22,0,0,20849,0,270,480,4,4,1,1,4,0,716,0.020974,4,0.022563,0.022563,2,1776606270282.288,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270571.498,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.005,0,25,0,0,23353,0,270,480,4,4,1,1,4,0,812,0.020974,4,0.022563,0.022563,2,1776606270556.94,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270571.498,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.005,0,25,0,0,23353,0,270,480,4,4,1,1,4,0,812,0.020974,4,0.022563,0.022563,2,1776606270556.94,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270771.41,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.005,0,26,0,0,24501,0,270,480,4,4,1,1,4,0,844,0.020974,4,0.022563,0.022563,2,1776606270681.198,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
IT01V400175321,1776606270771.41,inbound-rtp,CIT01_105_profile-id=0,video,video,400175321,T01,0.005,0,26,0,0,24501,0,270,480,4,4,1,1,4,0,844,0.020974,4,0.022563,0.022563,2,1776606270681.198,0,0,0,0,0.000847,0.121792,0,1.077,0,0.151435,0.743265,5004b7a1-8100-4f1f-bc38-553cf723f981
