

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V747684784,1776595398317.407,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0,0,5,0,0,5225,0,0,0,0,1,0,164,0.005654,1,0.011073,0.011073,1,1776595398312.969,0,0,0,0,747684785,0,0,0,0,0,0,0,cd6b9af9-253b-4d34-8289-a97827c411e1,1
IT01V747684784,1776595398317.407,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0,0,5,0,0,5225,0,0,0,0,1,0,164,0.005654,1,0.011073,0.011073,1,1776595398312.969,0,0,0,0,747684785,0,0,0,0,0,0,0,cd6b9af9-253b-4d34-8289-a97827c411e1,1
IT01V747684784,1776595398517.526,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.005,0,10,0,0,10462,0,2,2,0,2,0,328,0.012617,2,0.02214,0.02214,2,1776595398362.949,0,0,0,0,747684785,0.0056879999999999995,0.10182999999999999,0,0,0,0.117821,0,cd6b9af9-253b-4d34-8289-a97827c411e1,270
IT01V747684784,1776595398517.526,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.005,0,10,0,0,10462,0,2,2,0,2,0,328,0.012617,2,0.02214,0.02214,2,1776595398362.949,0,0,0,0,747684785,0.0056879999999999995,0.10182999999999999,0,0,0,0.117821,0,cd6b9af9-253b-4d34-8289-a97827c411e1,270
IT01V747684784,1776595398717.392,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.005,0,10,0,0,10462,0,2,2,0,2,0,328,0.012617,2,0.02214,0.02214,2,1776595398362.949,0,0,0,0,747684785,0.0056879999999999995,0.10182999999999999,0,0,0,0.117821,0,cd6b9af9-253b-4d34-8289-a97827c411e1,270
IT01V747684784,1776595398717.392,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.005,0,10,0,0,10462,0,2,2,0,2,0,328,0.012617,2,0.02214,0.02214,2,1776595398362.949,0,0,0,0,747684785,0.0056879999999999995,0.10182999999999999,0,0,0,0.117821,0,cd6b9af9-253b-4d34-8289-a97827c411e1,270
IT01V747684784,1776595398917.114,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.004,0,12,0,0,12748,0,3,3,0,3,0,392,0.012725,3,0.02214,0.02214,2,1776595398762.417,0,0,0,0,747684785,0.0057269999999999995,0.113591,0,0.381,0,0.129832,0.145161,cd6b9af9-253b-4d34-8289-a97827c411e1,270
IT01V747684784,1776595398917.114,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.004,0,12,0,0,12748,0,3,3,0,3,0,392,0.012725,3,0.02214,0.02214,2,1776595398762.417,0,0,0,0,747684785,0.0057269999999999995,0.113591,0,0.381,0,0.129832,0.145161,cd6b9af9-253b-4d34-8289-a97827c411e1,270
IT01V747684784,1776595399117.294,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.004,0,12,0,0,12748,0,3,3,0,3,0,392,0.012725,3,0.02214,0.02214,2,1776595398762.417,0,0,0,0,747684785,0.0057269999999999995,0.113591,0,0.381,0,0.129832,0.145161,cd6b9af9-253b-4d34-8289-a97827c411e1,270
IT01V747684784,1776595399117.294,inbound-rtp,CIT01_105_profile-id=0,video,video,747684784,T01,0.004,0,12,0,0,12748,0,3,3,0,3,0,392,0.012725,3,0.02214,0.02214,2,1776595398762.417,0,0,0,0,747684785,0.0057269999999999995,0.113591,0,0.381,0,0.129832,0.145161,cd6b9af9-253b-4d34-8289-a97827c411e1,270
