id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1265490056,1776603926448.983,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,0,true,2,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],none,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603926448.983,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,0,0,true,0,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],none,0,0,0,r0,3956844763,0,0,0
OT01V314193490,1776603926448.983,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],none,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603926448.983,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,0,true,2,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],none,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603926448.983,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,0,0,true,0,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],none,0,0,0,r0,3956844763,0,0,0
OT01V314193490,1776603926448.983,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],none,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603926648.971,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,1,true,2,0,0,0,283,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603926648.971,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,8513,10,true,0,0,5,5,547,1,1,SV282,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3956844763,0.179,0,0.11191699999999999
OT01V314193490,1776603926648.971,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603926648.971,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,1,true,2,0,0,0,283,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603926648.971,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,8513,10,true,0,0,5,5,547,1,1,SV282,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3956844763,0.179,0,0.11191699999999999
OT01V314193490,1776603926648.971,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603926849.087,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,1,true,2,0,0,0,283,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603926849.087,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,14497,17,true,0,0,11,11,743,1,2,SV282,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3956844763,0.293,0,0.9603839999999999
OT01V314193490,1776603926849.087,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603926849.087,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,1,true,2,0,0,0,283,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603926849.087,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,14497,17,true,0,0,11,11,743,1,2,SV282,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3956844763,0.293,0,0.9603839999999999
OT01V314193490,1776603926849.087,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603927049.194,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,1,true,2,0,0,0,283,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603927049.194,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,20854,24,true,0,0,14,14,943,1,2,SV282,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3956844763,0.346,0,2.1247819999999997
OT01V314193490,1776603927049.194,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603927049.194,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,1,true,2,0,0,0,283,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1241894626,0,0,0
OT01V1813682633,1776603927049.194,outbound-rtp,COT01_98_profile-id=0,video,video,1813682633,T01,20854,24,true,0,0,14,14,943,1,2,SV282,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3956844763,0.346,0,2.1247819999999997
OT01V314193490,1776603927049.194,outbound-rtp,COT01_98_profile-id=0,video,video,314193490,T01,0,0,true,1,0,0,0,0,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r1,3686971841,0,0,0
OT01V1265490056,1776603927249,outbound-rtp,COT01_98_profile-id=0,video,video,1265490056,T01,0,1,true,2,0,0,0,283,0,0,SV282,0,0,0,0,[object Object],bandwidth,0,0,0,r2,1241894626,0,0,0
