

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V275966007,1776597773043.121,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.001,0,11,0,0,11878,0,270,480,3,3,0,46,3,0,360,0.023125999999999997,3,0.030484999999999998,0.030484999999999998,2,1776597772996.889,0,0,0,0,275966008,0.000368,0.213251,0,0.035,0,0.239058,0.0012250000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773043.121,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.001,0,11,0,0,11878,0,270,480,3,3,0,46,3,0,360,0.023125999999999997,3,0.030484999999999998,0.030484999999999998,2,1776597772996.889,0,0,0,0,275966008,0.000368,0.213251,0,0.035,0,0.239058,0.0012250000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773243.14,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,13,0,0,13381,0,270,480,4,4,0,15,4,0,424,0.023236999999999997,4,0.039501999999999995,0.039501999999999995,2,1776597773122.6821,0,0,0,0,275966008,0.000412,0.22111699999999998,0,0.152,0,0.24717599999999998,0.014914000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773243.14,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,13,0,0,13381,0,270,480,4,4,0,15,4,0,424,0.023236999999999997,4,0.039501999999999995,0.039501999999999995,2,1776597773122.6821,0,0,0,0,275966008,0.000412,0.22111699999999998,0,0.152,0,0.24717599999999998,0.014914000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773443.31,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,13,0,0,13381,0,270,480,4,4,0,9,4,0,424,0.023236999999999997,4,0.039501999999999995,0.039501999999999995,2,1776597773122.6821,0,0,0,0,275966008,0.000412,0.22111699999999998,0,0.152,0,0.24717599999999998,0.014914000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773443.31,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,13,0,0,13381,0,270,480,4,4,0,9,4,0,424,0.023236999999999997,4,0.039501999999999995,0.039501999999999995,2,1776597773122.6821,0,0,0,0,275966008,0.000412,0.22111699999999998,0,0.152,0,0.24717599999999998,0.014914000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773643.06,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,15,0,0,15423,0,270,480,5,5,0,8,5,0,488,0.02334,5,0.039501999999999995,0.039501999999999995,2,1776597773517.36,0,0,0,0,275966008,0.000454,0.229813,0,0.548,0,0.256098,0.17173000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773643.06,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,15,0,0,15423,0,270,480,5,5,0,8,5,0,488,0.02334,5,0.039501999999999995,0.039501999999999995,2,1776597773517.36,0,0,0,0,275966008,0.000454,0.229813,0,0.548,0,0.256098,0.17173000000000002,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773842.876,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,35,0,0,36362,0,540,960,7,7,0,8,7,0,1136,0.026281,7,0.040272999999999996,0.040272999999999996,3,1776597773820.356,0,0,0,0,275966008,0.000561,0.253256,0,0.858,0,0.282809,0.24531800000000004,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597773842.876,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.002,0,35,0,0,36362,0,540,960,7,7,0,8,7,0,1136,0.026281,7,0.040272999999999996,0.040272999999999996,3,1776597773820.356,0,0,0,0,275966008,0.000561,0.253256,0,0.858,0,0.282809,0.24531800000000004,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
IT01V275966007,1776597774043.112,inbound-rtp,CIT01_105_profile-id=0,video,video,275966007,T01,0.004,0,62,0,0,58018,0,540,960,8,13,0,10,14,0,2000,0.049418,14,0.134717,0.134717,3,1776597774042.027,0,0,0,0,275966008,0.0007059999999999999,0.313978,0,1.055,0,0.367492,0.25273100000000004,d50aa6e9-e3e5-4a98-8b67-57d6cbc660d0
