id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V3038700730,1776596400633.397,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,0,0,true,0,0,0,0,0,0,0,SV57,0,0,0,0,[object Object],none,0,0,0,4160685226,0,0,0
OT01V3038700730,1776596400633.397,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,0,0,true,0,0,0,0,0,0,0,SV57,0,0,0,0,[object Object],none,0,0,0,4160685226,0,0,0
OT01V3038700730,1776596400833.401,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,8743,13,true,0,0,5,5,1129,1,1,SV57,0,0,0,0,[object Object],bandwidth,0,0,0,4160685226,0.168,0,0.251639
OT01V3038700730,1776596400833.401,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,8743,13,true,0,0,5,5,1129,1,1,SV57,0,0,0,0,[object Object],bandwidth,0,0,0,4160685226,0.168,0,0.251639
OT01V3038700730,1776596401033.526,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,12515,19,true,0,0,12,12,1297,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.311,0,1.015167
OT01V3038700730,1776596401033.526,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,12515,19,true,0,0,12,12,1297,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.311,0,1.015167
OT01V3038700730,1776596401233.676,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,20893,28,true,0,0,16,16,1549,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.38,0,2.578972
OT01V3038700730,1776596401233.676,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,20893,28,true,0,0,16,16,1549,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.38,0,2.578972
OT01V3038700730,1776596401433.503,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,28820,40,true,0,0,22,22,1857,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.488,0,3.7943599999999997
OT01V3038700730,1776596401433.503,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,28820,40,true,0,0,22,22,1857,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.488,0,3.7943599999999997
OT01V3038700730,1776596401633.474,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,34937,50,true,0,0,28,28,2097,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.583,0,3.8902539999999997
OT01V3038700730,1776596401633.474,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,34937,50,true,0,0,28,28,2097,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.583,0,3.8902539999999997
OT01V3038700730,1776596401833.504,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,39073,62,true,0,0,34,34,3660,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.672,0,3.8902579999999998
OT01V3038700730,1776596401833.504,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,39073,62,true,0,0,34,34,3660,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.672,0,3.8902579999999998
OT01V3038700730,1776596402033.465,outbound-rtp,COT01_98_profile-id=0,video,video,3038700730,T01,44451,81,true,0,0,40,40,6921,2,2,SV57,0,0,0,1,[object Object],bandwidth,0,0,0,4160685226,0.781,0,3.8902669999999997
