

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V839284986,1776604897537.615,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.001,0,12,0,0,12653,0,270,480,3,3,0,29,3,0,392,0.016045999999999998,3,0.028291999999999998,0.028291999999999998,2,1776604897501.383,0,0,0,0,839284987,0.000468,0.15726199999999999,0,0.086,0,0.17711,0.007395999999999999,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604897537.615,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.001,0,12,0,0,12653,0,270,480,3,3,0,29,3,0,392,0.016045999999999998,3,0.028291999999999998,0.028291999999999998,2,1776604897501.383,0,0,0,0,839284987,0.000468,0.15726199999999999,0,0.086,0,0.17711,0.007395999999999999,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604897737.859,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.001,0,14,0,0,14201,0,270,480,4,4,0,13,4,0,456,0.024206,4,0.034405,0.034405,2,1776604897627.5981,0,0,0,0,839284987,0.000508,0.168041,0,0.213,0,0.196245,0.023525,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604897737.859,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.001,0,14,0,0,14201,0,270,480,4,4,0,13,4,0,456,0.024206,4,0.034405,0.034405,2,1776604897627.5981,0,0,0,0,839284987,0.000508,0.168041,0,0.213,0,0.196245,0.023525,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604897938.012,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.002,0,18,0,0,16981,0,270,480,6,6,0,12,6,0,584,0.047047,6,0.047366,0.047366,2,1776604897873.214,0,0,0,0,839284987,0.000643,0.188824,0,0.463,0,0.240137,0.054777,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604897938.012,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.002,0,18,0,0,16981,0,270,480,6,6,0,12,6,0,584,0.047047,6,0.047366,0.047366,2,1776604897873.214,0,0,0,0,839284987,0.000643,0.188824,0,0.463,0,0.240137,0.054777,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604898137.786,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.003,0,20,0,0,18676,0,270,480,7,7,0,10,7,0,648,0.04715,7,0.055039,0.055039,2,1776604898024.945,0,0,0,0,839284987,0.0006839999999999999,0.19880699999999998,0,0.601,0,0.250338,0.073821,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604898137.786,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.003,0,20,0,0,18676,0,270,480,7,7,0,10,7,0,648,0.04715,7,0.055039,0.055039,2,1776604898024.945,0,0,0,0,839284987,0.0006839999999999999,0.19880699999999998,0,0.601,0,0.250338,0.073821,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604898337.843,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.003,0,38,0,0,38572,0,540,960,9,9,1,10,9,0,1232,0.050426,9,0.068087,0.068087,3,1776604898301.981,0,0,0,0,839284987,0.001316,0.231904,0,0.893,0,0.287003,0.116503,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
IT01V839284986,1776604898337.843,inbound-rtp,CIT01_105_profile-id=0,video,video,839284986,T01,0.003,0,38,0,0,38572,0,540,960,9,9,1,10,9,0,1232,0.050426,9,0.068087,0.068087,3,1776604898301.981,0,0,0,0,839284987,0.001316,0.231904,0,0.893,0,0.287003,0.116503,bbb33dc6-232e-4289-9e8d-d6aee44c5d7b
