id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V764202288,1776599998873.651,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,5848388,5776,true,0,0,1080,1920,1470,18,1470,140751,10,7,SV164,0,0,0,1,285984,[object Object],none,1,0,0,3545581341,S3T3,249525,32.575,0,10.302724999999999
OT01V764202288,1776599999073.775,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,5892129,5821,true,0,0,1080,1920,1483,17,1483,141831,10,7,SV164,0,0,0,1,288515,[object Object],none,1,0,0,3545581341,S3T3,249525,32.865,0,10.302745999999999
OT01V764202288,1776599999073.775,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,5892129,5821,true,0,0,1080,1920,1483,17,1483,141831,10,7,SV164,0,0,0,1,288515,[object Object],none,1,0,0,3545581341,S3T3,249525,32.865,0,10.302745999999999
OT01V764202288,1776599999273.677,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,5954389,5883,true,0,0,1080,1920,1500,18,1500,143319,10,7,SV164,0,0,0,1,291808,[object Object],none,1,0,0,3545581341,S3T3,257000,33.278,0,10.302804
OT01V764202288,1776599999273.677,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,5954389,5883,true,0,0,1080,1920,1500,18,1500,143319,10,7,SV164,0,0,0,1,291808,[object Object],none,1,0,0,3545581341,S3T3,257000,33.278,0,10.302804
OT01V764202288,1776599999473.658,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6014820,5943,true,0,0,1080,1920,1516,19,1516,144759,10,7,SV164,0,0,0,1,294957,[object Object],none,1,0,0,3545581341,S3T3,257000,33.563,0,10.302852
OT01V764202288,1776599999473.658,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6014820,5943,true,0,0,1080,1920,1516,19,1516,144759,10,7,SV164,0,0,0,1,294957,[object Object],none,1,0,0,3545581341,S3T3,257000,33.563,0,10.302852
OT01V764202288,1776599999673.65,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6078214,6008,true,0,0,1080,1920,1534,20,1534,146319,10,7,SV164,0,0,0,1,298525,[object Object],none,1,0,0,3545581341,S3T3,257000,33.924,0,10.302923
OT01V764202288,1776599999673.65,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6078214,6008,true,0,0,1080,1920,1534,20,1534,146319,10,7,SV164,0,0,0,1,298525,[object Object],none,1,0,0,3545581341,S3T3,257000,33.924,0,10.302923
OT01V764202288,1776599999873.71,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6115953,6047,true,0,0,1080,1920,1547,19,1547,147255,10,7,SV164,0,0,0,1,301031,[object Object],none,1,0,0,3545581341,S3T3,257000,34.15,0,10.302949
OT01V764202288,1776599999873.71,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6115953,6047,true,0,0,1080,1920,1547,19,1547,147255,10,7,SV164,0,0,0,1,301031,[object Object],none,1,0,0,3545581341,S3T3,257000,34.15,0,10.302949
OT01V764202288,1776600000073.675,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6195992,6124,true,0,0,1080,1920,1566,22,1566,149103,10,7,SV164,0,0,0,1,304664,[object Object],none,1,0,0,3545581341,S3T3,257000,34.586,0,10.303018
OT01V764202288,1776600000073.675,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6195992,6124,true,0,0,1080,1920,1566,22,1566,149103,10,7,SV164,0,0,0,1,304664,[object Object],none,1,0,0,3545581341,S3T3,257000,34.586,0,10.303018
OT01V764202288,1776600000273.724,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6246268,6175,true,0,0,1080,1920,1581,23,1581,150327,10,7,SV164,0,0,0,1,307525,[object Object],none,1,0,0,3545581341,S3T3,257000,34.859,0,10.303049999999999
OT01V764202288,1776600000273.724,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6246268,6175,true,0,0,1080,1920,1581,23,1581,150327,10,7,SV164,0,0,0,1,307525,[object Object],none,1,0,0,3545581341,S3T3,257000,34.859,0,10.303049999999999
OT01V764202288,1776600000473.772,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6315425,6243,true,0,0,1080,1920,1599,25,1599,151959,10,7,SV164,0,0,0,1,311042,[object Object],none,1,0,0,3545581341,S3T3,257000,35.243,0,10.303111
OT01V764202288,1776600000473.772,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6315425,6243,true,0,0,1080,1920,1599,25,1599,151959,10,7,SV164,0,0,0,1,311042,[object Object],none,1,0,0,3545581341,S3T3,257000,35.243,0,10.303111
OT01V764202288,1776600000673.634,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6376008,6305,true,0,0,1080,1920,1619,26,1619,153447,10,7,SV164,0,0,0,1,314807,[object Object],none,1,0,0,3545581341,S3T3,257000,35.703,0,10.303149
OT01V764202288,1776600000673.634,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6376008,6305,true,0,0,1080,1920,1619,26,1619,153447,10,7,SV164,0,0,0,1,314807,[object Object],none,1,0,0,3545581341,S3T3,257000,35.703,0,10.303149
OT01V764202288,1776600000873.706,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6470926,6394,true,0,0,1080,1920,1634,28,1634,155583,10,7,SV164,0,0,0,1,317745,[object Object],none,1,0,0,3545581341,S3T3,257000,36.013,0,10.303217
OT01V764202288,1776600000873.706,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6470926,6394,true,0,0,1080,1920,1634,28,1634,155583,10,7,SV164,0,0,0,1,317745,[object Object],none,1,0,0,3545581341,S3T3,257000,36.013,0,10.303217
OT01V764202288,1776600001073.661,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6527691,6450,true,0,0,1080,1920,1653,27,1653,156927,10,7,SV164,0,0,0,1,321402,[object Object],none,1,0,0,3545581341,S3T3,257000,36.386,0,10.303246
OT01V764202288,1776600001073.661,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6527691,6450,true,0,0,1080,1920,1653,27,1653,156927,10,7,SV164,0,0,0,1,321402,[object Object],none,1,0,0,3545581341,S3T3,257000,36.386,0,10.303246
OT01V764202288,1776600001273.66,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6609292,6528,true,0,0,1080,1920,1667,26,1667,158799,10,7,SV164,0,0,0,1,324141,[object Object],none,1,0,0,3545581341,S3T3,257000,36.629,0,10.303319
OT01V764202288,1776600001273.66,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6609292,6528,true,0,0,1080,1920,1667,26,1667,158799,10,7,SV164,0,0,0,1,324141,[object Object],none,1,0,0,3545581341,S3T3,257000,36.629,0,10.303319
OT01V764202288,1776600001473.618,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6661645,6580,true,0,0,1080,1920,1681,24,1681,160047,10,7,SV164,0,0,0,1,326902,[object Object],none,1,0,0,3545581341,S3T3,257000,36.896,0,10.303364
OT01V764202288,1776600001473.618,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6661645,6580,true,0,0,1080,1920,1681,24,1681,160047,10,7,SV164,0,0,0,1,326902,[object Object],none,1,0,0,3545581341,S3T3,257000,36.896,0,10.303364
OT01V764202288,1776600001673.753,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6733881,6648,true,0,0,1080,1920,1694,22,1694,161679,10,7,SV164,0,0,0,1,329467,[object Object],none,1,0,0,3545581341,S3T3,257000,37.181,0,10.484606
OT01V764202288,1776600001673.753,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6733881,6648,true,0,0,1080,1920,1694,22,1694,161679,10,7,SV164,0,0,0,1,329467,[object Object],none,1,0,0,3545581341,S3T3,257000,37.181,0,10.484606
OT01V764202288,1776600001873.729,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6764490,6680,true,0,0,1080,1920,1708,20,1708,162447,10,7,SV164,0,0,0,1,332242,[object Object],none,1,0,0,3545581341,S3T3,256781,37.475,0,10.484627999999999
OT01V764202288,1776600001873.729,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6764490,6680,true,0,0,1080,1920,1708,20,1708,162447,10,7,SV164,0,0,0,1,332242,[object Object],none,1,0,0,3545581341,S3T3,256781,37.475,0,10.484627999999999
OT01V764202288,1776600002073.63,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6836968,6752,true,0,0,1080,1920,1725,19,1725,164175,10,7,SV164,0,0,0,1,335524,[object Object],none,1,0,0,3545581341,S3T3,256781,37.89,0,10.484722999999999
OT01V764202288,1776600002073.63,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6836968,6752,true,0,0,1080,1920,1725,19,1725,164175,10,7,SV164,0,0,0,1,335524,[object Object],none,1,0,0,3545581341,S3T3,256781,37.89,0,10.484722999999999
OT01V764202288,1776600002273.67,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6888112,6804,true,0,0,1080,1920,1740,19,1740,165423,10,7,SV164,0,0,0,1,338404,[object Object],none,1,0,0,3545581341,S3T3,254016,38.242,0,10.484763
OT01V764202288,1776600002273.67,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6888112,6804,true,0,0,1080,1920,1740,19,1740,165423,10,7,SV164,0,0,0,1,338404,[object Object],none,1,0,0,3545581341,S3T3,254016,38.242,0,10.484763
OT01V764202288,1776600002473.74,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6949897,6863,true,0,0,1080,1920,1754,19,1754,166839,10,7,SV164,0,0,0,1,341179,[object Object],none,1,0,0,3545581341,S3T3,254016,38.538,0,10.484816
OT01V764202288,1776600002473.74,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,6949897,6863,true,0,0,1080,1920,1754,19,1754,166839,10,7,SV164,0,0,0,1,341179,[object Object],none,1,0,0,3545581341,S3T3,254016,38.538,0,10.484816
OT01V764202288,1776600002673.656,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7011447,6923,true,0,0,1080,1920,1773,20,1773,168279,10,7,SV164,0,0,0,1,344808,[object Object],none,1,0,0,3545581341,S3T3,254016,38.981,0,10.484864
OT01V764202288,1776600002673.656,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7011447,6923,true,0,0,1080,1920,1773,20,1773,168279,10,7,SV164,0,0,0,1,344808,[object Object],none,1,0,0,3545581341,S3T3,254016,38.981,0,10.484864
OT01V764202288,1776600002873.675,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7108407,7013,true,0,0,1080,1920,1788,22,1788,170439,10,7,SV164,0,0,0,1,347797,[object Object],none,1,0,0,3545581341,S3T3,250503,39.373,0,10.484945
OT01V764202288,1776600002873.675,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7108407,7013,true,0,0,1080,1920,1788,22,1788,170439,10,7,SV164,0,0,0,1,347797,[object Object],none,1,0,0,3545581341,S3T3,250503,39.373,0,10.484945
OT01V764202288,1776600003073.665,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7156922,7063,true,0,0,1080,1920,1804,22,1804,171639,10,7,SV164,0,0,0,1,350917,[object Object],none,1,0,0,3545581341,S3T3,250503,39.745,0,10.48499
OT01V764202288,1776600003073.665,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7156922,7063,true,0,0,1080,1920,1804,22,1804,171639,10,7,SV164,0,0,0,1,350917,[object Object],none,1,0,0,3545581341,S3T3,250503,39.745,0,10.48499
OT01V764202288,1776600003273.796,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7235294,7139,true,0,0,1080,1920,1818,22,1818,173463,10,7,SV164,0,0,0,1,353689,[object Object],none,1,0,0,3545581341,S3T3,251763,40.069,0,10.485051
OT01V764202288,1776600003273.796,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7235294,7139,true,0,0,1080,1920,1818,22,1818,173463,10,7,SV164,0,0,0,1,353689,[object Object],none,1,0,0,3545581341,S3T3,251763,40.069,0,10.485051
OT01V764202288,1776600003473.718,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7279096,7184,true,0,0,1080,1920,1835,22,1835,174543,10,7,SV164,0,0,0,1,357064,[object Object],none,1,0,0,3545581341,S3T3,251763,40.448,0,10.485085999999999
OT01V764202288,1776600003473.718,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7279096,7184,true,0,0,1080,1920,1835,22,1835,174543,10,7,SV164,0,0,0,1,357064,[object Object],none,1,0,0,3545581341,S3T3,251763,40.448,0,10.485085999999999
OT01V764202288,1776600003673.699,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7363343,7264,true,0,0,1080,1920,1851,20,1851,176463,10,7,SV164,0,0,0,1,360229,[object Object],none,1,0,0,3545581341,S3T3,251763,40.805,0,10.509324
OT01V764202288,1776600003673.699,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7363343,7264,true,0,0,1080,1920,1851,20,1851,176463,10,7,SV164,0,0,0,1,360229,[object Object],none,1,0,0,3545581341,S3T3,251763,40.805,0,10.509324
OT01V764202288,1776600003873.807,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7401324,7305,true,0,0,1080,1920,1864,18,1864,177447,10,7,SV164,0,0,0,1,362786,[object Object],none,1,0,0,3545581341,S3T3,251763,41.125,0,10.50936
OT01V764202288,1776600003873.807,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7401324,7305,true,0,0,1080,1920,1864,18,1864,177447,10,7,SV164,0,0,0,1,362786,[object Object],none,1,0,0,3545581341,S3T3,251763,41.125,0,10.50936
OT01V764202288,1776600004073.843,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7498989,7397,true,0,0,1080,1920,1882,19,1882,179655,10,7,SV164,0,0,0,1,366312,[object Object],none,1,0,0,3545581341,S3T3,251763,41.551,0,10.509444
OT01V764202288,1776600004073.843,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7498989,7397,true,0,0,1080,1920,1882,19,1882,179655,10,7,SV164,0,0,0,1,366312,[object Object],none,1,0,0,3545581341,S3T3,251763,41.551,0,10.509444
OT01V764202288,1776600004273.747,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7530905,7430,true,0,0,1080,1920,1893,17,1893,180447,10,7,SV164,0,0,0,1,368446,[object Object],none,1,0,0,3545581341,S3T3,257000,41.794,0,10.509466
OT01V764202288,1776600004273.747,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7530905,7430,true,0,0,1080,1920,1893,17,1893,180447,10,7,SV164,0,0,0,1,368446,[object Object],none,1,0,0,3545581341,S3T3,257000,41.794,0,10.509466
OT01V764202288,1776600004473.747,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7616122,7509,true,0,0,1080,1920,1909,17,1909,182343,10,7,SV164,0,0,0,1,371600,[object Object],none,1,0,0,3545581341,S3T3,257000,42.148,0,10.509542
OT01V764202288,1776600004473.747,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7616122,7509,true,0,0,1080,1920,1909,17,1909,182343,10,7,SV164,0,0,0,1,371600,[object Object],none,1,0,0,3545581341,S3T3,257000,42.148,0,10.509542
OT01V764202288,1776600004673.683,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7657978,7555,true,0,0,1080,1920,1925,17,1925,183447,10,7,SV164,0,0,0,1,374700,[object Object],none,1,0,0,3545581341,S3T3,257000,42.492,0,10.50958
OT01V764202288,1776600004673.683,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7657978,7555,true,0,0,1080,1920,1925,17,1925,183447,10,7,SV164,0,0,0,1,374700,[object Object],none,1,0,0,3545581341,S3T3,257000,42.492,0,10.50958
OT01V764202288,1776600004873.711,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7734651,7628,true,0,0,1080,1920,1938,17,1938,185199,10,7,SV164,0,0,0,1,377291,[object Object],none,1,0,0,3545581341,S3T3,257000,42.764,0,10.509902
OT01V764202288,1776600004873.711,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7734651,7628,true,0,0,1080,1920,1938,17,1938,185199,10,7,SV164,0,0,0,1,377291,[object Object],none,1,0,0,3545581341,S3T3,257000,42.764,0,10.509902
OT01V764202288,1776600005073.679,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7776096,7672,true,0,0,1080,1920,1953,15,1953,186255,10,7,SV164,0,0,0,1,380241,[object Object],none,1,0,0,3545581341,S3T3,257000,43.082,0,10.509927
OT01V764202288,1776600005073.679,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7776096,7672,true,0,0,1080,1920,1953,15,1953,186255,10,7,SV164,0,0,0,1,380241,[object Object],none,1,0,0,3545581341,S3T3,257000,43.082,0,10.509927
OT01V764202288,1776600005273.76,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7843473,7737,true,0,0,1080,1920,1968,16,1968,187815,10,7,SV164,0,0,0,1,383163,[object Object],none,1,0,0,3545581341,S3T3,257000,43.413,0,10.509967999999999
OT01V764202288,1776600005273.76,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7843473,7737,true,0,0,1080,1920,1968,16,1968,187815,10,7,SV164,0,0,0,1,383163,[object Object],none,1,0,0,3545581341,S3T3,257000,43.413,0,10.509967999999999
OT01V764202288,1776600005473.677,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7887014,7782,true,0,0,1080,1920,1984,16,1984,188895,10,7,SV164,0,0,0,1,386266,[object Object],none,1,0,0,3545581341,S3T3,257000,43.729,0,10.509996
OT01V764202288,1776600005473.677,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7887014,7782,true,0,0,1080,1920,1984,16,1984,188895,10,7,SV164,0,0,0,1,386266,[object Object],none,1,0,0,3545581341,S3T3,257000,43.729,0,10.509996
OT01V764202288,1776600005673.683,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7960725,7853,true,0,0,1080,1920,2000,17,2000,190599,10,7,SV164,0,0,0,1,389406,[object Object],none,1,0,0,3545581341,S3T3,257000,44.118,0,10.510053
OT01V764202288,1776600005673.683,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7960725,7853,true,0,0,1080,1920,2000,17,2000,190599,10,7,SV164,0,0,0,1,389406,[object Object],none,1,0,0,3545581341,S3T3,257000,44.118,0,10.510053
OT01V764202288,1776600005873.686,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7996656,7893,true,0,0,1080,1920,2015,17,2015,191559,10,7,SV164,0,0,0,1,392325,[object Object],none,1,0,0,3545581341,S3T3,257000,44.458,0,10.510085
OT01V764202288,1776600005873.686,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,7996656,7893,true,0,0,1080,1920,2015,17,2015,191559,10,7,SV164,0,0,0,1,392325,[object Object],none,1,0,0,3545581341,S3T3,257000,44.458,0,10.510085
OT01V764202288,1776600006073.657,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8078270,7974,true,0,0,1080,1920,2034,19,2034,193503,10,7,SV164,0,0,0,1,395982,[object Object],none,1,0,0,3545581341,S3T3,257000,44.889,0,10.510147
OT01V764202288,1776600006073.657,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8078270,7974,true,0,0,1080,1920,2034,19,2034,193503,10,7,SV164,0,0,0,1,395982,[object Object],none,1,0,0,3545581341,S3T3,257000,44.889,0,10.510147
OT01V764202288,1776600006273.631,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8151227,8044,true,0,0,1080,1920,2047,20,2047,195183,10,7,SV164,0,0,0,1,398577,[object Object],none,1,0,0,3545581341,S3T3,257000,45.181,0,10.510207
OT01V764202288,1776600006273.631,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8151227,8044,true,0,0,1080,1920,2047,20,2047,195183,10,7,SV164,0,0,0,1,398577,[object Object],none,1,0,0,3545581341,S3T3,257000,45.181,0,10.510207
OT01V764202288,1776600006473.634,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8212777,8105,true,0,0,1080,1920,2064,20,2064,196647,10,7,SV164,0,0,0,1,401886,[object Object],none,1,0,0,3545581341,S3T3,257000,45.557,0,10.510252
OT01V764202288,1776600006473.634,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8212777,8105,true,0,0,1080,1920,2064,20,2064,196647,10,7,SV164,0,0,0,1,401886,[object Object],none,1,0,0,3545581341,S3T3,257000,45.557,0,10.510252
OT01V764202288,1776600006673.764,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8276841,8167,true,0,0,1080,1920,2077,20,2077,198135,10,7,SV164,0,0,0,1,404464,[object Object],none,1,0,0,3545581341,S3T3,257000,45.855,0,10.510328999999999
OT01V764202288,1776600006673.764,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8276841,8167,true,0,0,1080,1920,2077,20,2077,198135,10,7,SV164,0,0,0,1,404464,[object Object],none,1,0,0,3545581341,S3T3,257000,45.855,0,10.510328999999999
OT01V764202288,1776600006873.703,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8385691,8268,true,0,0,1080,1920,2095,21,2095,200559,11,7,SV164,0,0,0,1,408014,[object Object],none,1,0,0,3545581341,S3T3,257000,46.209,0,10.77292
OT01V764202288,1776600006873.703,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8385691,8268,true,0,0,1080,1920,2095,21,2095,200559,11,7,SV164,0,0,0,1,408014,[object Object],none,1,0,0,3545581341,S3T3,257000,46.209,0,10.77292
OT01V764202288,1776600007073.663,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8426864,8309,true,0,0,1080,1920,2108,19,2108,201543,11,7,SV164,0,0,0,1,410527,[object Object],none,1,0,0,3545581341,S3T3,257000,46.52,0,10.772947
OT01V764202288,1776600007073.663,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8426864,8309,true,0,0,1080,1920,2108,19,2108,201543,11,7,SV164,0,0,0,1,410527,[object Object],none,1,0,0,3545581341,S3T3,257000,46.52,0,10.772947
OT01V764202288,1776600007273.685,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8485806,8368,true,0,0,1080,1920,2123,18,2123,202959,11,7,SV164,0,0,0,1,413476,[object Object],none,1,0,0,3545581341,S3T3,257000,46.785,0,10.772981999999999
OT01V764202288,1776600007273.685,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8485806,8368,true,0,0,1080,1920,2123,18,2123,202959,11,7,SV164,0,0,0,1,413476,[object Object],none,1,0,0,3545581341,S3T3,257000,46.785,0,10.772981999999999
OT01V764202288,1776600007473.686,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8531432,8414,true,0,0,1080,1920,2138,17,2138,204063,11,7,SV164,0,0,0,1,416350,[object Object],none,1,0,0,3545581341,S3T3,257000,47.032,0,10.773009
OT01V764202288,1776600007473.686,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8531432,8414,true,0,0,1080,1920,2138,17,2138,204063,11,7,SV164,0,0,0,1,416350,[object Object],none,1,0,0,3545581341,S3T3,257000,47.032,0,10.773009
OT01V764202288,1776600007673.693,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8593090,8475,true,0,0,1080,1920,2154,17,2154,205527,11,7,SV164,0,0,0,1,419502,[object Object],none,1,0,0,3545581341,S3T3,257000,47.382,0,10.773050999999999
OT01V764202288,1776600007673.693,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8593090,8475,true,0,0,1080,1920,2154,17,2154,205527,11,7,SV164,0,0,0,1,419502,[object Object],none,1,0,0,3545581341,S3T3,257000,47.382,0,10.773050999999999
OT01V764202288,1776600007873.689,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8638620,8523,true,0,0,1080,1920,2170,17,2170,206679,11,7,SV164,0,0,0,1,422566,[object Object],none,1,0,0,3545581341,S3T3,257000,47.693,0,10.773078
OT01V764202288,1776600007873.689,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8638620,8523,true,0,0,1080,1920,2170,17,2170,206679,11,7,SV164,0,0,0,1,422566,[object Object],none,1,0,0,3545581341,S3T3,257000,47.693,0,10.773078
OT01V764202288,1776600008073.71,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8708175,8591,true,0,0,1080,1920,2187,19,2187,208311,12,7,SV164,0,0,0,1,425789,[object Object],none,1,0,0,3545581341,S3T3,257000,48.068,0,10.773173
OT01V764202288,1776600008073.71,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8708175,8591,true,0,0,1080,1920,2187,19,2187,208311,12,7,SV164,0,0,0,1,425789,[object Object],none,1,0,0,3545581341,S3T3,257000,48.068,0,10.773173
OT01V764202288,1776600008273.627,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8787464,8667,true,0,0,1080,1920,2200,19,2200,210135,12,7,SV164,0,0,0,1,428309,[object Object],none,1,0,0,3545581341,S3T3,250227,48.302,0,11.022903999999999
OT01V764202288,1776600008273.627,outbound-rtp,COT01_98_profile-id=0,video,video,764202288,T01,8787464,8667,true,0,0,1080,1920,2200,19,2200,210135,12,7,SV164,0,0,0,1,428309,[object Object],none,1,0,0,3545581341,S3T3,250227,48.302,0,11.022903999999999



id,timestamp,type,bytesReceived,bytesSent,dtlsCipher,dtlsRole,dtlsState,iceLocalUsernameFragment,iceRole,iceState,localCertificateId,packetsReceived,packetsSent,remoteCertificateId,selectedCandidatePairChanges,selectedCandidatePairId,srtpCipher,tlsVersion
T01,1776599980273.733,transport,818,10889,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,nWxR,controlling,connected,CF69:7A:A2:BD:A2:83:B8:08:5D:35:B2:31:F6:2A:E7:8D:2E:1D:EF:36:77:EA:05:53:F0:0E:0C:2A:ED:FC:3C:D3,3,14,CF15:3E:C0:E5:CC:9C:A5:27:33:9F:A6:D0:EF:6A:46:4D:40:A9:F2:08:20:D1:C0:8D:EA:CD:3F:2C:FC:A0:6D:77,1,CP7F+xRtcj_fmAkO9Jy,AEAD_AES_256_GCM,FEFD
T01,1776599980273.733,transport,818,10889,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,nWxR,controlling,connected,CF69:7A:A2:BD:A2:83:B8:08:5D:35:B2:31:F6:2A:E7:8D:2E:1D:EF:36:77:EA:05:53:F0:0E:0C:2A:ED:FC:3C:D3,3,14,CF15:3E:C0:E5:CC:9C:A5:27:33:9F:A6:D0:EF:6A:46:4D:40:A9:F2:08:20:D1:C0:8D:EA:CD:3F:2C:FC:A0:6D:77,1,CP7F+xRtcj_fmAkO9Jy,AEAD_AES_256_GCM,FEFD
