

id,timestamp,type,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V843094268,1776600115079.613,inbound-rtp,video,video,843094268,T01,0,0,3,0,0,3137,0,0,0,0,0,0,96,0,0,0,0,0,1776600115022.149,0,0,0,0,843094269,0,0,0,0,0,0,0,81f32da8-bdd8-4342-b439-2fbd88c003b3,1
IT01V843094268,1776600115079.613,inbound-rtp,video,video,843094268,T01,0,0,3,0,0,3137,0,0,0,0,0,0,96,0,0,0,0,0,1776600115022.149,0,0,0,0,843094269,0,0,0,0,0,0,0,81f32da8-bdd8-4342-b439-2fbd88c003b3,1
IT01V843094268,1776600115279.685,inbound-rtp,video,video,843094268,T01,0.008,0,9,0,0,9405,0,2,2,0,3,0,292,0.105958,2,0.022144999999999998,0.022144999999999998,1,1776600115273.929,0,0,0,0,843094269,0.10356699999999999,0.107274,0,0.01,0,0.216297,0.0001,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600115279.685,inbound-rtp,video,video,843094268,T01,0.008,0,9,0,0,9405,0,2,2,0,3,0,292,0.105958,2,0.022144999999999998,0.022144999999999998,1,1776600115273.929,0,0,0,0,843094269,0.10356699999999999,0.107274,0,0.01,0,0.216297,0.0001,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600115480.281,inbound-rtp,video,video,843094268,T01,0.018,0,13,0,0,12620,0,4,4,0,5,0,420,0.202152,5,0.063305,0.063305,1,1776600115459.9102,0,0,0,0,843094269,0.15975899999999998,0.125858,0,0.22,0,0.31062999999999996,0.0222,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600115480.281,inbound-rtp,video,video,843094268,T01,0.018,0,13,0,0,12620,0,4,4,0,5,0,420,0.202152,5,0.063305,0.063305,1,1776600115459.9102,0,0,0,0,843094269,0.15975899999999998,0.125858,0,0.22,0,0.31062999999999996,0.0222,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600115680.06,inbound-rtp,video,video,843094268,T01,0.017,0,15,0,0,13872,0,6,6,0,6,0,484,0.20230099999999998,6,0.080506,0.080506,1,1776600115581.955,0,0,0,0,843094269,0.15984299999999999,0.149785,0,0.408,0,0.36044699999999996,0.039903999999999995,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600115680.06,inbound-rtp,video,video,843094268,T01,0.017,0,15,0,0,13872,0,6,6,0,6,0,484,0.20230099999999998,6,0.080506,0.080506,1,1776600115581.955,0,0,0,0,843094269,0.15984299999999999,0.149785,0,0.408,0,0.36044699999999996,0.039903999999999995,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600115881.532,inbound-rtp,video,video,843094268,T01,0.015,0,20,0,0,18228,0,8,8,1,8,0,644,0.202516,8,0.121657,0.121657,1,1776600115862.283,0,0,0,0,843094269,0.159932,0.166941,0,0.688,0,0.37829999999999997,0.079122,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600115881.532,inbound-rtp,video,video,843094268,T01,0.015,0,20,0,0,18228,0,8,8,1,8,0,644,0.202516,8,0.121657,0.121657,1,1776600115862.283,0,0,0,0,843094269,0.159932,0.166941,0,0.688,0,0.37829999999999997,0.079122,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116079.501,inbound-rtp,video,video,843094268,T01,0.011,0,27,0,0,21879,0,9,14,1,14,0,868,0.20310899999999998,14,0.23038899999999998,0.23038899999999998,1,1776600116064.631,0,0,0,0,843094269,0.159971,0.204144,0,0.887,0,0.41791999999999996,0.08592300000000001,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116079.501,inbound-rtp,video,video,843094268,T01,0.011,0,27,0,0,21879,0,9,14,1,14,0,868,0.20310899999999998,14,0.23038899999999998,0.23038899999999998,1,1776600116064.631,0,0,0,0,843094269,0.159971,0.204144,0,0.887,0,0.41791999999999996,0.08592300000000001,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116279.73,inbound-rtp,video,video,843094268,T01,0.01,0,34,0,0,26602,0,10,20,1,20,0,1092,0.203762,20,0.30906,0.30906,1,1776600116259.0571,0,0,0,0,843094269,0.16000699999999998,0.24248899999999998,0,1.084,0,0.458047,0.09279,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116279.73,inbound-rtp,video,video,843094268,T01,0.01,0,34,0,0,26602,0,10,20,1,20,0,1092,0.203762,20,0.30906,0.30906,1,1776600116259.0571,0,0,0,0,843094269,0.16000699999999998,0.24248899999999998,0,1.084,0,0.458047,0.09279,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116480.061,inbound-rtp,video,video,843094268,T01,0.008,0,41,0,0,30231,0,11,26,1,26,0,1316,0.20418899999999998,26,0.390032,0.390032,1,1776600116455.423,0,0,0,0,843094269,0.160046,0.27697099999999997,0,1.277,0,0.494249,0.099093,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116480.061,inbound-rtp,video,video,843094268,T01,0.008,0,41,0,0,30231,0,11,26,1,26,0,1316,0.20418899999999998,26,0.390032,0.390032,1,1776600116455.423,0,0,0,0,843094269,0.160046,0.27697099999999997,0,1.277,0,0.494249,0.099093,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116679.64,inbound-rtp,video,video,843094268,T01,0.007,0,48,0,0,34478,0,12,32,1,32,0,1540,0.204613,32,0.469784,0.469784,1,1776600116656.749,0,0,0,0,843094269,0.16009299999999999,0.31160099999999996,0,1.479,0,0.530129,0.106341,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116679.64,inbound-rtp,video,video,843094268,T01,0.007,0,48,0,0,34478,0,12,32,1,32,0,1540,0.204613,32,0.469784,0.469784,1,1776600116656.749,0,0,0,0,843094269,0.16009299999999999,0.31160099999999996,0,1.479,0,0.530129,0.106341,81f32da8-bdd8-4342-b439-2fbd88c003b3,270
IT01V843094268,1776600116879.737,inbound-rtp,video,video,843094268,T01,0.009,0,52,0,0,38076,0,13,33,1,33,0,1672,0.248527,33,0.49073,0.49073,2,1776600116773.902,0,0,0,0,843094269,0.20393799999999998,0.339701,0,1.619,0,0.602349,0.125941,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600116879.737,inbound-rtp,video,video,843094268,T01,0.009,0,52,0,0,38076,0,13,33,1,33,0,1672,0.248527,33,0.49073,0.49073,2,1776600116773.902,0,0,0,0,843094269,0.20393799999999998,0.339701,0,1.619,0,0.602349,0.125941,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117080.398,inbound-rtp,video,video,843094268,T01,0.016,0,56,0,0,39376,0,13,37,1,37,0,1800,0.248965,37,0.602757,0.602757,2,1776600117005.592,0,0,0,0,843094269,0.20393799999999998,0.366799,0,1.827,0,0.6304259999999999,0.14561300000000002,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117080.398,inbound-rtp,video,video,843094268,T01,0.016,0,56,0,0,39376,0,13,37,1,37,0,1800,0.248965,37,0.602757,0.602757,2,1776600117005.592,0,0,0,0,843094269,0.20393799999999998,0.366799,0,1.827,0,0.6304259999999999,0.14561300000000002,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117279.33,inbound-rtp,video,video,843094268,T01,0.024,0,62,0,0,41712,0,13,43,1,43,0,1992,0.250573,43,0.8284199999999999,0.8284199999999999,2,1776600117254.697,0,0,0,0,843094269,0.20393799999999998,0.404694,0,2.078,0,0.671016,0.16687800000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117279.33,inbound-rtp,video,video,843094268,T01,0.024,0,62,0,0,41712,0,13,43,1,43,0,1992,0.250573,43,0.8284199999999999,0.8284199999999999,2,1776600117254.697,0,0,0,0,843094269,0.20393799999999998,0.404694,0,2.078,0,0.671016,0.16687800000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117480.444,inbound-rtp,video,video,843094268,T01,0.023,0,70,0,0,44544,0,13,50,1,51,0,2248,0.28143399999999996,50,1.1282969999999999,1.1282969999999999,2,1776600117440.753,0,0,0,0,843094269,0.20393799999999998,0.446501,0,2.289,0,0.744617,0.17598300000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117480.444,inbound-rtp,video,video,843094268,T01,0.023,0,70,0,0,44544,0,13,50,1,51,0,2248,0.28143399999999996,50,1.1282969999999999,1.1282969999999999,2,1776600117440.753,0,0,0,0,843094269,0.20393799999999998,0.446501,0,2.289,0,0.744617,0.17598300000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117679.35,inbound-rtp,video,video,843094268,T01,0.022,0,77,0,0,47021,0,13,55,1,58,0,2472,0.5478069999999999,55,1.352295,1.352295,2,1776600117676.521,0,0,0,0,843094269,0.20393799999999998,0.47508999999999996,0,2.475,0,1.040302,0.18316100000000002,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117679.35,inbound-rtp,video,video,843094268,T01,0.022,0,77,0,0,47021,0,13,55,1,58,0,2472,0.5478069999999999,55,1.352295,1.352295,2,1776600117676.521,0,0,0,0,843094269,0.20393799999999998,0.47508999999999996,0,2.475,0,1.040302,0.18316100000000002,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117879.345,inbound-rtp,video,video,843094268,T01,0.021,0,84,0,0,50178,0,13,62,1,65,0,2696,1.0262229999999999,62,1.6628749999999999,1.6628749999999999,2,1776600117847.346,0,0,0,0,843094269,0.20393799999999998,0.514304,0,2.695,0,1.560174,0.190565,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600117879.345,inbound-rtp,video,video,843094268,T01,0.021,0,84,0,0,50178,0,13,62,1,65,0,2696,1.0262229999999999,62,1.6628749999999999,1.6628749999999999,2,1776600117847.346,0,0,0,0,843094269,0.20393799999999998,0.514304,0,2.695,0,1.560174,0.190565,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600118079.61,inbound-rtp,video,video,843094268,T01,0.025,0,95,0,0,59453,0,13,66,1,67,0,3056,1.657339,67,1.933274,1.933274,3,1776600118076.683,0,0,0,0,843094269,0.20393799999999998,0.54172,0,2.834,0,2.080762,0.19565599999999997,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600118079.61,inbound-rtp,video,video,843094268,T01,0.025,0,95,0,0,59453,0,13,66,1,67,0,3056,1.657339,67,1.933274,1.933274,3,1776600118076.683,0,0,0,0,843094269,0.20393799999999998,0.54172,0,2.834,0,2.080762,0.19565599999999997,81f32da8-bdd8-4342-b439-2fbd88c003b3,180
IT01V843094268,1776600118279.802,inbound-rtp,video,video,843094268,T01,0.031,0,107,0,0,67932,0,14,68,2,70,0,3440,1.71792,68,2.023616,2.023616,3,1776600118251.808,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600118279.802,inbound-rtp,video,video,843094268,T01,0.031,0,107,0,0,67932,0,14,68,2,70,0,3440,1.71792,68,2.023616,2.023616,3,1776600118251.808,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600118479.287,inbound-rtp,video,video,843094268,T01,0.032,0,123,0,0,79195,0,14,68,2,73,0,3952,1.71792,68,2.023616,2.023616,3,1776600118479.618,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600118479.287,inbound-rtp,video,video,843094268,T01,0.032,0,123,0,0,79195,0,14,68,2,73,0,3952,1.71792,68,2.023616,2.023616,3,1776600118479.618,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600118679.342,inbound-rtp,video,video,843094268,T01,0.028,0,135,0,0,85351,0,14,68,2,76,0,4336,1.71792,68,2.023616,2.023616,3,1776600118657.0872,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600118679.342,inbound-rtp,video,video,843094268,T01,0.028,0,135,0,0,85351,0,14,68,2,76,0,4336,1.71792,68,2.023616,2.023616,3,1776600118657.0872,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600118879.804,inbound-rtp,video,video,843094268,T01,0.022,0,144,0,0,91796,0,14,68,2,77,0,4624,1.71792,68,2.023616,2.023616,3,1776600118830.189,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600118879.804,inbound-rtp,video,video,843094268,T01,0.022,0,144,0,0,91796,0,14,68,2,77,0,4624,1.71792,68,2.023616,2.023616,3,1776600118830.189,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119079.45,inbound-rtp,video,video,843094268,T01,0.018,0,155,0,0,97766,0,14,68,2,80,0,4976,1.71792,68,2.023616,2.023616,3,1776600119060.644,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119079.45,inbound-rtp,video,video,843094268,T01,0.018,0,155,0,0,97766,0,14,68,2,80,0,4976,1.71792,68,2.023616,2.023616,3,1776600119060.644,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119280.141,inbound-rtp,video,video,843094268,T01,0.016,0,169,0,0,107392,0,14,68,2,83,0,5424,1.71792,68,2.023616,2.023616,3,1776600119280.975,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119280.141,inbound-rtp,video,video,843094268,T01,0.016,0,169,0,0,107392,0,14,68,2,83,0,5424,1.71792,68,2.023616,2.023616,3,1776600119280.975,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119479.293,inbound-rtp,video,video,843094268,T01,0.014,0,179,0,0,112306,0,14,68,2,86,0,5744,1.71792,68,2.023616,2.023616,3,1776600119457.636,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119479.293,inbound-rtp,video,video,843094268,T01,0.014,0,179,0,0,112306,0,14,68,2,86,0,5744,1.71792,68,2.023616,2.023616,3,1776600119457.636,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119679.206,inbound-rtp,video,video,843094268,T01,0.013,0,191,0,0,119384,0,14,68,2,88,0,6128,1.71792,68,2.023616,2.023616,3,1776600119659.35,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119679.206,inbound-rtp,video,video,843094268,T01,0.013,0,191,0,0,119384,0,14,68,2,88,0,6128,1.71792,68,2.023616,2.023616,3,1776600119659.35,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119879.109,inbound-rtp,video,video,843094268,T01,0.01,0,201,0,0,125001,0,14,68,2,91,0,6448,1.71792,68,2.023616,2.023616,3,1776600119860.935,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600119879.109,inbound-rtp,video,video,843094268,T01,0.01,0,201,0,0,125001,0,14,68,2,91,0,6448,1.71792,68,2.023616,2.023616,3,1776600119860.935,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120079.072,inbound-rtp,video,video,843094268,T01,0.01,0,212,0,0,133105,0,14,68,2,93,0,6800,1.71792,68,2.023616,2.023616,3,1776600120028.999,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120079.072,inbound-rtp,video,video,843094268,T01,0.01,0,212,0,0,133105,0,14,68,2,93,0,6800,1.71792,68,2.023616,2.023616,3,1776600120028.999,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120279.162,inbound-rtp,video,video,843094268,T01,0.01,0,224,0,0,138806,0,14,68,2,97,0,7184,1.71792,68,2.023616,2.023616,3,1776600120258.051,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120279.162,inbound-rtp,video,video,843094268,T01,0.01,0,224,0,0,138806,0,14,68,2,97,0,7184,1.71792,68,2.023616,2.023616,3,1776600120258.051,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120479.28,inbound-rtp,video,video,843094268,T01,0.011,0,237,0,0,148846,0,14,68,2,100,0,7600,1.71792,68,2.023616,2.023616,3,1776600120473.841,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120479.28,inbound-rtp,video,video,843094268,T01,0.011,0,237,0,0,148846,0,14,68,2,100,0,7600,1.71792,68,2.023616,2.023616,3,1776600120473.841,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120679.175,inbound-rtp,video,video,843094268,T01,0.009,0,247,0,0,155200,0,14,68,2,103,0,7920,1.71792,68,2.023616,2.023616,3,1776600120660.96,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120679.175,inbound-rtp,video,video,843094268,T01,0.009,0,247,0,0,155200,0,14,68,2,103,0,7920,1.71792,68,2.023616,2.023616,3,1776600120660.96,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120879.221,inbound-rtp,video,video,843094268,T01,0.009,0,260,0,0,164568,0,14,68,2,106,0,8336,1.71792,68,2.023616,2.023616,3,1776600120859.126,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600120879.221,inbound-rtp,video,video,843094268,T01,0.009,0,260,0,0,164568,0,14,68,2,106,0,8336,1.71792,68,2.023616,2.023616,3,1776600120859.126,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121079.649,inbound-rtp,video,video,843094268,T01,0.009,0,272,0,0,171564,0,14,68,2,109,0,8720,1.71792,68,2.023616,2.023616,3,1776600121061.08,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121079.649,inbound-rtp,video,video,843094268,T01,0.009,0,272,0,0,171564,0,14,68,2,109,0,8720,1.71792,68,2.023616,2.023616,3,1776600121061.08,0,0,0,0,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121279.489,inbound-rtp,video,video,843094268,T01,0.007,0,284,0,0,181534,0,14,68,2,111,0,9108,1.71792,68,2.023616,2.023616,3,1776600121240.614,0,0,0,1,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121279.489,inbound-rtp,video,video,843094268,T01,0.007,0,284,0,0,181534,0,14,68,2,111,0,9108,1.71792,68,2.023616,2.023616,3,1776600121240.614,0,0,0,1,843094269,0.204012,0.560062,0,2.958,0,2.299663,0.20363199999999998,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121480.95,inbound-rtp,video,video,843094268,T01,0.017,0,302,0,0,193516,0,15,72,142,115,1,9688,1.927781,72,2.198525,2.198525,4,1776600121461.0151,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121480.95,inbound-rtp,video,video,843094268,T01,0.017,0,302,0,0,193516,0,15,72,142,115,1,9688,1.927781,72,2.198525,2.198525,4,1776600121461.0151,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121679.15,inbound-rtp,video,video,843094268,T01,0.015,0,313,0,0,201106,0,15,72,142,117,1,10040,1.927781,72,2.198525,2.198525,4,1776600121658.4102,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121679.15,inbound-rtp,video,video,843094268,T01,0.015,0,313,0,0,201106,0,15,72,142,117,1,10040,1.927781,72,2.198525,2.198525,4,1776600121658.4102,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121879.031,inbound-rtp,video,video,843094268,T01,0.012,0,328,0,0,211491,0,15,72,142,120,1,10520,1.927781,72,2.198525,2.198525,4,1776600121875.808,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600121879.031,inbound-rtp,video,video,843094268,T01,0.012,0,328,0,0,211491,0,15,72,142,120,1,10520,1.927781,72,2.198525,2.198525,4,1776600121875.808,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600122079.233,inbound-rtp,video,video,843094268,T01,0.013,0,338,0,0,218533,0,15,72,142,123,1,10840,1.927781,72,2.198525,2.198525,4,1776600122060.4622,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600122079.233,inbound-rtp,video,video,843094268,T01,0.013,0,338,0,0,218533,0,15,72,142,123,1,10840,1.927781,72,2.198525,2.198525,4,1776600122060.4622,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
IT01V843094268,1776600122279.669,inbound-rtp,video,video,843094268,T01,0.01,0,352,0,0,228670,0,15,72,142,126,1,11288,1.927781,72,2.198525,2.198525,4,1776600122271.1191,0,0,0,1,843094269,0.24556999999999998,0.5831109999999999,3.16,6.285,0,2.5334149999999998,10.198569000000003,81f32da8-bdd8-4342-b439-2fbd88c003b3,360
