

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V232875171,1776605098198.412,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0,0,4,0,0,3882,0,0,0,0,1,0,132,0.046780999999999996,1,0.011052,0.011052,1,1776605098175.7542,0,0,0,0,0,0,0,0,0,0,0,aa536fd2-cfea-418c-9abf-cdc1585ea779,1
IT01V232875171,1776605098198.412,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0,0,4,0,0,3882,0,0,0,0,1,0,132,0.046780999999999996,1,0.011052,0.011052,1,1776605098175.7542,0,0,0,0,0,0,0,0,0,0,0,aa536fd2-cfea-418c-9abf-cdc1585ea779,1
IT01V232875171,1776605098398.767,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.011,0,9,0,0,8790,0,2,2,0,3,0,292,0.11108399999999999,2,0.022104,0.022104,1,1776605098379.488,0,0,0,0,0.104449,0.09809799999999999,0,0.078,0,0.213609,0.006084,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605098398.767,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.011,0,9,0,0,8790,0,2,2,0,3,0,292,0.11108399999999999,2,0.022104,0.022104,1,1776605098379.488,0,0,0,0,0.104449,0.09809799999999999,0,0.078,0,0.213609,0.006084,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605098598.179,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.014,0,11,0,0,10464,0,4,4,0,4,0,356,0.16646999999999998,4,0.072508,0.072508,1,1776605098492.978,0,0,0,0,0.10452399999999999,0.115951,0,0.251,0,0.287238,0.021228999999999998,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605098598.179,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.014,0,11,0,0,10464,0,4,4,0,4,0,356,0.16646999999999998,4,0.072508,0.072508,1,1776605098492.978,0,0,0,0,0.10452399999999999,0.115951,0,0.251,0,0.287238,0.021228999999999998,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605098798.156,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.012,0,15,0,0,13405,0,5,5,0,6,0,484,0.166679,6,0.144294,0.144294,1,1776605098794.563,0,0,0,0,0.10455199999999999,0.12220299999999999,0,0.363,0,0.29368099999999997,0.033773,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605098798.156,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.012,0,15,0,0,13405,0,5,5,0,6,0,484,0.166679,6,0.144294,0.144294,1,1776605098794.563,0,0,0,0,0.10455199999999999,0.12220299999999999,0,0.363,0,0.29368099999999997,0.033773,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605098998.253,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.01,0,19,0,0,17013,0,7,8,0,9,0,612,0.17503,9,0.22202899999999998,0.22202899999999998,1,1776605098993.266,0,0,0,0,0.104637,0.15032199999999998,0,0.702,0,0.32889799999999997,0.08268199999999999,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605098998.253,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.01,0,19,0,0,17013,0,7,8,0,9,0,612,0.17503,9,0.22202899999999998,0.22202899999999998,1,1776605098993.266,0,0,0,0,0.104637,0.15032199999999998,0,0.702,0,0.32889799999999997,0.08268199999999999,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099198.073,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.009,0,24,0,0,21233,0,9,12,0,12,0,772,0.175292,12,0.282966,0.282966,1,1776605099186.491,0,0,0,0,0.104709,0.179423,0,0.926,0,0.361581,0.09607800000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099198.073,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.009,0,24,0,0,21233,0,9,12,0,12,0,772,0.175292,12,0.282966,0.282966,1,1776605099186.491,0,0,0,0,0.104709,0.179423,0,0.926,0,0.361581,0.09607800000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099399.088,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.008,0,28,0,0,23643,0,10,15,0,15,0,900,0.17557699999999998,15,0.324973,0.324973,1,1776605099392.9832,0,0,0,0,0.10474699999999999,0.19627799999999998,0,1.128,0,0.379197,0.10968200000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099399.088,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.008,0,28,0,0,23643,0,10,15,0,15,0,900,0.17557699999999998,15,0.324973,0.324973,1,1776605099392.9832,0,0,0,0,0.10474699999999999,0.19627799999999998,0,1.128,0,0.379197,0.10968200000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099598.594,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.007,0,32,0,0,26433,0,11,17,0,18,0,1028,0.175806,18,0.362789,0.362789,1,1776605099595.5571,0,0,0,0,0.104784,0.207869,0,1.262,0,0.39124899999999996,0.11871000000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099598.594,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.007,0,32,0,0,26433,0,11,17,0,18,0,1028,0.175806,18,0.362789,0.362789,1,1776605099595.5571,0,0,0,0,0.104784,0.207869,0,1.262,0,0.39124899999999996,0.11871000000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099798.593,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,35,0,0,28908,0,11,20,0,21,0,1124,0.17604599999999998,21,0.400165,0.400165,1,1776605099793.644,0,0,0,0,0.104784,0.23760599999999998,0,1.465,0,0.421635,0.13271300000000003,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099798.593,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,35,0,0,28908,0,11,20,0,21,0,1124,0.17604599999999998,21,0.400165,0.400165,1,1776605099793.644,0,0,0,0,0.104784,0.23760599999999998,0,1.465,0,0.421635,0.13271300000000003,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099998.193,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,39,0,0,31854,0,11,23,0,24,0,1252,0.176308,24,0.437457,0.437457,1,1776605099996.4631,0,0,0,0,0.104784,0.259968,0,1.667,0,0.444778,0.146325,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605099998.193,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,39,0,0,31854,0,11,23,0,24,0,1252,0.176308,24,0.437457,0.437457,1,1776605099996.4631,0,0,0,0,0.104784,0.259968,0,1.667,0,0.444778,0.146325,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100198.062,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,42,0,0,34015,0,12,27,0,27,0,1348,0.176512,27,0.474983,0.474983,1,1776605100183.846,0,0,0,0,0.104833,0.283483,0,1.919,0,0.469088,0.162395,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100198.062,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,42,0,0,34015,0,12,27,0,27,0,1348,0.176512,27,0.474983,0.474983,1,1776605100183.846,0,0,0,0,0.104833,0.283483,0,1.919,0,0.469088,0.162395,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100398.211,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,46,0,0,37560,0,13,30,0,30,0,1476,0.176782,30,0.515128,0.515128,1,1776605100389.938,0,0,0,0,0.104881,0.304483,0,2.128,0,0.49102399999999996,0.17728800000000003,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100398.211,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,46,0,0,37560,0,13,30,0,30,0,1476,0.176782,30,0.515128,0.515128,1,1776605100389.938,0,0,0,0,0.104881,0.304483,0,2.128,0,0.49102399999999996,0.17728800000000003,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100598.782,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,50,0,0,40608,0,14,32,0,33,0,1604,0.177035,33,0.556133,0.556133,1,1776605100594.492,0,0,0,0,0.10492399999999999,0.317894,0,2.27,0,0.505042,0.187402,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100598.782,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,50,0,0,40608,0,14,32,0,33,0,1604,0.177035,33,0.556133,0.556133,1,1776605100594.492,0,0,0,0,0.10492399999999999,0.317894,0,2.27,0,0.505042,0.187402,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100798.564,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,54,0,0,44061,0,15,35,0,36,0,1732,0.17729599999999998,36,0.601773,0.601773,1,1776605100794.1,0,0,0,0,0.10496699999999999,0.33893799999999996,0,2.461,0,0.526821,0.20015100000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100798.564,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,54,0,0,44061,0,15,35,0,36,0,1732,0.17729599999999998,36,0.601773,0.601773,1,1776605100794.1,0,0,0,0,0.10496699999999999,0.33893799999999996,0,2.461,0,0.526821,0.20015100000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100998.732,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,57,0,0,46952,0,15,38,0,39,0,1828,0.177504,39,0.647822,0.647822,1,1776605100992.597,0,0,0,0,0.10496699999999999,0.357605,0,2.665,0,0.546192,0.214031,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605100998.732,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,57,0,0,46952,0,15,38,0,39,0,1828,0.177504,39,0.647822,0.647822,1,1776605100992.597,0,0,0,0,0.10496699999999999,0.357605,0,2.665,0,0.546192,0.214031,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101198.188,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,61,0,0,50561,0,16,42,0,42,0,1956,0.177847,42,0.6944659999999999,0.6944659999999999,1,1776605101185.586,0,0,0,0,0.10507999999999999,0.382438,0,2.922,0,0.572369,0.23063199999999998,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101198.188,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,61,0,0,50561,0,16,42,0,42,0,1956,0.177847,42,0.6944659999999999,0.6944659999999999,1,1776605101185.586,0,0,0,0,0.10507999999999999,0.382438,0,2.922,0,0.572369,0.23063199999999998,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101398.137,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,65,0,0,53783,0,17,45,0,45,0,2084,0.178095,45,0.741323,0.741323,1,1776605101393.726,0,0,0,0,0.105127,0.40027999999999997,0,3.127,0,0.590836,0.24474499999999996,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101398.137,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,65,0,0,53783,0,17,45,0,45,0,2084,0.178095,45,0.741323,0.741323,1,1776605101393.726,0,0,0,0,0.105127,0.40027999999999997,0,3.127,0,0.590836,0.24474499999999996,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101597.986,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.004,0,69,0,0,57889,0,18,47,0,48,0,2212,0.178224,48,0.787553,0.787553,1,1776605101595.482,0,0,0,0,0.10514599999999999,0.404651,0,3.265,0,0.595389,0.254275,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101597.986,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.004,0,69,0,0,57889,0,18,47,0,48,0,2212,0.178224,48,0.787553,0.787553,1,1776605101595.482,0,0,0,0,0.10514599999999999,0.404651,0,3.265,0,0.595389,0.254275,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101798.364,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.004,0,72,0,0,60477,0,19,50,0,50,0,2308,0.178555,50,0.818313,0.818313,1,1776605101732.228,0,0,0,0,0.105193,0.42181599999999997,0,3.469,0,0.613474,0.268149,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101798.364,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.004,0,72,0,0,60477,0,19,50,0,50,0,2308,0.178555,50,0.818313,0.818313,1,1776605101732.228,0,0,0,0,0.105193,0.42181599999999997,0,3.469,0,0.613474,0.268149,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101998.507,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.007,0,78,0,0,65450,0,20,53,0,54,0,2500,0.183668,54,0.871818,0.871818,1,1776605101996.456,0,0,0,0,0.10522999999999999,0.440984,0,3.668,0,0.6380979999999999,0.2835980000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605101998.507,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.007,0,78,0,0,65450,0,20,53,0,54,0,2500,0.183668,54,0.871818,0.871818,1,1776605101996.456,0,0,0,0,0.10522999999999999,0.440984,0,3.668,0,0.6380979999999999,0.2835980000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102198.587,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.007,0,82,0,0,67738,0,22,56,0,57,0,2628,0.197607,57,0.9123859999999999,0.9123859999999999,1,1776605102184.335,0,0,0,0,0.105321,0.463055,0,3.868,0,0.661396,0.2969720000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102198.587,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.007,0,82,0,0,67738,0,22,56,0,57,0,2628,0.197607,57,0.9123859999999999,0.9123859999999999,1,1776605102184.335,0,0,0,0,0.105321,0.463055,0,3.868,0,0.661396,0.2969720000000001,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102398.892,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,88,0,0,73074,0,24,59,0,60,0,2820,0.198991,59,0.9416319999999999,0.9416319999999999,1,1776605102394.633,0,0,0,0,0.10657799999999999,0.482205,0,4.067,0,0.6960609999999999,0.3101730000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102398.892,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,88,0,0,73074,0,24,59,0,60,0,2820,0.198991,59,0.9416319999999999,0.9416319999999999,1,1776605102394.633,0,0,0,0,0.10657799999999999,0.482205,0,4.067,0,0.6960609999999999,0.3101730000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102598.957,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,92,0,0,76584,0,26,62,0,63,0,2948,0.210414,63,1.00056,1.00056,1,1776605102593.975,0,0,0,0,0.10665999999999999,0.49995999999999996,0,4.265,0,0.72558,0.3232650000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102598.957,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.005,0,92,0,0,76584,0,26,62,0,63,0,2948,0.210414,63,1.00056,1.00056,1,1776605102593.975,0,0,0,0,0.10665999999999999,0.49995999999999996,0,4.265,0,0.72558,0.3232650000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102797.93,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,95,0,0,79351,0,27,65,0,65,0,3044,0.211587,65,1.031156,1.031156,1,1776605102728.105,0,0,0,0,0.106691,0.5135959999999999,0,4.462,0,0.740798,0.3362540000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
IT01V232875171,1776605102797.93,inbound-rtp,CIT01_105_profile-id=0,video,video,232875171,T01,0.006,0,95,0,0,79351,0,27,65,0,65,0,3044,0.211587,65,1.031156,1.031156,1,1776605102728.105,0,0,0,0,0.106691,0.5135959999999999,0,4.462,0,0.740798,0.3362540000000002,aa536fd2-cfea-418c-9abf-cdc1585ea779,270
