

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V300478306,1776602589956.601,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0,0,5,0,0,5454,0,0,0,0,1,0,164,0.10965,1,0.011077,0.011077,1,1776602589896.128,0,0,0,0,300478307,0,0,0,0,0,0,0,900b6080-ec87-4bf3-818c-573b18982800,1
IT01V300478306,1776602589956.601,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0,0,5,0,0,5454,0,0,0,0,1,0,164,0.10965,1,0.011077,0.011077,1,1776602589896.128,0,0,0,0,300478307,0,0,0,0,0,0,0,900b6080-ec87-4bf3-818c-573b18982800,1
IT01V300478306,1776602590157.053,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.019,0,10,0,0,10553,0,3,3,0,3,0,324,0.167673,3,0.034721,0.034721,1,1776602590136.185,0,0,0,0,300478307,0.154077,0.08286299999999999,0,0.111,0,0.254398,0.006381,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590157.053,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.019,0,10,0,0,10553,0,3,3,0,3,0,324,0.167673,3,0.034721,0.034721,1,1776602590136.185,0,0,0,0,300478307,0.154077,0.08286299999999999,0,0.111,0,0.254398,0.006381,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590357.341,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.022,0,13,0,0,12804,0,5,5,0,5,0,420,0.22309099999999998,5,0.102937,0.102937,1,1776602590260.686,0,0,0,0,300478307,0.20933,0.100411,0,0.3,0,0.327727,0.025542000000000002,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590357.341,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.022,0,13,0,0,12804,0,5,5,0,5,0,420,0.22309099999999998,5,0.102937,0.102937,1,1776602590260.686,0,0,0,0,300478307,0.20933,0.100411,0,0.3,0,0.327727,0.025542000000000002,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590556.829,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.02,0,17,0,0,15931,0,7,7,0,7,0,548,0.22330599999999998,7,0.220606,0.220606,1,1776602590544.341,0,0,0,0,300478307,0.209414,0.118832,0,0.583,0,0.34660599999999997,0.065807,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590556.829,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.02,0,17,0,0,15931,0,7,7,0,7,0,548,0.22330599999999998,7,0.220606,0.220606,1,1776602590544.341,0,0,0,0,300478307,0.209414,0.118832,0,0.583,0,0.34660599999999997,0.065807,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590757.222,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.016,0,24,0,0,20397,0,8,13,0,13,0,772,0.290829,13,0.489465,0.489465,1,1776602590744.873,0,0,0,0,300478307,0.209453,0.159487,0,0.78,0,0.45561799999999997,0.072436,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590757.222,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.016,0,24,0,0,20397,0,8,13,0,13,0,772,0.290829,13,0.489465,0.489465,1,1776602590744.873,0,0,0,0,300478307,0.209453,0.159487,0,0.78,0,0.45561799999999997,0.072436,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590956.776,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.013,0,32,0,0,25275,0,10,19,0,19,0,1028,0.333414,19,0.679689,0.679689,1,1776602590926.604,0,0,0,0,300478307,0.209606,0.19513799999999998,0,0.968,0,0.5350699999999999,0.078706,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602590956.776,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.013,0,32,0,0,25275,0,10,19,0,19,0,1028,0.333414,19,0.679689,0.679689,1,1776602590926.604,0,0,0,0,300478307,0.209606,0.19513799999999998,0,0.968,0,0.5350699999999999,0.078706,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602591157.279,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.011,0,39,0,0,28944,0,11,25,0,25,0,1252,0.333818,25,0.8245659999999999,0.8245659999999999,1,1776602591134.592,0,0,0,0,300478307,0.209647,0.23163299999999998,0,1.171,0,0.573002,0.08613700000000002,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602591157.279,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.011,0,39,0,0,28944,0,11,25,0,25,0,1252,0.333818,25,0.8245659999999999,0.8245659999999999,1,1776602591134.592,0,0,0,0,300478307,0.209647,0.23163299999999998,0,1.171,0,0.573002,0.08613700000000002,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602591357.1,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.01,0,46,0,0,33275,0,12,31,0,31,0,1476,0.3342,31,0.952842,0.952842,1,1776602591340.3372,0,0,0,0,300478307,0.20968299999999998,0.26928199999999997,0,1.378,0,0.612255,0.09382600000000003,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602591357.1,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.01,0,46,0,0,33275,0,12,31,0,31,0,1476,0.3342,31,0.952842,0.952842,1,1776602591340.3372,0,0,0,0,300478307,0.20968299999999998,0.26928199999999997,0,1.378,0,0.612255,0.09382600000000003,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602591556.75,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.009,0,52,0,0,36739,0,13,36,0,36,0,1668,0.334644,36,1.052116,1.052116,1,1776602591502.641,0,0,0,0,300478307,0.209724,0.29739099999999996,0,1.54,0,0.6417959999999999,0.09943400000000004,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602591556.75,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.009,0,52,0,0,36739,0,13,36,0,36,0,1668,0.334644,36,1.052116,1.052116,1,1776602591502.641,0,0,0,0,300478307,0.209724,0.29739099999999996,0,1.54,0,0.6417959999999999,0.09943400000000004,900b6080-ec87-4bf3-818c-573b18982800,270
IT01V300478306,1776602591756.582,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.012,0,56,0,0,40373,0,14,37,0,37,0,1800,0.38858,37,1.0879809999999999,1.0879809999999999,2,1776602591645.657,0,0,0,0,300478307,0.263549,0.318822,0,1.698,0,0.7173109999999999,0.12439800000000004,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602591756.582,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.012,0,56,0,0,40373,0,14,37,0,37,0,1800,0.38858,37,1.0879809999999999,1.0879809999999999,2,1776602591645.657,0,0,0,0,300478307,0.263549,0.318822,0,1.698,0,0.7173109999999999,0.12439800000000004,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602591956.62,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.017,0,60,0,0,41835,0,14,41,0,41,0,1928,0.388827,41,1.2734299999999998,1.2734299999999998,2,1776602591886.798,0,0,0,0,300478307,0.263549,0.34176799999999996,0,1.921,0,0.7411989999999999,0.14542500000000003,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602591956.62,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.017,0,60,0,0,41835,0,14,41,0,41,0,1928,0.388827,41,1.2734299999999998,1.2734299999999998,2,1776602591886.798,0,0,0,0,300478307,0.263549,0.34176799999999996,0,1.921,0,0.7411989999999999,0.14542500000000003,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592156.956,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.023,0,68,0,0,44927,0,14,49,0,49,0,2184,0.394385,49,1.675657,1.675657,2,1776602592145.891,0,0,0,0,300478307,0.263549,0.372915,0,2.183,0,0.778563,0.163117,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592156.956,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.023,0,68,0,0,44927,0,14,49,0,49,0,2184,0.394385,49,1.675657,1.675657,2,1776602592145.891,0,0,0,0,300478307,0.263549,0.372915,0,2.183,0,0.778563,0.163117,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592356.549,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.025,0,74,0,0,46931,0,14,54,0,55,0,2376,0.430315,54,1.947226,1.947226,2,1776602592333.28,0,0,0,0,300478307,0.263549,0.400325,0,2.374,0,0.84275,0.17406400000000002,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592356.549,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.025,0,74,0,0,46931,0,14,54,0,55,0,2376,0.430315,54,1.947226,1.947226,2,1776602592333.28,0,0,0,0,300478307,0.263549,0.400325,0,2.374,0,0.84275,0.17406400000000002,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592556.957,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.027,0,84,0,0,50790,0,14,59,0,65,0,2696,0.700075,59,2.2170609999999997,2.2170609999999997,2,1776602592554.749,0,0,0,0,300478307,0.263549,0.429635,0,2.547,0,1.142773,0.18028100000000005,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592556.957,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.027,0,84,0,0,50790,0,14,59,0,65,0,2696,0.700075,59,2.2170609999999997,2.2170609999999997,2,1776602592554.749,0,0,0,0,300478307,0.263549,0.429635,0,2.547,0,1.142773,0.18028100000000005,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592756.892,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.029,0,91,0,0,56963,0,14,66,0,67,0,2924,1.4287489999999998,66,2.6036379999999997,2.6036379999999997,2,1776602592735.3691,0,0,0,0,300478307,0.263549,0.471105,0,2.782,0,1.9151669999999998,0.189344,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592756.892,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.029,0,91,0,0,56963,0,14,66,0,67,0,2924,1.4287489999999998,66,2.6036379999999997,2.6036379999999997,2,1776602592735.3691,0,0,0,0,300478307,0.263549,0.471105,0,2.782,0,1.9151669999999998,0.189344,900b6080-ec87-4bf3-818c-573b18982800,180
IT01V300478306,1776602592956.655,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.027,0,106,0,0,66719,0,15,69,1,71,0,3408,1.803148,69,2.873105,2.873105,3,1776602592924.089,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602592956.655,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.027,0,106,0,0,66719,0,15,69,1,71,0,3408,1.803148,69,2.873105,2.873105,3,1776602592924.089,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593156.668,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.027,0,122,0,0,77216,0,15,69,1,74,0,3920,1.803148,69,2.873105,2.873105,3,1776602593153.4832,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593156.668,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.027,0,122,0,0,77216,0,15,69,1,74,0,3920,1.803148,69,2.873105,2.873105,3,1776602593153.4832,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593357.131,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.025,0,134,0,0,85642,0,15,69,1,76,0,4304,1.803148,69,2.873105,2.873105,3,1776602593344.346,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593357.131,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.025,0,134,0,0,85642,0,15,69,1,76,0,4304,1.803148,69,2.873105,2.873105,3,1776602593344.346,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593556.79,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.022,0,142,0,0,90531,0,15,69,1,77,0,4560,1.803148,69,2.873105,2.873105,3,1776602593512.269,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593556.79,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.022,0,142,0,0,90531,0,15,69,1,77,0,4560,1.803148,69,2.873105,2.873105,3,1776602593512.269,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593756.792,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.019,0,155,0,0,97264,0,15,69,1,80,0,4976,1.803148,69,2.873105,2.873105,3,1776602593744.172,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593756.792,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.019,0,155,0,0,97264,0,15,69,1,80,0,4976,1.803148,69,2.873105,2.873105,3,1776602593744.172,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593956.704,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.015,0,166,0,0,105988,0,15,69,1,82,0,5328,1.803148,69,2.873105,2.873105,3,1776602593913.582,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602593956.704,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.015,0,166,0,0,105988,0,15,69,1,82,0,5328,1.803148,69,2.873105,2.873105,3,1776602593913.582,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594156.953,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.015,0,178,0,0,112840,0,15,69,1,86,0,5712,1.803148,69,2.873105,2.873105,3,1776602594136.764,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594156.953,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.015,0,178,0,0,112840,0,15,69,1,86,0,5712,1.803148,69,2.873105,2.873105,3,1776602594136.764,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594357.368,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.011,0,188,0,0,118574,0,15,69,1,88,0,6032,1.803148,69,2.873105,2.873105,3,1776602594338.826,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594357.368,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.011,0,188,0,0,118574,0,15,69,1,88,0,6032,1.803148,69,2.873105,2.873105,3,1776602594338.826,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594556.499,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.012,0,200,0,0,125616,0,15,69,1,91,0,6416,1.803148,69,2.873105,2.873105,3,1776602594544.956,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594556.499,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.012,0,200,0,0,125616,0,15,69,1,91,0,6416,1.803148,69,2.873105,2.873105,3,1776602594544.956,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594756.38,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.01,0,210,0,0,132334,0,15,69,1,93,0,6736,1.803148,69,2.873105,2.873105,3,1776602594711.349,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
IT01V300478306,1776602594756.38,inbound-rtp,CIT01_105_profile-id=0,video,video,300478306,T01,0.01,0,210,0,0,132334,0,15,69,1,93,0,6736,1.803148,69,2.873105,2.873105,3,1776602594711.349,0,0,0,0,300478307,0.322372,0.495581,0,2.919,0,2.3143979999999997,0.19599300000000003,900b6080-ec87-4bf3-818c-573b18982800,360
