

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V949498626,1776597873377.916,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,8,0,0,8164,0,270,480,1,1,0,1,0,264,0.0010019999999999999,1,0.011051,0.011051,1,1776597873289.3691,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597873377.916,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,8,0,0,8164,0,270,480,1,1,0,1,0,264,0.0010019999999999999,1,0.011051,0.011051,1,1776597873289.3691,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597873578.325,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,8,0,0,8164,0,270,480,1,1,0,1,0,264,0.0010019999999999999,1,0.011051,0.011051,1,1776597873289.3691,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597873578.325,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,8,0,0,8164,0,270,480,1,1,0,1,0,264,0.0010019999999999999,1,0.011051,0.011051,1,1776597873289.3691,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597873778.174,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,8,0,0,8164,0,270,480,1,1,0,1,0,264,0.0010019999999999999,1,0.011051,0.011051,1,1776597873289.3691,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597873778.174,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,8,0,0,8164,0,270,480,1,1,0,1,0,264,0.0010019999999999999,1,0.011051,0.011051,1,1776597873289.3691,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597873978.116,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,11,0,0,11052,0,270,480,1,1,0,1,0,360,0.0010019999999999999,1,0.011051,0.011051,1,1776597873830.389,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597873978.116,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.001,0,11,0,0,11052,0,270,480,1,1,0,1,0,360,0.0010019999999999999,1,0.011051,0.011051,1,1776597873830.389,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597874178.039,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.002,0,13,0,0,12320,0,270,480,1,1,0,1,0,424,0.0010019999999999999,1,0.011051,0.011051,1,1776597874156.367,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
IT01V949498626,1776597874178.039,inbound-rtp,CIT01_105_profile-id=0,video,video,949498626,T01,0.002,0,13,0,0,12320,0,270,480,1,1,0,1,0,424,0.0010019999999999999,1,0.011051,0.011051,1,1776597874156.367,0,0,0,0,0.000944,0.060856,0,0,0,0.065348,0,23704c49-559b-401d-8e46-20a121c5f9db
