

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V720982570,1776600516492.471,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0,0,4,0,0,4096,0,270,480,1,1,0,1,0,132,0.064721,1,0.011054999999999999,0.011054999999999999,1,1776600516390.4111,0,0,0,0,0.064511,0.08272299999999999,0,0,0,0.152282,0,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600516492.471,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0,0,4,0,0,4096,0,270,480,1,1,0,1,0,132,0.064721,1,0.011054999999999999,0.011054999999999999,1,1776600516390.4111,0,0,0,0,0.064511,0.08272299999999999,0,0,0,0.152282,0,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600516691.244,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.007,0,9,0,0,8736,0,270,480,3,3,0,3,0,292,0.11795299999999999,3,0.026102999999999998,0.026102999999999998,1,1776600516644.23,0,0,0,0,0.108002,0.098352,0,0.185,0,0.22170499999999999,0.026225000000000002,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600516691.244,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.007,0,9,0,0,8736,0,270,480,3,3,0,3,0,292,0.11795299999999999,3,0.026102999999999998,0.026102999999999998,1,1776600516644.23,0,0,0,0,0.108002,0.098352,0,0.185,0,0.22170499999999999,0.026225000000000002,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600516891.136,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.015,0,13,0,0,11980,0,270,480,5,5,0,5,0,420,0.14951399999999998,5,0.097018,0.097018,1,1776600516798.1401,0,0,0,0,0.108307,0.114172,0,0.341,0,0.271078,0.038971,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600516891.136,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.015,0,13,0,0,11980,0,270,480,5,5,0,5,0,420,0.14951399999999998,5,0.097018,0.097018,1,1776600516798.1401,0,0,0,0,0.108307,0.114172,0,0.341,0,0.271078,0.038971,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600517091.322,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.013,0,17,0,0,15008,0,270,480,7,7,0,7,0,548,0.149693,7,0.185419,0.185419,1,1776600517065.647,0,0,0,0,0.108383,0.128309,0,0.598,0,0.285738,0.07208,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600517091.322,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.013,0,17,0,0,15008,0,270,480,7,7,0,7,0,548,0.149693,7,0.185419,0.185419,1,1776600517065.647,0,0,0,0,0.108383,0.128309,0,0.598,0,0.285738,0.07208,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600517291.559,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.01,0,23,0,0,18971,0,270,480,8,12,0,12,0,740,0.164485,12,0.394241,0.394241,1,1776600517261.6821,0,0,0,0,0.109068,0.16522299999999998,0,0.794,0,0.338262,0.080532,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600517291.559,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.01,0,23,0,0,18971,0,270,480,8,12,0,12,0,740,0.164485,12,0.394241,0.394241,1,1776600517261.6821,0,0,0,0,0.109068,0.16522299999999998,0,0.794,0,0.338262,0.080532,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600517491.294,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.009,0,29,0,0,23251,0,270,480,9,17,0,17,0,932,0.174915,17,0.543001,0.543001,1,1776600517423.7332,0,0,0,0,0.10961299999999999,0.18923299999999998,0,0.951,0,0.373338,0.085869,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600517491.294,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.009,0,29,0,0,23251,0,270,480,9,17,0,17,0,932,0.174915,17,0.543001,0.543001,1,1776600517423.7332,0,0,0,0,0.10961299999999999,0.18923299999999998,0,0.951,0,0.373338,0.085869,3815d4d4-b85c-4e1a-92e0-a96413a11d38
IT01V720982570,1776600517691.285,inbound-rtp,CIT01_105_profile-id=0,video,video,720982570,T01,0.007,0,37,0,0,27932,0,270,480,11,23,0,23,0,1188,0.17613099999999998,23,0.674951,0.674951,1,1776600517660.4731,0,0,0,0,0.110093,0.22744299999999998,0,1.191,0,0.414524,0.09763900000000002,3815d4d4-b85c-4e1a-92e0-a96413a11d38
