

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier,frameHeight
IT01V677845031,1776599947868.87,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0,0,5,0,0,5350,0,0,0,0,1,0,164,0.102423,1,0.011075,0.011075,1,1776599947863.774,0,0,0,0,677845032,0,0,0,0,0,0,0,a5c1c096-c5b1-4f2b-a42c-fa6261248646,1
IT01V677845031,1776599947868.87,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0,0,5,0,0,5350,0,0,0,0,1,0,164,0.102423,1,0.011075,0.011075,1,1776599947863.774,0,0,0,0,677845032,0,0,0,0,0,0,0,a5c1c096-c5b1-4f2b-a42c-fa6261248646,1
IT01V677845031,1776599948069.03,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0,0,6,0,0,6263,0,1,1,0,1,0,196,0.102423,1,0.011075,0.011075,1,1776599948002.752,0,0,0,0,677845032,0.10145699999999999,0.09771099999999999,0,0,0,0.203291,0,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
IT01V677845031,1776599948069.03,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0,0,6,0,0,6263,0,1,1,0,1,0,196,0.102423,1,0.011075,0.011075,1,1776599948002.752,0,0,0,0,677845032,0.10145699999999999,0.09771099999999999,0,0,0,0.203291,0,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
IT01V677845031,1776599948268.713,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0.02,0,12,0,0,11505,0,3,3,0,4,0,388,0.29118099999999997,3,0.035684,0.035684,1,1776599948241.427,0,0,0,0,677845032,0.230902,0.115157,0,0.288,0,0.410087,0.041672,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
IT01V677845031,1776599948268.713,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0.02,0,12,0,0,11505,0,3,3,0,4,0,388,0.29118099999999997,3,0.035684,0.035684,1,1776599948241.427,0,0,0,0,677845032,0.230902,0.115157,0,0.288,0,0.410087,0.041672,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
IT01V677845031,1776599948468.817,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0.022,0,14,0,0,13071,0,5,5,0,5,0,452,0.383749,5,0.23069099999999998,0.23069099999999998,1,1776599948374.851,0,0,0,0,677845032,0.230985,0.1344,0,0.447,0,0.5225,0.054857,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
IT01V677845031,1776599948468.817,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0.022,0,14,0,0,13071,0,5,5,0,5,0,452,0.383749,5,0.23069099999999998,0.23069099999999998,1,1776599948374.851,0,0,0,0,677845032,0.230985,0.1344,0,0.447,0,0.5225,0.054857,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
IT01V677845031,1776599948668.956,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0.021,0,18,0,0,16549,0,7,7,0,7,0,580,0.38397899999999996,7,0.404674,0.404674,1,1776599948651.937,0,0,0,0,677845032,0.231096,0.155836,0,0.7,0,0.544451,0.08690200000000001,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
IT01V677845031,1776599948668.956,inbound-rtp,CIT01_105_profile-id=0,video,video,677845031,T01,0.021,0,18,0,0,16549,0,7,7,0,7,0,580,0.38397899999999996,7,0.404674,0.404674,1,1776599948651.937,0,0,0,0,677845032,0.231096,0.155836,0,0.7,0,0.544451,0.08690200000000001,a5c1c096-c5b1-4f2b-a42c-fa6261248646,270
